date,mill_id,scheduled_hours,available_hours,is_maintenance,overload_hours,utilization_pct
2022-09-24,M1,12.99,14.0,False,-1.0099999999999998,92.79
2022-09-24,M2,13.490000000000002,14.0,False,-0.509999999999998,96.36
2022-09-24,M3,12.1,12.6,False,-0.5,96.03
2022-09-25,M1,18.5,20.0,False,-1.5,92.5
2022-09-25,M2,18.88,20.0,False,-1.120000000000001,94.4
2022-09-25,M3,17.0,18.0,False,-1.0,94.44
2022-09-26,M1,18.5,20.0,False,-1.5,92.5
2022-09-26,M2,19.0,20.0,False,-1.0,95.0
2022-09-27,M1,18.5,20.0,False,-1.5,92.5
2022-09-27,M2,19.0,20.0,False,-1.0,95.0
2022-09-27,M3,17.0,18.0,False,-1.0,94.44
2022-09-28,M1,18.49,20.0,False,-1.5100000000000016,92.45
2022-09-28,M2,18.52,20.0,False,-1.4800000000000004,92.6
2022-09-28,M3,17.0,18.0,False,-1.0,94.44
2022-09-29,M2,18.5,20.0,False,-1.5,92.5
2022-09-29,M3,17.0,18.0,False,-1.0,94.44
2022-09-30,M1,13.01,14.0,False,-0.9900000000000002,92.93
2022-09-30,M2,13.5,14.0,False,-0.5,96.43
2022-09-30,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2022-10-01,M1,13.0,14.0,False,-1.0,92.86
2022-10-01,M2,13.5,14.0,False,-0.5,96.43
2022-10-01,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2022-10-02,M1,18.5,20.0,False,-1.5,92.5
2022-10-02,M2,18.560000000000002,20.0,False,-1.4399999999999977,92.8
2022-10-02,M3,17.009999999999998,18.0,False,-0.990000000000002,94.5
2022-10-03,M1,18.5,20.0,False,-1.5,92.5
2022-10-03,M2,19.0,20.0,False,-1.0,95.0
2022-10-04,M1,18.5,20.0,False,-1.5,92.5
2022-10-04,M2,18.5,20.0,False,-1.5,92.5
2022-10-04,M3,16.92,18.0,False,-1.0799999999999983,94.0
2022-10-05,M1,18.490000000000002,20.0,False,-1.509999999999998,92.45
2022-10-05,M2,18.99,20.0,False,-1.0100000000000016,94.95
2022-10-05,M3,17.0,18.0,False,-1.0,94.44
2022-10-06,M1,18.49,20.0,False,-1.5100000000000016,92.45
2022-10-06,M2,18.72,20.0,False,-1.2800000000000011,93.6
2022-10-06,M3,16.990000000000002,18.0,False,-1.009999999999998,94.39
2022-10-07,M1,13.0,14.0,False,-1.0,92.86
2022-10-07,M2,13.5,14.0,False,-0.5,96.43
2022-10-07,M3,12.1,12.6,False,-0.5,96.03
2022-10-08,M1,12.99,14.0,False,-1.0099999999999998,92.79
2022-10-08,M2,13.5,14.0,False,-0.5,96.43
2022-10-08,M3,12.1,12.6,False,-0.5,96.03
2022-10-09,M1,18.5,20.0,False,-1.5,92.5
2022-10-09,M2,18.689999999999998,20.0,False,-1.3100000000000023,93.45
2022-10-09,M3,16.99,18.0,False,-1.0100000000000016,94.39
2022-10-10,M1,18.5,20.0,False,-1.5,92.5
2022-10-10,M3,16.99,18.0,False,-1.0100000000000016,94.39
2022-10-11,M1,18.5,20.0,False,-1.5,92.5
2022-10-11,M2,18.5,20.0,False,-1.5,92.5
2022-10-11,M3,17.0,18.0,False,-1.0,94.44
2022-10-12,M1,18.5,20.0,False,-1.5,92.5
2022-10-12,M3,17.0,18.0,False,-1.0,94.44
2022-10-13,M1,18.5,20.0,False,-1.5,92.5
2022-10-13,M2,19.0,20.0,False,-1.0,95.0
2022-10-13,M3,17.0,18.0,False,-1.0,94.44
2022-10-14,M1,13.0,14.0,False,-1.0,92.86
2022-10-14,M2,13.5,14.0,False,-0.5,96.43
2022-10-14,M3,12.1,12.6,False,-0.5,96.03
2022-10-15,M1,13.0,14.0,False,-1.0,92.86
2022-10-15,M2,13.5,14.0,False,-0.5,96.43
2022-10-16,M1,18.5,20.0,False,-1.5,92.5
2022-10-16,M2,18.990000000000002,20.0,False,-1.009999999999998,94.95
2022-10-16,M3,17.01,18.0,False,-0.9899999999999984,94.5
2022-10-17,M1,18.490000000000002,20.0,False,-1.509999999999998,92.45
2022-10-17,M2,18.76,20.0,False,-1.2399999999999984,93.8
2022-10-17,M3,17.0,18.0,False,-1.0,94.44
2022-10-18,M1,18.5,20.0,False,-1.5,92.5
2022-10-18,M2,18.61,20.0,False,-1.3900000000000006,93.05
2022-10-18,M3,17.0,18.0,False,-1.0,94.44
2022-10-19,M1,18.5,20.0,False,-1.5,92.5
2022-10-19,M2,19.0,20.0,False,-1.0,95.0
2022-10-19,M3,17.01,18.0,False,-0.9899999999999984,94.5
2022-10-20,M1,18.5,20.0,False,-1.5,92.5
2022-10-20,M2,18.990000000000002,20.0,False,-1.009999999999998,94.95
2022-10-20,M3,17.0,18.0,False,-1.0,94.44
2022-10-21,M1,13.0,14.0,False,-1.0,92.86
2022-10-21,M2,13.5,14.0,False,-0.5,96.43
2022-10-21,M3,12.1,12.6,False,-0.5,96.03
2022-10-22,M1,13.0,14.0,False,-1.0,92.86
2022-10-22,M2,13.23,14.0,False,-0.7699999999999996,94.5
2022-10-22,M3,12.02,12.6,False,-0.5800000000000001,95.4
2022-10-23,M2,19.0,20.0,False,-1.0,95.0
2022-10-23,M3,17.01,18.0,False,-0.9899999999999984,94.5
2022-10-24,M1,18.5,20.0,False,-1.5,92.5
2022-10-24,M2,18.990000000000002,20.0,False,-1.009999999999998,94.95
2022-10-24,M3,17.0,18.0,False,-1.0,94.44
2022-10-25,M1,18.51,20.0,False,-1.4899999999999984,92.55
2022-10-25,M2,19.0,20.0,False,-1.0,95.0
2022-10-25,M3,17.0,18.0,False,-1.0,94.44
2022-10-26,M1,18.5,20.0,False,-1.5,92.5
2022-10-26,M2,19.0,20.0,False,-1.0,95.0
2022-10-27,M1,18.5,20.0,False,-1.5,92.5
2022-10-27,M2,18.95,20.0,False,-1.0500000000000007,94.75
2022-10-27,M3,17.0,18.0,False,-1.0,94.44
2022-10-28,M1,13.0,14.0,False,-1.0,92.86
2022-10-28,M2,13.5,14.0,False,-0.5,96.43
2022-10-29,M1,13.0,14.0,False,-1.0,92.86
2022-10-29,M2,13.5,14.0,False,-0.5,96.43
2022-10-29,M3,12.1,12.6,False,-0.5,96.03
2022-10-30,M1,18.5,20.0,False,-1.5,92.5
2022-10-30,M3,17.0,18.0,False,-1.0,94.44
2022-10-31,M1,18.490000000000002,20.0,False,-1.509999999999998,92.45
2022-10-31,M2,18.49,20.0,False,-1.5100000000000016,92.45
2022-10-31,M3,17.01,18.0,False,-0.9899999999999984,94.5
2022-11-01,M1,18.5,20.0,False,-1.5,92.5
2022-11-01,M2,18.51,20.0,False,-1.4899999999999984,92.55
2022-11-01,M3,17.0,18.0,False,-1.0,94.44
2022-11-02,M1,18.5,20.0,False,-1.5,92.5
2022-11-02,M2,19.0,20.0,False,-1.0,95.0
2022-11-02,M3,16.99,18.0,False,-1.0100000000000016,94.39
2022-11-03,M1,18.49,20.0,False,-1.5100000000000016,92.45
2022-11-03,M2,19.0,20.0,False,-1.0,95.0
2022-11-03,M3,17.0,18.0,False,-1.0,94.44
2022-11-04,M1,13.0,14.0,False,-1.0,92.86
2022-11-04,M2,13.5,14.0,False,-0.5,96.43
2022-11-04,M3,12.1,12.6,False,-0.5,96.03
2022-11-05,M2,13.5,14.0,False,-0.5,96.43
2022-11-05,M3,12.1,12.6,False,-0.5,96.03
2022-11-06,M1,18.5,20.0,False,-1.5,92.5
2022-11-06,M2,19.0,20.0,False,-1.0,95.0
2022-11-06,M3,17.009999999999998,18.0,False,-0.990000000000002,94.5
2022-11-07,M1,18.5,20.0,False,-1.5,92.5
2022-11-07,M2,19.0,20.0,False,-1.0,95.0
2022-11-07,M3,16.990000000000002,18.0,False,-1.009999999999998,94.39
2022-11-08,M1,18.5,20.0,False,-1.5,92.5
2022-11-08,M2,19.0,20.0,False,-1.0,95.0
2022-11-08,M3,17.009999999999998,18.0,False,-0.990000000000002,94.5
2022-11-09,M1,18.5,20.0,False,-1.5,92.5
2022-11-09,M2,18.990000000000002,20.0,False,-1.009999999999998,94.95
2022-11-09,M3,17.0,18.0,False,-1.0,94.44
2022-11-10,M1,18.509999999999998,20.0,False,-1.490000000000002,92.55
2022-11-10,M2,19.01,20.0,False,-0.9899999999999984,95.05
2022-11-10,M3,16.99,18.0,False,-1.0100000000000016,94.39
2022-11-11,M1,13.0,14.0,False,-1.0,92.86
2022-11-11,M2,13.5,14.0,False,-0.5,96.43
2022-11-11,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2022-11-12,M1,13.0,14.0,False,-1.0,92.86
2022-11-12,M2,13.5,14.0,False,-0.5,96.43
2022-11-12,M3,12.1,12.6,False,-0.5,96.03
2022-11-13,M1,18.5,20.0,False,-1.5,92.5
2022-11-13,M2,18.52,20.0,False,-1.4800000000000004,92.6
2022-11-13,M3,16.990000000000002,18.0,False,-1.009999999999998,94.39
2022-11-14,M1,18.509999999999998,20.0,False,-1.490000000000002,92.55
2022-11-14,M2,19.0,20.0,False,-1.0,95.0
2022-11-14,M3,17.0,18.0,False,-1.0,94.44
2022-11-15,M1,18.5,20.0,False,-1.5,92.5
2022-11-15,M2,18.82,20.0,False,-1.1799999999999997,94.1
2022-11-15,M3,17.0,18.0,False,-1.0,94.44
2022-11-16,M2,18.99,20.0,False,-1.0100000000000016,94.95
2022-11-16,M3,17.0,18.0,False,-1.0,94.44
2022-11-17,M1,18.5,20.0,False,-1.5,92.5
2022-11-17,M2,19.0,20.0,False,-1.0,95.0
2022-11-17,M3,17.0,18.0,False,-1.0,94.44
2022-11-18,M1,13.0,14.0,False,-1.0,92.86
2022-11-18,M2,13.5,14.0,False,-0.5,96.43
2022-11-19,M1,12.99,14.0,False,-1.0099999999999998,92.79
2022-11-19,M2,13.5,14.0,False,-0.5,96.43
2022-11-19,M3,12.1,12.6,False,-0.5,96.03
2022-11-20,M1,18.5,20.0,False,-1.5,92.5
2022-11-20,M2,19.0,20.0,False,-1.0,95.0
2022-11-20,M3,17.0,18.0,False,-1.0,94.44
2022-11-21,M1,18.51,20.0,False,-1.4899999999999984,92.55
2022-11-21,M2,19.0,20.0,False,-1.0,95.0
2022-11-21,M3,17.0,18.0,False,-1.0,94.44
2022-11-22,M1,18.490000000000002,20.0,False,-1.509999999999998,92.45
2022-11-22,M2,19.0,20.0,False,-1.0,95.0
2022-11-22,M3,17.0,18.0,False,-1.0,94.44
2022-11-23,M1,18.51,20.0,False,-1.4899999999999984,92.55
2022-11-23,M2,19.009999999999998,20.0,False,-0.990000000000002,95.05
2022-11-23,M3,16.99,18.0,False,-1.0100000000000016,94.39
2022-11-24,M1,18.5,20.0,False,-1.5,92.5
2022-11-24,M2,19.01,20.0,False,-0.9899999999999984,95.05
2022-11-24,M3,17.0,18.0,False,-1.0,94.44
2022-11-25,M1,13.0,14.0,False,-1.0,92.86
2022-11-25,M2,13.5,14.0,False,-0.5,96.43
2022-11-25,M3,12.1,12.6,False,-0.5,96.03
2022-11-26,M1,13.0,14.0,False,-1.0,92.86
2022-11-26,M2,13.5,14.0,False,-0.5,96.43
2022-11-26,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2022-11-27,M1,18.5,20.0,False,-1.5,92.5
2022-11-27,M2,19.0,20.0,False,-1.0,95.0
2022-11-27,M3,17.009999999999998,18.0,False,-0.990000000000002,94.5
2022-11-28,M1,18.5,20.0,False,-1.5,92.5
2022-11-28,M3,17.0,18.0,False,-1.0,94.44
2022-11-29,M1,18.990000000000002,20.0,False,-1.009999999999998,94.95
2022-11-29,M2,19.0,20.0,False,-1.0,95.0
2022-11-29,M3,17.0,18.0,False,-1.0,94.44
2022-11-30,M1,18.5,20.0,False,-1.5,92.5
2022-11-30,M2,19.0,20.0,False,-1.0,95.0
2022-11-30,M3,17.0,18.0,False,-1.0,94.44
2022-12-01,M1,18.509999999999998,20.0,False,-1.490000000000002,92.55
2022-12-01,M2,19.0,20.0,False,-1.0,95.0
2022-12-01,M3,17.0,18.0,False,-1.0,94.44
2022-12-02,M1,13.030000000000001,14.0,False,-0.9699999999999989,93.07
2022-12-02,M2,13.5,14.0,False,-0.5,96.43
2022-12-02,M3,12.1,12.6,False,-0.5,96.03
2022-12-03,M1,13.0,14.0,False,-1.0,92.86
2022-12-03,M2,13.5,14.0,False,-0.5,96.43
2022-12-04,M1,18.5,20.0,False,-1.5,92.5
2022-12-04,M2,19.0,20.0,False,-1.0,95.0
2022-12-04,M3,17.01,18.0,False,-0.9899999999999984,94.5
2022-12-05,M1,19.0,20.0,False,-1.0,95.0
2022-12-05,M2,19.0,20.0,False,-1.0,95.0
2022-12-05,M3,17.01,18.0,False,-0.9899999999999984,94.5
2022-12-06,M1,19.0,20.0,False,-1.0,95.0
2022-12-06,M2,19.0,20.0,False,-1.0,95.0
2022-12-06,M3,17.0,18.0,False,-1.0,94.44
2022-12-07,M1,19.0,20.0,False,-1.0,95.0
2022-12-07,M2,19.01,20.0,False,-0.9899999999999984,95.05
2022-12-07,M3,16.990000000000002,18.0,False,-1.009999999999998,94.39
2022-12-08,M1,19.0,20.0,False,-1.0,95.0
2022-12-08,M2,19.0,20.0,False,-1.0,95.0
2022-12-08,M3,17.009999999999998,18.0,False,-0.990000000000002,94.5
2022-12-09,M1,13.3,14.0,False,-0.6999999999999993,95.0
2022-12-09,M2,13.5,14.0,False,-0.5,96.43
2022-12-09,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2022-12-10,M1,13.5,14.0,False,-0.5,96.43
2022-12-10,M2,13.5,14.0,False,-0.5,96.43
2022-12-10,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2022-12-11,M2,19.0,20.0,False,-1.0,95.0
2022-12-11,M3,17.0,18.0,False,-1.0,94.44
2022-12-12,M1,18.5,20.0,False,-1.5,92.5
2022-12-12,M2,18.990000000000002,20.0,False,-1.009999999999998,94.95
2022-12-12,M3,17.01,18.0,False,-0.9899999999999984,94.5
2022-12-13,M1,18.490000000000002,20.0,False,-1.509999999999998,92.45
2022-12-13,M2,19.0,20.0,False,-1.0,95.0
2022-12-13,M3,17.0,18.0,False,-1.0,94.44
2022-12-14,M1,18.54,20.0,False,-1.4600000000000009,92.7
2022-12-14,M2,19.0,20.0,False,-1.0,95.0
2022-12-14,M3,17.0,18.0,False,-1.0,94.44
2022-12-15,M1,18.68,20.0,False,-1.3200000000000003,93.4
2022-12-15,M2,19.01,20.0,False,-0.9899999999999984,95.05
2022-12-15,M3,17.0,18.0,False,-1.0,94.44
2022-12-16,M1,13.5,14.0,False,-0.5,96.43
2022-12-16,M2,13.5,14.0,False,-0.5,96.43
2022-12-16,M3,12.1,12.6,False,-0.5,96.03
2022-12-17,M1,13.5,14.0,False,-0.5,96.43
2022-12-17,M2,13.5,14.0,False,-0.5,96.43
2022-12-17,M3,12.1,12.6,False,-0.5,96.03
2022-12-18,M1,18.5,20.0,False,-1.5,92.5
2022-12-18,M2,19.0,20.0,False,-1.0,95.0
2022-12-18,M3,16.990000000000002,18.0,False,-1.009999999999998,94.39
2022-12-19,M2,19.01,20.0,False,-0.9899999999999984,95.05
2022-12-19,M3,17.0,18.0,False,-1.0,94.44
2022-12-20,M1,19.009999999999998,20.0,False,-0.990000000000002,95.05
2022-12-20,M2,19.0,20.0,False,-1.0,95.0
2022-12-20,M3,17.0,18.0,False,-1.0,94.44
2022-12-21,M1,18.990000000000002,20.0,False,-1.009999999999998,94.95
2022-12-21,M2,19.0,20.0,False,-1.0,95.0
2022-12-21,M3,17.0,18.0,False,-1.0,94.44
2022-12-22,M1,18.8,20.0,False,-1.1999999999999993,94.0
2022-12-22,M2,19.0,20.0,False,-1.0,95.0
2022-12-22,M3,17.0,18.0,False,-1.0,94.44
2022-12-23,M1,13.5,14.0,False,-0.5,96.43
2022-12-23,M2,13.5,14.0,False,-0.5,96.43
2022-12-23,M3,12.1,12.6,False,-0.5,96.03
2022-12-24,M1,13.5,14.0,False,-0.5,96.43
2022-12-24,M2,13.5,14.0,False,-0.5,96.43
2022-12-24,M3,12.1,12.6,False,-0.5,96.03
2022-12-25,M1,18.5,20.0,False,-1.5,92.5
2022-12-25,M2,19.0,20.0,False,-1.0,95.0
2022-12-25,M3,17.0,18.0,False,-1.0,94.44
2022-12-26,M1,19.0,20.0,False,-1.0,95.0
2022-12-26,M2,19.01,20.0,False,-0.9899999999999984,95.05
2022-12-26,M3,16.99,18.0,False,-1.0100000000000016,94.39
2022-12-27,M1,18.99,20.0,False,-1.0100000000000016,94.95
2022-12-27,M2,18.99,20.0,False,-1.0100000000000016,94.95
2022-12-27,M3,17.0,18.0,False,-1.0,94.44
2022-12-28,M1,19.0,20.0,False,-1.0,95.0
2022-12-28,M2,19.0,20.0,False,-1.0,95.0
2022-12-28,M3,16.99,18.0,False,-1.0100000000000016,94.39
2022-12-29,M1,19.0,20.0,False,-1.0,95.0
2022-12-29,M2,19.0,20.0,False,-1.0,95.0
2022-12-29,M3,17.009999999999998,18.0,False,-0.990000000000002,94.5
2022-12-30,M1,13.5,14.0,False,-0.5,96.43
2022-12-30,M2,13.5,14.0,False,-0.5,96.43
2022-12-30,M3,12.1,12.6,False,-0.5,96.03
2022-12-31,M1,13.5,14.0,False,-0.5,96.43
2022-12-31,M2,13.5,14.0,False,-0.5,96.43
2022-12-31,M3,12.1,12.6,False,-0.5,96.03
2023-01-01,M1,18.99,20.0,False,-1.0100000000000016,94.95
2023-01-01,M2,19.01,20.0,False,-0.9899999999999984,95.05
2023-01-01,M3,17.0,18.0,False,-1.0,94.44
2023-01-02,M1,18.990000000000002,20.0,False,-1.009999999999998,94.95
2023-01-02,M2,19.0,20.0,False,-1.0,95.0
2023-01-02,M3,17.01,18.0,False,-0.9899999999999984,94.5
2023-01-03,M1,18.99,20.0,False,-1.0100000000000016,94.95
2023-01-03,M2,19.2,20.0,False,-0.8000000000000007,96.0
2023-01-03,M3,17.48,18.0,False,-0.5199999999999996,97.11
2023-01-04,M1,19.0,20.0,False,-1.0,95.0
2023-01-04,M2,19.349999999999998,20.0,False,-0.6500000000000021,96.75
2023-01-04,M3,17.5,18.0,False,-0.5,97.22
2023-01-05,M1,18.990000000000002,20.0,False,-1.009999999999998,94.95
2023-01-05,M2,19.0,20.0,False,-1.0,95.0
2023-01-05,M3,17.0,18.0,False,-1.0,94.44
2023-01-06,M1,13.5,14.0,False,-0.5,96.43
2023-01-06,M2,13.5,14.0,False,-0.5,96.43
2023-01-06,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2023-01-07,M1,13.5,14.0,False,-0.5,96.43
2023-01-07,M2,13.5,14.0,False,-0.5,96.43
2023-01-07,M3,12.1,12.6,False,-0.5,96.03
2023-01-08,M2,19.21,20.0,False,-0.7899999999999991,96.05
2023-01-08,M3,17.46,18.0,False,-0.5399999999999991,97.0
2023-01-09,M1,19.0,20.0,False,-1.0,95.0
2023-01-09,M2,19.01,20.0,False,-0.9899999999999984,95.05
2023-01-09,M3,17.07,18.0,False,-0.9299999999999997,94.83
2023-01-10,M1,19.0,20.0,False,-1.0,95.0
2023-01-10,M2,19.01,20.0,False,-0.9899999999999984,95.05
2023-01-10,M3,17.0,18.0,False,-1.0,94.44
2023-01-11,M1,19.0,20.0,False,-1.0,95.0
2023-01-11,M2,19.0,20.0,False,-1.0,95.0
2023-01-11,M3,17.15,18.0,False,-0.8500000000000014,95.28
2023-01-12,M1,19.0,20.0,False,-1.0,95.0
2023-01-12,M2,19.01,20.0,False,-0.9899999999999984,95.05
2023-01-12,M3,16.990000000000002,18.0,False,-1.009999999999998,94.39
2023-01-13,M1,13.5,14.0,False,-0.5,96.43
2023-01-13,M2,13.5,14.0,False,-0.5,96.43
2023-01-13,M3,12.1,12.6,False,-0.5,96.03
2023-01-14,M1,13.5,14.0,False,-0.5,96.43
2023-01-14,M2,13.5,14.0,False,-0.5,96.43
2023-01-14,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2023-01-15,M1,19.0,20.0,False,-1.0,95.0
2023-01-15,M2,19.0,20.0,False,-1.0,95.0
2023-01-15,M3,17.01,18.0,False,-0.9899999999999984,94.5
2023-01-16,M1,19.0,20.0,False,-1.0,95.0
2023-01-16,M3,17.47,18.0,False,-0.5300000000000011,97.06
2023-01-17,M1,19.0,20.0,False,-1.0,95.0
2023-01-17,M2,18.99,20.0,False,-1.0100000000000016,94.95
2023-01-17,M3,17.0,18.0,False,-1.0,94.44
2023-01-18,M1,19.0,20.0,False,-1.0,95.0
2023-01-18,M2,19.5,20.0,False,-0.5,97.5
2023-01-18,M3,17.5,18.0,False,-0.5,97.22
2023-01-19,M1,19.0,20.0,False,-1.0,95.0
2023-01-19,M2,19.34,20.0,False,-0.6600000000000001,96.7
2023-01-19,M3,17.5,18.0,False,-0.5,97.22
2023-01-20,M1,13.5,14.0,False,-0.5,96.43
2023-01-20,M2,13.5,14.0,False,-0.5,96.43
2023-01-20,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2023-01-21,M1,13.5,14.0,False,-0.5,96.43
2023-01-21,M2,13.5,14.0,False,-0.5,96.43
2023-01-22,M1,19.0,20.0,False,-1.0,95.0
2023-01-22,M2,19.0,20.0,False,-1.0,95.0
2023-01-22,M3,16.990000000000002,18.0,False,-1.009999999999998,94.39
2023-01-23,M1,19.0,20.0,False,-1.0,95.0
2023-01-23,M2,19.33,20.0,False,-0.6700000000000017,96.65
2023-01-23,M3,17.5,18.0,False,-0.5,97.22
2023-01-24,M1,19.0,20.0,False,-1.0,95.0
2023-01-24,M2,19.25,20.0,False,-0.75,96.25
2023-01-24,M3,17.5,18.0,False,-0.5,97.22
2023-01-25,M1,19.0,20.0,False,-1.0,95.0
2023-01-25,M2,19.5,20.0,False,-0.5,97.5
2023-01-25,M3,17.5,18.0,False,-0.5,97.22
2023-01-26,M1,19.0,20.0,False,-1.0,95.0
2023-01-26,M2,19.5,20.0,False,-0.5,97.5
2023-01-26,M3,17.5,18.0,False,-0.5,97.22
2023-01-27,M1,13.5,14.0,False,-0.5,96.43
2023-01-27,M2,13.5,14.0,False,-0.5,96.43
2023-01-27,M3,12.1,12.6,False,-0.5,96.03
2023-01-28,M1,13.5,14.0,False,-0.5,96.43
2023-01-28,M2,13.5,14.0,False,-0.5,96.43
2023-01-28,M3,12.1,12.6,False,-0.5,96.03
2023-01-29,M1,19.0,20.0,False,-1.0,95.0
2023-01-29,M2,19.5,20.0,False,-0.5,97.5
2023-01-29,M3,17.5,18.0,False,-0.5,97.22
2023-01-30,M1,19.0,20.0,False,-1.0,95.0
2023-01-30,M2,19.5,20.0,False,-0.5,97.5
2023-01-30,M3,17.5,18.0,False,-0.5,97.22
2023-01-31,M1,19.0,20.0,False,-1.0,95.0
2023-01-31,M2,19.5,20.0,False,-0.5,97.5
2023-01-31,M3,17.5,18.0,False,-0.5,97.22
2023-02-01,M1,18.990000000000002,20.0,False,-1.009999999999998,94.95
2023-02-01,M2,19.5,20.0,False,-0.5,97.5
2023-02-01,M3,17.5,18.0,False,-0.5,97.22
2023-02-02,M1,19.0,20.0,False,-1.0,95.0
2023-02-02,M2,19.5,20.0,False,-0.5,97.5
2023-02-02,M3,17.5,18.0,False,-0.5,97.22
2023-02-03,M1,13.5,14.0,False,-0.5,96.43
2023-02-03,M2,13.5,14.0,False,-0.5,96.43
2023-02-03,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2023-02-04,M1,13.5,14.0,False,-0.5,96.43
2023-02-04,M2,13.5,14.0,False,-0.5,96.43
2023-02-04,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2023-02-05,M2,19.5,20.0,False,-0.5,97.5
2023-02-05,M3,17.5,18.0,False,-0.5,97.22
2023-02-06,M1,19.009999999999998,20.0,False,-0.990000000000002,95.05
2023-02-06,M2,19.5,20.0,False,-0.5,97.5
2023-02-06,M3,17.5,18.0,False,-0.5,97.22
2023-02-07,M1,19.0,20.0,False,-1.0,95.0
2023-02-07,M2,19.5,20.0,False,-0.5,97.5
2023-02-07,M3,17.5,18.0,False,-0.5,97.22
2023-02-08,M1,18.990000000000002,20.0,False,-1.009999999999998,94.95
2023-02-08,M2,19.5,20.0,False,-0.5,97.5
2023-02-08,M3,17.5,18.0,False,-0.5,97.22
2023-02-09,M1,19.0,20.0,False,-1.0,95.0
2023-02-09,M2,19.5,20.0,False,-0.5,97.5
2023-02-09,M3,17.5,18.0,False,-0.5,97.22
2023-02-10,M1,13.5,14.0,False,-0.5,96.43
2023-02-10,M2,13.5,14.0,False,-0.5,96.43
2023-02-10,M3,12.1,12.6,False,-0.5,96.03
2023-02-11,M1,13.5,14.0,False,-0.5,96.43
2023-02-11,M2,13.5,14.0,False,-0.5,96.43
2023-02-11,M3,12.1,12.6,False,-0.5,96.03
2023-02-12,M2,19.5,20.0,False,-0.5,97.5
2023-02-12,M3,17.5,18.0,False,-0.5,97.22
2023-02-13,M1,19.009999999999998,20.0,False,-0.990000000000002,95.05
2023-02-13,M2,19.5,20.0,False,-0.5,97.5
2023-02-13,M3,17.5,18.0,False,-0.5,97.22
2023-02-14,M1,19.0,20.0,False,-1.0,95.0
2023-02-14,M2,19.5,20.0,False,-0.5,97.5
2023-02-14,M3,17.5,18.0,False,-0.5,97.22
2023-02-15,M1,19.0,20.0,False,-1.0,95.0
2023-02-15,M2,19.25,20.0,False,-0.75,96.25
2023-02-16,M1,19.0,20.0,False,-1.0,95.0
2023-02-16,M2,19.5,20.0,False,-0.5,97.5
2023-02-16,M3,17.5,18.0,False,-0.5,97.22
2023-02-17,M1,13.5,14.0,False,-0.5,96.43
2023-02-17,M2,13.5,14.0,False,-0.5,96.43
2023-02-17,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2023-02-18,M1,13.5,14.0,False,-0.5,96.43
2023-02-18,M2,13.5,14.0,False,-0.5,96.43
2023-02-18,M3,12.1,12.6,False,-0.5,96.03
2023-02-19,M2,19.5,20.0,False,-0.5,97.5
2023-02-19,M3,17.5,18.0,False,-0.5,97.22
2023-02-20,M1,19.0,20.0,False,-1.0,95.0
2023-02-20,M2,19.37,20.0,False,-0.629999999999999,96.85
2023-02-20,M3,17.5,18.0,False,-0.5,97.22
2023-02-21,M1,19.01,20.0,False,-0.9899999999999984,95.05
2023-02-21,M2,19.5,20.0,False,-0.5,97.5
2023-02-21,M3,17.5,18.0,False,-0.5,97.22
2023-02-22,M1,19.0,20.0,False,-1.0,95.0
2023-02-22,M3,17.5,18.0,False,-0.5,97.22
2023-02-23,M1,19.0,20.0,False,-1.0,95.0
2023-02-23,M2,19.5,20.0,False,-0.5,97.5
2023-02-23,M3,17.5,18.0,False,-0.5,97.22
2023-02-24,M1,13.5,14.0,False,-0.5,96.43
2023-02-24,M2,13.5,14.0,False,-0.5,96.43
2023-02-24,M3,12.1,12.6,False,-0.5,96.03
2023-02-25,M1,13.5,14.0,False,-0.5,96.43
2023-02-25,M2,13.5,14.0,False,-0.5,96.43
2023-02-25,M3,12.100000000000001,12.6,False,-0.4999999999999982,96.03
2023-02-26,M1,19.0,20.0,False,-1.0,95.0
2023-02-26,M2,19.5,20.0,False,-0.5,97.5
2023-02-26,M3,17.5,18.0,False,-0.5,97.22
2023-02-27,M1,18.990000000000002,20.0,False,-1.009999999999998,94.95
2023-02-27,M2,19.5,20.0,False,-0.5,97.5
2023-02-27,M3,17.5,18.0,False,-0.5,97.22
2023-02-28,M1,19.0,20.0,False,-1.0,95.0
2023-02-28,M2,19.5,20.0,False,-0.5,97.5
2023-02-28,M3,17.5,18.0,False,-0.5,97.22
2023-03-01,M1,19.0,20.0,False,-1.0,95.0
2023-03-01,M3,17.5,18.0,False,-0.5,97.22
2023-03-02,M1,18.99,20.0,False,-1.0100000000000016,94.95
2023-03-02,M2,19.5,20.0,False,-0.5,97.5
