mill_id,date,recipe_id,planned_hours,actual_hours,status,changeover_hours,tons_produced
M1,2022-09-14,R1,6.87,6.98,completed,1.5,323.77
M2,2022-09-14,R2,17.09,16.55,completed,0.0,752.15
M2,2022-09-14,R1,3.41,3.38,completed,1.5,133.16
M3,2022-09-14,R2,20.0,19.34,completed,0.0,486.0
M1,2022-09-15,R2,13.54,13.46,completed,0.0,747.33
M1,2022-09-15,R1,6.96,6.76,completed,1.5,327.88
M2,2022-09-15,R2,16.98,16.35,completed,0.0,747.33
M2,2022-09-15,R1,3.52,3.5,completed,1.5,137.45
M3,2022-09-15,R2,20.0,20.11,completed,0.0,486.0
M1,2022-09-16,R2,13.55,13.49,completed,0.0,748.15
M1,2022-09-16,R1,6.95,6.77,completed,1.5,327.18
M2,2022-09-16,R2,17.0,16.43,completed,0.0,748.15
M2,2022-09-16,R1,3.5,3.39,completed,1.5,136.72
M3,2022-09-16,R2,20.0,20.36,completed,0.0,486.0
M1,2022-09-17,R2,12.13,11.66,completed,0.0,669.33
M1,2022-09-17,R1,2.87,2.96,completed,1.5,135.39
M2,2022-09-17,R2,15.21,15.63,completed,0.0,669.33
M3,2022-09-17,R2,15.0,15.46,completed,0.0,364.5
M1,2022-09-18,R2,12.5,12.88,completed,0.0,690.26
M1,2022-09-18,R1,2.5,2.53,completed,1.5,117.53
M2,2022-09-18,R2,15.69,16.12,completed,0.0,690.26
M3,2022-09-18,R2,15.0,15.28,completed,0.0,364.5
M1,2022-09-19,R2,13.36,13.15,completed,0.0,737.74
M1,2022-09-19,R1,7.14,7.28,completed,1.5,336.07
M2,2022-09-19,R2,16.77,16.92,completed,0.0,737.74
M2,2022-09-19,R1,3.73,3.59,completed,1.5,145.97
M3,2022-09-19,R2,20.0,20.46,completed,0.0,486.0
M1,2022-09-20,R2,13.14,13.53,completed,0.0,725.23
M1,2022-09-20,R1,7.36,7.37,completed,1.5,346.74
M2,2022-09-20,R2,16.48,16.47,completed,0.0,725.23
M2,2022-09-20,R1,4.02,3.99,completed,1.5,157.08
M3,2022-09-20,R2,20.0,20.35,completed,0.0,486.0
M1,2022-09-21,R2,13.45,13.15,completed,0.0,742.57
M1,2022-09-21,R1,7.05,7.2,completed,1.5,331.94
M2,2022-09-21,R2,16.88,16.6,completed,0.0,742.57
M2,2022-09-21,R1,3.62,3.55,completed,1.5,141.68
M3,2022-09-21,R2,20.0,20.49,completed,0.0,486.0
M1,2022-09-22,R2,13.18,12.84,completed,0.0,727.66
M1,2022-09-22,R1,7.32,7.53,completed,1.5,344.67
M2,2022-09-22,R2,16.54,17.17,completed,0.0,727.66
M2,2022-09-22,R1,3.96,3.91,completed,1.5,154.92
M3,2022-09-22,R2,20.0,20.68,completed,0.0,486.0
M1,2022-09-23,R2,13.18,13.25,completed,0.0,727.68
M1,2022-09-23,R1,7.32,7.18,completed,1.5,344.65
M2,2022-09-23,R2,16.54,16.48,completed,0.0,727.68
M2,2022-09-23,R1,3.96,4.06,completed,1.5,154.91
M3,2022-09-23,R2,20.0,20.27,completed,0.0,486.0
M1,2022-09-24,R2,12.04,12.03,completed,0.0,664.4
M1,2022-09-24,R1,2.96,2.91,completed,1.5,139.59
M2,2022-09-24,R2,15.1,15.37,completed,0.0,664.4
M3,2022-09-24,R2,15.0,14.78,completed,0.0,364.5
M1,2022-09-25,R2,12.14,11.98,completed,0.0,670.18
M1,2022-09-25,R1,2.86,2.92,completed,1.5,134.66
M2,2022-09-25,R2,15.23,15.3,completed,0.0,670.18
M3,2022-09-25,R2,15.0,14.62,completed,0.0,364.5
M1,2022-09-26,R2,12.99,13.18,completed,0.0,716.78
M1,2022-09-26,R1,7.51,7.37,completed,1.5,353.95
M2,2022-09-26,R2,16.29,16.63,completed,0.0,716.78
M2,2022-09-26,R1,4.21,4.2,completed,1.5,164.59
M3,2022-09-26,R2,20.0,20.15,completed,0.0,486.0
M1,2022-09-27,R2,13.45,13.56,completed,0.0,742.44
M1,2022-09-27,R1,7.05,6.85,completed,1.5,332.06
M2,2022-09-27,R2,16.87,17.08,completed,0.0,742.44
M2,2022-09-27,R1,3.63,3.73,completed,1.5,141.79
M3,2022-09-27,R2,20.0,20.63,completed,0.0,486.0
M1,2022-09-28,R2,13.54,13.74,completed,0.0,747.38
M1,2022-09-28,R1,6.96,7.22,completed,1.5,327.84
M2,2022-09-28,R2,16.99,17.12,completed,0.0,747.38
M2,2022-09-28,R1,3.51,3.45,completed,1.5,137.4
M3,2022-09-28,R2,20.0,20.26,completed,0.0,486.0
M1,2022-09-29,R2,13.01,13.43,completed,0.0,717.99
M1,2022-09-29,R1,7.49,7.41,completed,1.5,352.92
M2,2022-09-29,R2,16.32,16.01,completed,0.0,717.99
M2,2022-09-29,R1,4.18,4.34,completed,1.5,163.52
M3,2022-09-29,R2,20.0,20.43,completed,0.0,486.0
M1,2022-09-30,R2,13.72,13.22,completed,0.0,757.13
M1,2022-09-30,R1,6.78,6.82,completed,1.5,319.52
M2,2022-09-30,R2,17.21,16.84,completed,0.0,757.13
M2,2022-09-30,R1,3.29,3.24,completed,1.5,128.74
M3,2022-09-30,R2,20.0,19.34,completed,0.0,486.0
M1,2022-10-01,R2,12.17,11.91,completed,0.0,671.75
M1,2022-10-01,R1,2.83,2.83,completed,1.5,133.32
M2,2022-10-01,R2,15.27,14.75,completed,0.0,671.75
M3,2022-10-01,R2,15.0,15.47,completed,0.0,364.5
M1,2022-10-02,R2,12.16,12.42,completed,0.0,670.99
M1,2022-10-02,R1,2.84,2.82,completed,1.5,133.97
M2,2022-10-02,R2,15.25,14.8,completed,0.0,670.99
M3,2022-10-02,R2,15.0,15.59,completed,0.0,364.5
M1,2022-10-03,R2,13.66,13.73,completed,0.0,754.14
M1,2022-10-03,R1,6.84,6.8,completed,1.5,322.07
M2,2022-10-03,R2,17.14,16.73,completed,0.0,754.14
M2,2022-10-03,R1,3.36,3.28,completed,1.5,131.39
M3,2022-10-03,R2,20.0,20.47,completed,0.0,486.0
M1,2022-10-04,R2,13.63,13.65,completed,0.0,752.54
M1,2022-10-04,R1,6.87,7.13,completed,1.5,323.44
M2,2022-10-04,R2,17.1,17.72,completed,0.0,752.54
M2,2022-10-04,R1,3.4,3.32,completed,1.5,132.82
M3,2022-10-04,R2,20.0,20.8,completed,0.0,486.0
M1,2022-10-05,R2,13.56,14.09,completed,0.0,748.69
M1,2022-10-05,R1,6.94,7.1,completed,1.5,326.72
M2,2022-10-05,R2,17.02,16.87,completed,0.0,748.69
M2,2022-10-05,R1,3.48,3.41,completed,1.5,136.24
M3,2022-10-05,R2,20.0,19.37,completed,0.0,486.0
M1,2022-10-06,R2,13.83,13.34,completed,0.0,763.56
M1,2022-10-06,R1,6.67,6.84,completed,1.5,314.03
M3,2022-10-06,R2,20.0,20.71,completed,0.0,486.0
M1,2022-10-07,R2,13.57,13.87,completed,0.0,749.03
M1,2022-10-07,R1,6.93,7.07,completed,1.5,326.43
M2,2022-10-07,R2,17.02,16.91,completed,0.0,749.03
M2,2022-10-07,R1,3.48,3.52,completed,1.5,135.93
M3,2022-10-07,R2,20.0,20.27,completed,0.0,486.0
M1,2022-10-08,R2,12.54,12.3,completed,0.0,692.48
M1,2022-10-08,R1,2.46,2.5,completed,1.5,115.63
M2,2022-10-08,R2,15.74,15.29,completed,0.0,692.48
M3,2022-10-08,R2,15.0,14.75,completed,0.0,364.5
M1,2022-10-09,R2,11.87,11.96,completed,0.0,655.35
M1,2022-10-09,R1,3.13,3.14,completed,1.5,147.32
M2,2022-10-09,R2,14.89,15.14,completed,0.0,655.35
M2,2022-10-09,R1,0.11,0.11,completed,1.5,4.13
M3,2022-10-09,R2,15.0,14.46,completed,0.0,364.5
M1,2022-10-10,R2,13.05,13.55,completed,0.0,720.25
M1,2022-10-10,R1,7.45,7.61,completed,1.5,350.99
M2,2022-10-10,R2,16.37,16.87,completed,0.0,720.25
M2,2022-10-10,R1,4.13,4.23,completed,1.5,161.51
M3,2022-10-10,R2,20.0,19.54,completed,0.0,486.0
M1,2022-10-11,R2,13.1,13.55,completed,0.0,722.92
M1,2022-10-11,R1,7.4,7.69,completed,1.5,348.71
M2,2022-10-11,R2,16.43,15.88,completed,0.0,722.92
M2,2022-10-11,R1,4.07,3.96,completed,1.5,159.14
M3,2022-10-11,R2,20.0,20.78,completed,0.0,486.0
M1,2022-10-12,R2,13.6,13.38,completed,0.0,750.73
M1,2022-10-12,R1,6.9,7.08,completed,1.5,324.98
M2,2022-10-12,R2,17.06,16.48,completed,0.0,750.73
M2,2022-10-12,R1,3.44,3.5,completed,1.5,134.42
M3,2022-10-12,R2,20.0,20.32,completed,0.0,486.0
M1,2022-10-13,R2,13.54,14.01,completed,0.0,747.29
M1,2022-10-13,R1,6.96,7.09,completed,1.5,327.92
M2,2022-10-13,R2,16.98,16.36,completed,0.0,747.29
M2,2022-10-13,R1,3.52,3.5,completed,1.5,137.48
M3,2022-10-13,R2,20.0,19.76,completed,0.0,486.0
M1,2022-10-14,R2,13.17,13.24,completed,0.0,726.75
M1,2022-10-14,R1,7.33,7.29,completed,1.5,345.44
M2,2022-10-14,R2,16.52,16.23,completed,0.0,726.75
M2,2022-10-14,R1,3.98,4.03,completed,1.5,155.73
M3,2022-10-14,R2,20.0,19.7,completed,0.0,486.0
M1,2022-10-15,R2,12.45,12.8,completed,0.0,687.36
M1,2022-10-15,R1,2.55,2.51,completed,1.5,120.0
M2,2022-10-15,R2,15.62,15.64,completed,0.0,687.36
M3,2022-10-15,R2,15.0,15.39,completed,0.0,364.5
M1,2022-10-16,R2,12.78,13.11,completed,0.0,705.31
M1,2022-10-16,R1,2.22,2.24,completed,1.5,104.69
M2,2022-10-16,R2,16.03,15.88,completed,0.0,705.31
M3,2022-10-16,R2,15.0,15.07,completed,0.0,364.5
M1,2022-10-17,R2,13.61,13.99,completed,0.0,751.33
M1,2022-10-17,R1,6.89,6.73,completed,1.5,324.47
M2,2022-10-17,R2,17.08,16.56,completed,0.0,751.33
M2,2022-10-17,R1,3.42,3.45,completed,1.5,133.89
M3,2022-10-17,R2,20.0,20.12,completed,0.0,486.0
M1,2022-10-18,R2,13.29,13.07,completed,0.0,733.84
M1,2022-10-18,R1,7.21,7.17,completed,1.5,339.39
M2,2022-10-18,R2,16.68,16.13,completed,0.0,733.84
M2,2022-10-18,R1,3.82,3.71,completed,1.5,149.43
M3,2022-10-18,R2,20.0,20.53,completed,0.0,486.0
M1,2022-10-19,R2,13.35,13.32,completed,0.0,737.12
M1,2022-10-19,R1,7.15,6.92,completed,1.5,336.59
M2,2022-10-19,R2,16.75,17.37,completed,0.0,737.12
M2,2022-10-19,R1,3.75,3.66,completed,1.5,146.52
M3,2022-10-19,R2,20.0,19.71,completed,0.0,486.0
M1,2022-10-20,R2,13.4,13.91,completed,0.0,739.67
M1,2022-10-20,R1,7.1,6.92,completed,1.5,334.42
M2,2022-10-20,R2,16.81,17.44,completed,0.0,739.67
M2,2022-10-20,R1,3.69,3.75,completed,1.5,144.25
M3,2022-10-20,R2,20.0,19.88,completed,0.0,486.0
M1,2022-10-21,R2,13.29,13.39,completed,0.0,733.46
M1,2022-10-21,R1,7.21,7.22,completed,1.5,339.72
M2,2022-10-21,R2,16.67,17.08,completed,0.0,733.46
M2,2022-10-21,R1,3.83,3.7,completed,1.5,149.77
M3,2022-10-21,R2,20.0,20.5,completed,0.0,486.0
M1,2022-10-22,R2,12.51,12.99,completed,0.0,690.82
M1,2022-10-22,R1,2.49,2.47,completed,1.5,117.05
M2,2022-10-22,R2,15.7,15.31,completed,0.0,690.82
M3,2022-10-22,R2,15.0,14.53,completed,0.0,364.5
M1,2022-10-23,R2,12.63,12.47,completed,0.0,697.04
M1,2022-10-23,R1,2.37,2.3,completed,1.5,111.74
M2,2022-10-23,R2,15.84,15.5,completed,0.0,697.04
M3,2022-10-23,R2,15.0,15.19,completed,0.0,364.5
M1,2022-10-24,R2,13.35,13.26,completed,0.0,736.92
M1,2022-10-24,R1,7.15,7.38,completed,1.5,336.76
M2,2022-10-24,R2,16.75,16.7,completed,0.0,736.92
M2,2022-10-24,R1,3.75,3.65,completed,1.5,146.7
M3,2022-10-24,R2,20.0,19.42,completed,0.0,486.0
M1,2022-10-25,R2,13.23,13.44,completed,0.0,730.46
M1,2022-10-25,R1,7.27,7.34,completed,1.5,342.28
M2,2022-10-25,R2,16.6,16.88,completed,0.0,730.46
M2,2022-10-25,R1,3.9,3.85,completed,1.5,152.44
M3,2022-10-25,R2,20.0,20.66,completed,0.0,486.0
M1,2022-10-26,R2,13.47,13.06,completed,0.0,743.81
M1,2022-10-26,R1,7.03,6.76,completed,1.5,330.89
M2,2022-10-26,R2,16.9,17.23,completed,0.0,743.81
M2,2022-10-26,R1,3.6,3.65,completed,1.5,140.57
M3,2022-10-26,R2,20.0,19.99,completed,0.0,486.0
M2,2022-10-27,R2,17.17,16.54,completed,0.0,755.48
M2,2022-10-27,R1,3.33,3.23,completed,1.5,130.2
M3,2022-10-27,R2,20.0,19.51,completed,0.0,486.0
M1,2022-10-28,R2,13.46,13.61,completed,0.0,742.98
M1,2022-10-28,R1,7.04,7.13,completed,1.5,331.59
M2,2022-10-28,R2,16.89,17.12,completed,0.0,742.98
M2,2022-10-28,R1,3.61,3.7,completed,1.5,141.31
M3,2022-10-28,R2,20.0,19.24,completed,0.0,486.0
M1,2022-10-29,R2,12.38,12.53,completed,0.0,683.56
M1,2022-10-29,R1,2.62,2.56,completed,1.5,123.24
M2,2022-10-29,R2,15.54,15.62,completed,0.0,683.56
M3,2022-10-29,R2,15.0,15.29,completed,0.0,364.5
M1,2022-10-30,R2,12.72,12.94,completed,0.0,702.17
M1,2022-10-30,R1,2.28,2.24,completed,1.5,107.37
M2,2022-10-30,R2,15.96,15.77,completed,0.0,702.17
M3,2022-10-30,R2,15.0,15.5,completed,0.0,364.5
M1,2022-10-31,R2,13.78,14.16,completed,0.0,760.4
M1,2022-10-31,R1,6.72,6.59,completed,1.5,316.73
M2,2022-10-31,R2,17.28,17.4,completed,0.0,760.4
M2,2022-10-31,R1,3.22,3.12,completed,1.5,125.83
M3,2022-10-31,R2,20.0,20.25,completed,0.0,486.0
M1,2022-11-01,R2,13.65,13.78,completed,0.0,753.24
M1,2022-11-01,R1,6.85,6.72,completed,1.5,322.84
M2,2022-11-01,R2,17.12,17.01,completed,0.0,753.24
M2,2022-11-01,R1,3.38,3.46,completed,1.5,132.19
M3,2022-11-01,R2,20.0,19.61,completed,0.0,486.0
M1,2022-11-02,R2,13.48,13.77,completed,0.0,743.92
M1,2022-11-02,R1,7.02,6.92,completed,1.5,330.79
M2,2022-11-02,R2,16.91,17.37,completed,0.0,743.92
M2,2022-11-02,R1,3.59,3.46,completed,1.5,140.48
M3,2022-11-02,R2,20.0,19.61,completed,0.0,486.0
M1,2022-11-03,R2,13.59,13.24,completed,0.0,750.37
M1,2022-11-03,R1,6.91,7.12,completed,1.5,325.29
M2,2022-11-03,R2,17.05,16.96,completed,0.0,750.37
M2,2022-11-03,R1,3.45,3.46,completed,1.5,134.74
M3,2022-11-03,R2,20.0,19.59,completed,0.0,486.0
M1,2022-11-04,R2,13.89,13.48,completed,0.0,766.71
M1,2022-11-04,R1,6.61,6.66,completed,1.5,311.35
M2,2022-11-04,R2,17.43,17.12,completed,0.0,766.71
M2,2022-11-04,R1,3.07,3.18,completed,1.5,120.22
M3,2022-11-04,R2,20.0,19.96,completed,0.0,486.0
M1,2022-11-05,R2,12.38,12.02,completed,0.0,683.11
M1,2022-11-05,R1,2.62,2.52,completed,1.5,123.63
M2,2022-11-05,R2,15.53,15.19,completed,0.0,683.11
M3,2022-11-05,R2,15.0,14.78,completed,0.0,364.5
M1,2022-11-06,R2,12.65,12.35,completed,0.0,698.05
M1,2022-11-06,R1,2.35,2.33,completed,1.5,110.88
M2,2022-11-06,R2,15.86,16.35,completed,0.0,698.05
M3,2022-11-06,R2,15.0,14.46,completed,0.0,364.5
M1,2022-11-07,R2,13.54,13.86,completed,0.0,747.29
M1,2022-11-07,R1,6.96,6.92,completed,1.5,327.92
M2,2022-11-07,R2,16.98,17.54,completed,0.0,747.29
M2,2022-11-07,R1,3.52,3.56,completed,1.5,137.48
M3,2022-11-07,R2,20.0,19.46,completed,0.0,486.0
M1,2022-11-08,R2,13.61,14.11,completed,0.0,751.37
M1,2022-11-08,R1,6.89,6.7,completed,1.5,324.44
M2,2022-11-08,R2,17.08,16.85,completed,0.0,751.37
M2,2022-11-08,R1,3.42,3.55,completed,1.5,133.86
M1,2022-11-09,R2,14.18,13.85,completed,0.0,782.47
M1,2022-11-09,R1,6.32,6.39,completed,1.5,297.9
M2,2022-11-09,R2,17.78,18.46,completed,0.0,782.47
M2,2022-11-09,R1,2.72,2.76,completed,1.5,106.22
M3,2022-11-09,R2,20.0,20.26,completed,0.0,486.0
M1,2022-11-10,R2,13.83,13.97,completed,0.0,763.68
M1,2022-11-10,R1,6.67,6.69,completed,1.5,313.93
M2,2022-11-10,R2,17.36,17.98,completed,0.0,763.68
M2,2022-11-10,R1,3.14,3.15,completed,1.5,122.92
M3,2022-11-10,R2,20.0,20.26,completed,0.0,486.0
M1,2022-11-11,R2,13.96,14.23,completed,0.0,770.76
M1,2022-11-11,R1,6.54,6.55,completed,1.5,307.89
M2,2022-11-11,R2,17.52,18.06,completed,0.0,770.76
M2,2022-11-11,R1,2.98,2.87,completed,1.5,116.62
M3,2022-11-11,R2,20.0,19.83,completed,0.0,486.0
M1,2022-11-12,R2,12.56,12.67,completed,0.0,693.09
M1,2022-11-12,R1,2.44,2.35,completed,1.5,115.11
M2,2022-11-12,R2,15.75,16.3,completed,0.0,693.09
M3,2022-11-12,R2,15.0,15.39,completed,0.0,364.5
M1,2022-11-13,R2,12.74,12.45,completed,0.0,703.14
M1,2022-11-13,R1,2.26,2.23,completed,1.5,106.54
M3,2022-11-13,R2,15.0,15.21,completed,0.0,364.5
M1,2022-11-14,R2,13.83,13.66,completed,0.0,763.59
M1,2022-11-14,R1,6.67,6.86,completed,1.5,314.01
M2,2022-11-14,R2,17.35,17.01,completed,0.0,763.59
M2,2022-11-14,R1,3.15,3.23,completed,1.5,123.0
M3,2022-11-14,R2,20.0,19.94,completed,0.0,486.0
M1,2022-11-15,R2,13.63,13.57,completed,0.0,752.14
M1,2022-11-15,R1,6.87,6.69,completed,1.5,323.78
M2,2022-11-15,R2,17.09,17.76,completed,0.0,752.14
M2,2022-11-15,R1,3.41,3.36,completed,1.5,133.17
M3,2022-11-15,R2,20.0,19.53,completed,0.0,486.0
M1,2022-11-16,R2,13.77,13.25,completed,0.0,759.98
M1,2022-11-16,R1,6.73,6.73,completed,1.5,317.09
M2,2022-11-16,R2,17.27,16.63,completed,0.0,759.98
M2,2022-11-16,R1,3.23,3.22,completed,1.5,126.2
M3,2022-11-16,R2,20.0,20.64,completed,0.0,486.0
M1,2022-11-17,R2,13.99,13.99,completed,0.0,772.51
M1,2022-11-17,R1,6.51,6.27,completed,1.5,306.4
M2,2022-11-17,R2,17.56,17.23,completed,0.0,772.51
M2,2022-11-17,R1,2.94,2.84,completed,1.5,115.07
M3,2022-11-17,R2,20.0,20.61,completed,0.0,486.0
M1,2022-11-18,R2,13.66,13.38,completed,0.0,754.04
M1,2022-11-18,R1,6.84,6.6,completed,1.5,322.16
M3,2022-11-18,R2,20.0,20.74,completed,0.0,486.0
M1,2022-11-19,R2,12.89,12.88,completed,0.0,711.6
M1,2022-11-19,R1,2.11,2.09,completed,1.5,99.32
M2,2022-11-19,R2,16.17,16.73,completed,0.0,711.6
M3,2022-11-19,R2,15.0,15.04,completed,0.0,364.5
M1,2022-11-20,R2,12.98,12.75,completed,0.0,716.27
M1,2022-11-20,R1,2.02,2.07,completed,1.5,95.33
M2,2022-11-20,R2,16.28,15.98,completed,0.0,716.27
M3,2022-11-20,R2,15.0,14.93,completed,0.0,364.5
M1,2022-11-21,R2,13.36,13.68,completed,0.0,737.38
M1,2022-11-21,R1,7.14,7.39,completed,1.5,336.37
M2,2022-11-21,R2,16.76,16.9,completed,0.0,737.38
M2,2022-11-21,R1,3.74,3.74,completed,1.5,146.29
M3,2022-11-21,R2,20.0,19.32,completed,0.0,486.0
M1,2022-11-22,R2,13.61,13.74,completed,0.0,751.22
M1,2022-11-22,R1,6.89,6.8,completed,1.5,324.56
M2,2022-11-22,R2,17.07,17.09,completed,0.0,751.22
M2,2022-11-22,R1,3.43,3.49,completed,1.5,133.99
M3,2022-11-22,R2,20.0,20.22,completed,0.0,486.0
M1,2022-11-23,R2,13.79,13.35,completed,0.0,761.24
M1,2022-11-23,R1,6.71,6.65,completed,1.5,316.01
M2,2022-11-23,R2,17.3,16.88,completed,0.0,761.24
M2,2022-11-23,R1,3.2,3.11,completed,1.5,125.08
M3,2022-11-23,R2,20.0,19.55,completed,0.0,486.0
M1,2022-11-24,R2,13.84,14.3,completed,0.0,763.76
M1,2022-11-24,R1,6.66,6.78,completed,1.5,313.86
M2,2022-11-24,R2,17.36,17.92,completed,0.0,763.76
M2,2022-11-24,R1,3.14,3.14,completed,1.5,122.85
M3,2022-11-24,R2,20.0,19.2,completed,0.0,486.0
M1,2022-11-25,R2,14.35,13.82,completed,0.0,792.38
M1,2022-11-25,R1,6.15,5.97,completed,1.5,289.44
M2,2022-11-25,R2,18.01,18.41,completed,0.0,792.38
M2,2022-11-25,R1,2.49,2.43,completed,1.5,97.41
M3,2022-11-25,R2,20.0,19.36,completed,0.0,486.0
M1,2022-11-26,R2,13.02,13.4,completed,0.0,718.74
M1,2022-11-26,R1,1.98,1.94,completed,1.5,93.23
M2,2022-11-26,R2,16.34,16.34,completed,0.0,718.74
M3,2022-11-26,R2,15.0,14.81,completed,0.0,364.5
M1,2022-11-27,R2,12.73,13.13,completed,0.0,702.52
M1,2022-11-27,R1,2.27,2.31,completed,1.5,107.07
M3,2022-11-27,R2,15.0,14.94,completed,0.0,364.5
M1,2022-11-28,R2,14.08,14.49,completed,0.0,777.13
M1,2022-11-28,R1,6.42,6.54,completed,1.5,302.46
M2,2022-11-28,R2,17.66,18.1,completed,0.0,777.13
M2,2022-11-28,R1,2.84,2.95,completed,1.5,110.96
M3,2022-11-28,R2,20.0,19.53,completed,0.0,486.0
M1,2022-11-29,R2,14.01,13.67,completed,0.0,773.22
M1,2022-11-29,R1,6.49,6.52,completed,1.5,305.79
M2,2022-11-29,R2,17.57,17.62,completed,0.0,773.22
M2,2022-11-29,R1,2.93,3.01,completed,1.5,114.44
M3,2022-11-29,R2,20.0,19.45,completed,0.0,486.0
M1,2022-11-30,R2,13.91,13.83,completed,0.0,767.79
M1,2022-11-30,R1,6.59,6.61,completed,1.5,310.42
M2,2022-11-30,R2,17.45,17.4,completed,0.0,767.79
M2,2022-11-30,R1,3.05,2.94,completed,1.5,119.26
M3,2022-11-30,R2,20.0,19.44,completed,0.0,486.0
M1,2022-12-01,R2,13.5,13.13,completed,0.0,745.31
M1,2022-12-01,R1,7.0,7.05,completed,1.5,329.61
M2,2022-12-01,R2,16.94,16.84,completed,0.0,745.31
M2,2022-12-01,R1,3.56,3.47,completed,1.5,139.24
M3,2022-12-01,R2,20.0,20.38,completed,0.0,486.0
M1,2022-12-02,R2,13.54,13.87,completed,0.0,747.58
M1,2022-12-02,R1,6.96,6.8,completed,1.5,327.67
M2,2022-12-02,R2,16.99,17.29,completed,0.0,747.58
M2,2022-12-02,R1,3.51,3.39,completed,1.5,137.22
M3,2022-12-02,R2,20.0,20.57,completed,0.0,486.0
M2,2022-12-03,R2,16.36,16.97,completed,0.0,719.95
M3,2022-12-03,R2,15.0,14.59,completed,0.0,364.5
M1,2022-12-04,R2,13.01,13.31,completed,0.0,718.15
M1,2022-12-04,R1,1.99,1.93,completed,1.5,93.73
M2,2022-12-04,R2,16.32,16.92,completed,0.0,718.15
M3,2022-12-04,R2,15.0,14.94,completed,0.0,364.5
M2,2022-12-05,R2,17.49,17.54,completed,0.0,769.72
M2,2022-12-05,R1,3.01,3.07,completed,1.5,117.55
M3,2022-12-05,R2,20.0,19.6,completed,0.0,486.0
M1,2022-12-06,R2,13.86,13.75,completed,0.0,765.11
M1,2022-12-06,R1,6.64,6.41,completed,1.5,312.71
M2,2022-12-06,R2,17.39,17.55,completed,0.0,765.11
M2,2022-12-06,R1,3.11,3.19,completed,1.5,121.65
M2,2022-12-07,R2,17.8,18.3,completed,0.0,783.1
M2,2022-12-07,R1,2.7,2.71,completed,1.5,105.66
M3,2022-12-07,R2,20.0,20.43,completed,0.0,486.0
M1,2022-12-08,R2,14.24,13.84,completed,0.0,786.04
M1,2022-12-08,R1,6.26,6.38,completed,1.5,294.85
M2,2022-12-08,R2,17.86,17.16,completed,0.0,786.04
M2,2022-12-08,R1,2.64,2.57,completed,1.5,103.05
M3,2022-12-08,R2,20.0,20.22,completed,0.0,486.0
M1,2022-12-09,R2,14.3,14.09,completed,0.0,789.27
M1,2022-12-09,R1,6.2,6.16,completed,1.5,292.1
M2,2022-12-09,R2,17.94,18.41,completed,0.0,789.27
M2,2022-12-09,R1,2.56,2.58,completed,1.5,100.18
M3,2022-12-09,R2,20.0,19.84,completed,0.0,486.0
M1,2022-12-10,R2,13.12,13.08,completed,0.0,724.17
M1,2022-12-10,R1,1.88,1.93,completed,1.5,88.59
M2,2022-12-10,R2,16.46,16.44,completed,0.0,724.17
M3,2022-12-10,R2,15.0,15.45,completed,0.0,364.5
M1,2022-12-11,R2,13.23,12.96,completed,0.0,730.42
M1,2022-12-11,R1,1.77,1.77,completed,1.5,83.26
M2,2022-12-11,R2,16.5,16.33,completed,0.0,726.0
M3,2022-12-11,R2,15.0,15.11,completed,0.0,364.5
M1,2022-12-12,R2,14.13,14.22,completed,0.0,780.18
M1,2022-12-12,R1,6.37,6.4,completed,1.5,299.85
M2,2022-12-12,R2,17.73,17.77,completed,0.0,780.18
M2,2022-12-12,R1,2.77,2.76,completed,1.5,108.25
M3,2022-12-12,R2,20.0,20.66,completed,0.0,486.0
M1,2022-12-13,R2,14.37,14.1,completed,0.0,793.21
M1,2022-12-13,R1,6.13,6.1,completed,1.5,288.73
M2,2022-12-13,R2,18.03,17.61,completed,0.0,793.21
M2,2022-12-13,R1,2.47,2.44,completed,1.5,96.67
M3,2022-12-13,R2,20.0,19.6,completed,0.0,486.0
M1,2022-12-14,R2,14.59,14.79,completed,0.0,805.63
M1,2022-12-14,R1,5.91,6.0,completed,1.5,278.14
M2,2022-12-14,R2,18.31,17.98,completed,0.0,805.63
M2,2022-12-14,R1,2.19,2.27,completed,1.5,85.64
M3,2022-12-14,R2,20.0,19.65,completed,0.0,486.0
M2,2022-12-15,R2,17.56,18.03,completed,0.0,772.81
M2,2022-12-15,R1,2.94,2.89,completed,1.5,114.8
M3,2022-12-15,R2,20.0,19.86,completed,0.0,486.0
M1,2022-12-16,R2,14.66,14.86,completed,0.0,809.37
M1,2022-12-16,R1,5.84,5.86,completed,1.5,274.95
M2,2022-12-16,R2,18.39,18.4,completed,0.0,809.37
M2,2022-12-16,R1,2.11,2.15,completed,1.5,82.31
M3,2022-12-16,R2,20.0,20.33,completed,0.0,486.0
M1,2022-12-17,R2,13.45,13.9,completed,0.0,742.44
M1,2022-12-17,R1,1.55,1.52,completed,1.5,73.01
M2,2022-12-17,R2,16.5,15.86,completed,0.0,726.0
M3,2022-12-17,R2,15.0,15.6,completed,0.0,364.5
M1,2022-12-18,R2,13.12,12.89,completed,0.0,724.2
M1,2022-12-18,R1,1.88,1.81,completed,1.5,88.57
M2,2022-12-18,R2,16.46,16.13,completed,0.0,724.2
M3,2022-12-18,R2,15.0,15.2,completed,0.0,364.5
M1,2022-12-19,R2,14.59,14.7,completed,0.0,805.6
M1,2022-12-19,R1,5.91,5.77,completed,1.5,278.16
