date,country,wheat_price_sar_per_ton,availability_tons
2022-10-08,Germany,1384.03,6538
2022-10-08,Romania,1308.54,5109
2022-10-09,United States,1465.5,11959
2022-10-09,Australia,1358.7,9936
2022-10-09,Canada,1508.21,9644
2022-10-09,Argentina,1219.57,4344
2022-10-09,Germany,1370.71,4098
2022-10-09,Romania,1329.67,4763
2022-10-10,United States,1451.31,9309
2022-10-10,Australia,1334.72,10528
2022-10-10,Canada,1495.33,12519
2022-10-10,Argentina,1242.31,4904
2022-10-10,Germany,1416.8,5498
2022-10-10,Romania,1292.42,5600
2022-10-11,United States,1419.28,11887
2022-10-11,Australia,1360.93,11484
2022-10-11,Canada,1518.93,10470
2022-10-11,Argentina,1208.93,5201
2022-10-11,Germany,1361.1,5567
2022-10-11,Romania,1305.47,7190
2022-10-12,United States,1429.69,9633
2022-10-12,Australia,1339.8,12955
2022-10-12,Canada,1475.88,10984
2022-10-12,Argentina,1210.39,4845
2022-10-12,Germany,1428.76,8802
2022-10-12,Romania,1320.06,4554
2022-10-13,United States,1464.16,5038
2022-10-13,Australia,1323.6,15610
2022-10-13,Canada,1482.76,7966
2022-10-13,Argentina,1194.87,3113
2022-10-13,Germany,1407.4,6012
2022-10-13,Romania,1320.04,3458
2022-10-14,United States,1429.86,10644
2022-10-14,Australia,1323.79,12248
2022-10-14,Canada,1501.58,8487
2022-10-14,Argentina,1264.34,3879
2022-10-14,Germany,1396.85,6107
2022-10-14,Romania,1291.39,3387
2022-10-15,United States,1414.41,9931
2022-10-15,Australia,1309.71,11859
2022-10-15,Canada,1507.06,8160
2022-10-15,Argentina,1233.51,3991
2022-10-15,Germany,1353.05,4566
2022-10-15,Romania,1295.23,6589
2022-10-16,United States,1444.05,9604
2022-10-16,Australia,1333.49,13067
2022-10-16,Canada,1523.17,11486
2022-10-16,Argentina,1226.26,6947
2022-10-16,Germany,1354.26,3461
2022-10-16,Romania,1291.04,4186
2022-10-17,United States,1438.71,7801
2022-10-17,Australia,1280.64,17015
2022-10-17,Canada,1535.49,6284
2022-10-17,Argentina,1231.68,5360
2022-10-17,Germany,1375.06,4470
2022-10-17,Romania,1317.82,5001
2022-10-18,United States,1460.11,5315
2022-10-18,Australia,1330.31,9656
2022-10-18,Canada,1526.44,7159
2022-10-18,Argentina,1217.4,6993
2022-10-18,Germany,1388.71,8202
2022-10-18,Romania,1289.35,3109
2022-10-19,United States,1467.49,9784
2022-10-19,Australia,1309.37,10276
2022-10-19,Canada,1509.43,11135
2022-10-19,Argentina,1237.87,5576
2022-10-19,Germany,1388.49,5461
2022-10-19,Romania,1338.51,4591
2022-10-20,United States,1442.52,10149
2022-10-20,Australia,1327.94,15847
2022-10-20,Canada,1525.46,10642
2022-10-20,Argentina,1263.68,5718
2022-10-20,Germany,1399.2,3238
2022-10-20,Romania,1311.52,4941
2022-10-21,United States,1460.28,7093
2022-10-21,Australia,1350.62,6785
2022-10-21,Canada,1476.43,6323
2022-10-21,Argentina,1229.99,5063
2022-10-21,Germany,1389.25,6639
2022-10-21,Romania,1292.74,4434
2022-10-22,United States,1410.55,9568
2022-10-22,Australia,1332.27,13614
2022-10-22,Canada,1490.76,14404
2022-10-22,Argentina,1257.54,5620
2022-10-22,Germany,1435.18,5233
2022-10-22,Romania,1328.2,4711
2022-10-23,United States,1454.97,11683
2022-10-23,Australia,1338.32,17879
2022-10-23,Canada,1496.28,10784
2022-10-23,Argentina,1235.84,3522
2022-10-23,Germany,1373.37,6132
2022-10-23,Romania,1340.37,5804
2022-10-24,United States,1450.12,5183
2022-10-24,Australia,1342.12,13067
2022-10-24,Canada,1540.63,13134
2022-10-24,Argentina,1241.37,5869
2022-10-24,Germany,1419.67,3905
2022-10-24,Romania,1341.06,5922
2022-10-25,United States,1450.91,9670
2022-10-25,Australia,1330.07,10489
2022-10-25,Canada,1509.57,9674
2022-10-25,Argentina,1237.14,2818
2022-10-25,Germany,1419.19,6026
2022-10-25,Romania,1357.5,3533
2022-10-26,United States,1380.18,4174
2022-10-26,Australia,1322.21,7948
2022-10-26,Canada,1515.13,6198
2022-10-26,Argentina,1236.05,7363
2022-10-26,Germany,1433.55,6250
2022-10-26,Romania,1312.24,6321
2022-10-27,United States,1432.8,11308
2022-10-27,Australia,1334.82,15221
2022-10-27,Canada,1499.06,11866
2022-10-27,Argentina,1218.82,6004
2022-10-27,Germany,1384.44,8434
2022-10-27,Romania,1314.32,6564
2022-10-28,United States,1450.91,10804
2022-10-28,Australia,1347.53,12686
2022-10-28,Canada,1511.68,10027
2022-10-28,Argentina,1264.18,5489
2022-10-28,Germany,1408.75,8134
2022-10-28,Romania,1298.43,3297
2022-10-29,United States,1457.45,6491
2022-10-29,Australia,1327.38,16502
2022-10-29,Canada,1533.66,6427
2022-10-29,Argentina,1241.78,6435
2022-10-29,Germany,1399.8,4678
2022-10-29,Romania,1310.0,5705
2022-10-30,United States,1429.59,10696
2022-10-30,Australia,1355.86,12620
2022-10-30,Canada,1530.32,6384
2022-10-30,Argentina,1252.38,6157
2022-10-30,Germany,1403.23,3353
2022-10-30,Romania,1292.76,4330
2022-10-31,United States,1406.75,10530
2022-10-31,Australia,1340.5,12986
2022-10-31,Canada,1489.5,9917
2022-10-31,Argentina,1255.59,4353
2022-10-31,Germany,1441.5,5704
2022-10-31,Romania,1317.4,2833
2022-11-01,United States,1461.21,10585
2022-11-01,Australia,1326.6,15995
2022-11-01,Canada,1525.22,10082
2022-11-01,Argentina,1254.96,5935
2022-11-01,Germany,1408.69,7240
2022-11-01,Romania,1294.5,5717
2022-11-02,United States,1458.27,8481
2022-11-02,Australia,1304.78,6289
2022-11-02,Canada,1497.37,13533
2022-11-02,Argentina,1277.4,5776
2022-11-02,Germany,1421.45,6983
2022-11-02,Romania,1320.74,3752
2022-11-03,United States,1485.01,10565
2022-11-03,Australia,1325.22,9400
2022-11-03,Canada,1533.26,6471
2022-11-03,Argentina,1257.68,3264
2022-11-03,Germany,1350.22,3801
2022-11-03,Romania,1319.79,2938
2022-11-04,United States,1433.79,4664
2022-11-04,Australia,1288.93,7658
2022-11-04,Canada,1552.94,13444
2022-11-04,Argentina,1239.9,6812
2022-11-04,Germany,1367.4,6477
2022-11-04,Romania,1326.6,5614
2022-11-05,United States,1464.69,5393
2022-11-05,Australia,1308.72,9549
2022-11-05,Canada,1515.72,6505
2022-11-05,Argentina,1250.86,5842
2022-11-05,Germany,1399.68,7664
2022-11-05,Romania,1340.22,6772
2022-11-06,United States,1428.1,6561
2022-11-06,Australia,1336.86,9035
2022-11-06,Canada,1486.07,9122
2022-11-06,Argentina,1270.22,5772
2022-11-06,Germany,1388.14,6842
2022-11-06,Romania,1313.3,6407
2022-11-07,United States,1473.59,10419
2022-11-07,Australia,1367.7,7059
2022-11-07,Canada,1525.63,11459
2022-11-07,Argentina,1241.93,5919
2022-11-07,Germany,1425.45,5380
2022-11-07,Romania,1329.46,6790
2022-11-08,United States,1434.92,4492
2022-11-08,Australia,1327.49,7180
2022-11-08,Canada,1561.71,11356
2022-11-08,Argentina,1215.4,5322
2022-11-08,Germany,1412.21,4265
2022-11-08,Romania,1313.91,6628
2022-11-09,United States,1428.4,7376
2022-11-09,Australia,1361.51,15764
2022-11-09,Canada,1506.83,5808
2022-11-09,Argentina,1240.92,4754
2022-11-09,Germany,1374.11,4954
2022-11-09,Romania,1291.42,3994
2022-11-10,United States,1451.16,6026
2022-11-10,Australia,1318.84,10164
2022-11-10,Canada,1492.21,13794
2022-11-10,Argentina,1211.68,4854
2022-11-10,Germany,1434.96,4847
2022-11-10,Romania,1321.97,6302
2022-11-11,United States,1458.62,5150
2022-11-11,Australia,1317.82,14266
2022-11-11,Canada,1502.47,11009
2022-11-11,Argentina,1236.19,5957
2022-11-11,Germany,1390.66,7415
2022-11-11,Romania,1300.17,3501
2022-11-12,United States,1451.95,9990
2022-11-12,Australia,1348.63,7427
2022-11-12,Canada,1523.01,12695
2022-11-12,Argentina,1262.9,2858
2022-11-12,Germany,1437.19,5968
2022-11-12,Romania,1339.67,6676
2022-11-13,United States,1433.95,4713
2022-11-13,Australia,1335.33,8732
2022-11-13,Canada,1517.73,8703
2022-11-13,Argentina,1234.52,2728
2022-11-13,Germany,1421.97,7844
2022-11-13,Romania,1304.64,2520
2022-11-14,United States,1475.2,7034
2022-11-14,Australia,1357.94,12052
2022-11-14,Canada,1474.74,11897
2022-11-14,Argentina,1240.52,5363
2022-11-14,Germany,1398.18,3303
2022-11-14,Romania,1312.01,3675
2022-11-15,United States,1424.3,10816
2022-11-15,Australia,1348.63,16974
2022-11-15,Canada,1518.79,5156
2022-11-15,Argentina,1229.11,5596
2022-11-15,Germany,1426.0,8504
2022-11-15,Romania,1314.11,4992
2022-11-16,United States,1443.73,6723
2022-11-16,Australia,1322.19,9643
2022-11-16,Canada,1506.15,8792
2022-11-16,Argentina,1258.24,2928
2022-11-16,Germany,1386.44,8214
2022-11-16,Romania,1324.09,6491
2022-11-17,United States,1484.51,4791
2022-11-17,Australia,1337.11,14499
2022-11-17,Canada,1562.84,14277
2022-11-17,Argentina,1256.33,7264
2022-11-17,Germany,1425.07,7576
2022-11-17,Romania,1345.17,5865
2022-11-18,United States,1446.02,7622
2022-11-18,Australia,1383.07,8810
2022-11-18,Canada,1554.4,7542
2022-11-18,Argentina,1236.35,6726
2022-11-18,Germany,1416.69,6503
2022-11-18,Romania,1316.56,6688
2022-11-19,United States,1415.15,9581
2022-11-19,Australia,1321.89,10355
2022-11-19,Canada,1495.32,10565
2022-11-19,Argentina,1234.79,5478
2022-11-19,Germany,1391.06,6480
2022-11-19,Romania,1306.47,3096
2022-11-20,United States,1440.63,8586
2022-11-20,Australia,1343.15,17788
2022-11-20,Canada,1523.49,14299
2022-11-20,Argentina,1242.26,3310
2022-11-20,Germany,1393.1,3249
2022-11-20,Romania,1295.62,6996
2022-11-21,United States,1452.02,5756
2022-11-21,Australia,1323.3,6329
2022-11-21,Canada,1540.46,5891
2022-11-21,Argentina,1215.93,6756
2022-11-21,Germany,1401.8,5423
2022-11-21,Romania,1328.04,6543
2022-11-22,United States,1455.02,9448
2022-11-22,Australia,1351.68,16520
2022-11-22,Canada,1557.5,10776
2022-11-22,Argentina,1233.4,5975
2022-11-22,Germany,1414.24,3764
2022-11-22,Romania,1331.81,7159
2022-11-23,United States,1470.5,4117
2022-11-23,Australia,1325.36,8647
2022-11-23,Canada,1524.66,6940
2022-11-23,Argentina,1236.9,7138
2022-11-23,Germany,1441.8,7949
2022-11-23,Romania,1312.74,7265
2022-11-24,United States,1492.12,6914
2022-11-24,Australia,1331.21,9402
2022-11-24,Canada,1505.16,10724
2022-11-24,Argentina,1275.32,3492
2022-11-24,Germany,1439.51,8125
2022-11-24,Romania,1381.58,3257
2022-11-25,United States,1429.25,8371
2022-11-25,Australia,1332.96,13396
2022-11-25,Canada,1546.87,11286
2022-11-25,Argentina,1255.53,5354
2022-11-25,Germany,1401.44,5105
2022-11-25,Romania,1341.33,4746
2022-11-26,United States,1458.3,4418
2022-11-26,Australia,1343.48,11369
2022-11-26,Canada,1525.74,10468
2022-11-26,Argentina,1251.47,5857
2022-11-26,Germany,1422.74,4654
2022-11-26,Romania,1312.02,3908
2022-11-27,United States,1447.5,4432
2022-11-27,Australia,1342.63,6190
2022-11-27,Canada,1527.74,9749
2022-11-27,Argentina,1227.07,4330
2022-11-27,Germany,1430.17,3467
2022-11-27,Romania,1319.9,7130
2022-11-28,United States,1452.38,11656
2022-11-28,Australia,1309.98,13665
2022-11-28,Canada,1512.46,10991
2022-11-28,Argentina,1263.15,5280
2022-11-28,Germany,1393.32,6872
2022-11-28,Romania,1333.59,3570
2022-11-29,United States,1463.98,5704
2022-11-29,Australia,1303.75,16706
2022-11-29,Canada,1500.6,5608
2022-11-29,Argentina,1238.46,6407
2022-11-29,Germany,1453.54,8449
2022-11-29,Romania,1339.77,2741
2022-11-30,United States,1438.2,7429
2022-11-30,Australia,1336.11,10465
2022-11-30,Canada,1558.42,14645
2022-11-30,Argentina,1263.08,3314
2022-11-30,Germany,1421.76,6390
2022-11-30,Romania,1336.54,6438
2022-12-01,United States,1449.52,5205
2022-12-01,Australia,1341.36,8009
2022-12-01,Canada,1559.12,8033
2022-12-01,Argentina,1224.05,4727
2022-12-01,Germany,1433.41,5560
2022-12-01,Romania,1336.04,5994
2022-12-02,United States,1439.74,5755
2022-12-02,Australia,1320.34,16380
2022-12-02,Canada,1531.64,11318
2022-12-02,Argentina,1237.16,5750
2022-12-02,Germany,1415.36,3455
2022-12-02,Romania,1350.7,7155
2022-12-03,United States,1453.45,8265
2022-12-03,Australia,1343.18,10301
2022-12-03,Canada,1526.55,5533
2022-12-03,Argentina,1263.7,3690
2022-12-03,Germany,1428.38,3395
2022-12-03,Romania,1315.12,4127
2022-12-04,United States,1477.45,9180
2022-12-04,Australia,1376.02,12712
2022-12-04,Canada,1537.03,14509
2022-12-04,Argentina,1227.06,2705
2022-12-04,Germany,1386.8,3888
2022-12-04,Romania,1312.15,3822
2022-12-05,United States,1458.1,8899
2022-12-05,Australia,1341.4,12041
2022-12-05,Canada,1544.54,8060
2022-12-05,Argentina,1252.41,6276
2022-12-05,Germany,1398.03,8988
2022-12-05,Romania,1349.34,4991
2022-12-06,United States,1434.63,5243
2022-12-06,Australia,1336.01,8479
2022-12-06,Canada,1570.38,10304
2022-12-06,Argentina,1289.9,6797
2022-12-06,Germany,1403.74,7875
2022-12-06,Romania,1310.79,5419
2022-12-07,United States,1473.52,7898
2022-12-07,Australia,1347.99,17364
2022-12-07,Canada,1522.4,13222
2022-12-07,Argentina,1227.68,3251
2022-12-07,Germany,1407.62,8571
2022-12-07,Romania,1309.09,3409
2022-12-08,United States,1460.72,7769
2022-12-08,Australia,1352.5,6211
2022-12-08,Canada,1477.82,12908
2022-12-08,Argentina,1263.27,5296
2022-12-08,Germany,1412.17,6044
2022-12-08,Romania,1347.11,6766
2022-12-09,United States,1465.79,11877
2022-12-09,Australia,1349.76,13698
2022-12-09,Canada,1496.93,7754
2022-12-09,Argentina,1256.65,3768
2022-12-09,Germany,1427.39,7414
2022-12-09,Romania,1358.77,6581
2022-12-10,United States,1466.14,11343
2022-12-10,Australia,1364.76,17144
2022-12-10,Canada,1563.07,13259
2022-12-10,Argentina,1237.85,3787
2022-12-10,Germany,1383.29,3530
2022-12-10,Romania,1331.41,5989
2022-12-11,United States,1421.52,5700
2022-12-11,Australia,1375.58,8273
2022-12-11,Canada,1556.44,10677
2022-12-11,Argentina,1190.81,5229
2022-12-11,Germany,1400.09,7270
2022-12-11,Romania,1324.09,7062
2022-12-12,United States,1480.06,8170
2022-12-12,Australia,1358.32,12061
2022-12-12,Canada,1498.48,8724
2022-12-12,Argentina,1277.21,5859
2022-12-12,Germany,1402.39,5184
2022-12-12,Romania,1344.4,3618
2022-12-13,United States,1465.64,4835
2022-12-13,Australia,1335.18,10754
2022-12-13,Canada,1512.01,13841
2022-12-13,Argentina,1260.28,3424
2022-12-13,Germany,1432.94,3572
2022-12-13,Romania,1338.53,3024
2022-12-14,United States,1454.64,9372
2022-12-14,Australia,1331.74,12463
2022-12-14,Canada,1548.95,9464
2022-12-14,Argentina,1221.24,4263
2022-12-14,Germany,1388.6,6070
2022-12-14,Romania,1309.65,4401
2022-12-15,United States,1438.68,5751
2022-12-15,Australia,1326.48,8517
2022-12-15,Canada,1526.59,14085
2022-12-15,Argentina,1223.83,2557
2022-12-15,Germany,1439.54,4005
2022-12-15,Romania,1341.42,6563
2022-12-16,United States,1483.83,4567
2022-12-16,Australia,1360.11,6851
2022-12-16,Canada,1536.15,10284
2022-12-16,Argentina,1272.3,3775
2022-12-16,Germany,1406.95,7380
2022-12-16,Romania,1321.81,5670
2022-12-17,United States,1488.29,4474
2022-12-17,Australia,1350.98,6434
2022-12-17,Canada,1526.36,11655
2022-12-17,Argentina,1277.66,4521
2022-12-17,Germany,1413.12,6182
2022-12-17,Romania,1335.85,2677
2022-12-18,United States,1445.13,5742
2022-12-18,Australia,1343.89,16889
2022-12-18,Canada,1483.56,8869
2022-12-18,Argentina,1302.82,5767
2022-12-18,Germany,1408.91,8743
2022-12-18,Romania,1333.91,2756
2022-12-19,United States,1477.14,8679
2022-12-19,Australia,1361.29,11522
2022-12-19,Canada,1525.92,14310
2022-12-19,Argentina,1289.95,3542
2022-12-19,Germany,1409.77,3791
2022-12-19,Romania,1358.98,5808
2022-12-20,United States,1476.11,6208
2022-12-20,Australia,1356.02,15193
2022-12-20,Canada,1532.68,9169
2022-12-20,Argentina,1270.53,4342
2022-12-20,Germany,1423.16,8534
2022-12-20,Romania,1341.95,4747
2022-12-21,United States,1462.86,5261
2022-12-21,Australia,1373.31,13188
2022-12-21,Canada,1538.1,7702
2022-12-21,Argentina,1253.29,4491
2022-12-21,Germany,1399.26,5352
2022-12-21,Romania,1321.9,6758
2022-12-22,United States,1489.81,5967
2022-12-22,Australia,1332.93,8171
2022-12-22,Canada,1529.54,12734
2022-12-22,Argentina,1260.18,5682
2022-12-22,Germany,1379.38,6212
2022-12-22,Romania,1379.85,3126
2022-12-23,United States,1485.1,9516
2022-12-23,Australia,1366.73,14504
2022-12-23,Canada,1544.22,8504
2022-12-23,Argentina,1270.89,3696
2022-12-23,Germany,1404.41,4636
2022-12-23,Romania,1292.47,3968
2022-12-24,United States,1447.77,10139
2022-12-24,Australia,1367.75,9087
2022-12-24,Canada,1505.05,13216
2022-12-24,Argentina,1243.33,4470
2022-12-24,Germany,1425.62,3099
2022-12-24,Romania,1346.23,6575
2022-12-25,United States,1444.96,6148
2022-12-25,Australia,1371.94,11906
2022-12-25,Canada,1550.92,6663
2022-12-25,Argentina,1262.74,3336
2022-12-25,Germany,1403.5,4362
2022-12-25,Romania,1364.08,5937
2022-12-26,United States,1468.43,9124
2022-12-26,Australia,1341.24,10616
2022-12-26,Canada,1530.35,9312
2022-12-26,Argentina,1240.6,3305
2022-12-26,Germany,1383.02,8400
2022-12-26,Romania,1338.38,2821
2022-12-27,United States,1492.15,8871
2022-12-27,Australia,1374.48,12261
2022-12-27,Canada,1543.06,10666
2022-12-27,Argentina,1239.71,7064
2022-12-27,Germany,1426.73,8495
2022-12-27,Romania,1347.85,3246
2022-12-28,United States,1460.53,5073
2022-12-28,Australia,1393.83,6272
2022-12-28,Canada,1505.89,14536
2022-12-28,Argentina,1274.77,5662
2022-12-28,Germany,1418.85,4603
2022-12-28,Romania,1372.73,6336
2022-12-29,United States,1491.36,6303
2022-12-29,Australia,1362.97,11122
2022-12-29,Canada,1554.34,12572
2022-12-29,Argentina,1244.49,5463
2022-12-29,Germany,1410.74,8268
2022-12-29,Romania,1369.86,7111
2022-12-30,United States,1446.51,10734
2022-12-30,Australia,1387.14,17767
2022-12-30,Canada,1575.9,13506
2022-12-30,Argentina,1277.48,5863
2022-12-30,Germany,1420.75,6672
2022-12-30,Romania,1316.93,4818
2022-12-31,United States,1446.71,5269
2022-12-31,Australia,1377.18,6341
2022-12-31,Canada,1537.78,5217
2022-12-31,Argentina,1252.86,3858
2022-12-31,Germany,1461.78,6533
2022-12-31,Romania,1345.85,5172
2023-01-01,United States,1119.84,6567
2023-01-01,Australia,1047.89,16695
2023-01-01,Canada,1187.36,10631
2023-01-01,Argentina,986.08,7114
2023-01-01,Germany,1034.25,5524
2023-01-01,Romania,998.79,5761
2023-01-02,United States,1147.89,9629
2023-01-02,Australia,1014.41,8537
2023-01-02,Canada,1209.12,14612
2023-01-02,Argentina,977.05,7194
2023-01-02,Germany,1099.56,5816
2023-01-02,Romania,1001.02,4246
2023-01-03,United States,1128.14,4292
2023-01-03,Australia,1038.41,16230
2023-01-03,Canada,1222.77,12392
2023-01-03,Argentina,933.71,4781
2023-01-03,Germany,1105.96,5852
2023-01-03,Romania,1006.86,4305
2023-01-04,United States,1105.33,7661
2023-01-04,Australia,1031.06,13147
2023-01-04,Canada,1166.13,12738
2023-01-04,Argentina,983.34,5268
2023-01-04,Germany,1109.84,6617
2023-01-04,Romania,1015.46,7274
2023-01-05,United States,1090.88,10999
2023-01-05,Australia,1083.72,7894
2023-01-05,Canada,1158.38,11132
2023-01-05,Argentina,963.43,2712
2023-01-05,Germany,1097.84,7936
2023-01-05,Romania,1041.35,4290
2023-01-06,United States,1113.01,8249
2023-01-06,Australia,1030.36,9198
2023-01-06,Canada,1210.49,9104
2023-01-06,Argentina,961.13,5725
2023-01-06,Germany,1067.34,3685
2023-01-06,Romania,1058.06,4665
2023-01-07,United States,1132.36,6971
2023-01-07,Australia,1048.16,16407
2023-01-07,Canada,1153.48,13640
2023-01-07,Argentina,961.14,4968
2023-01-07,Germany,1064.84,7587
2023-01-07,Romania,1023.28,5251
2023-01-08,United States,1114.24,7059
2023-01-08,Australia,1025.75,12411
2023-01-08,Canada,1169.79,12385
2023-01-08,Argentina,978.93,7081
2023-01-08,Germany,1062.72,5866
2023-01-08,Romania,1005.81,6585
2023-01-09,United States,1123.76,4234
2023-01-09,Australia,1026.74,12214
2023-01-09,Canada,1198.77,11905
2023-01-09,Argentina,946.55,5483
2023-01-09,Germany,1108.39,4777
2023-01-09,Romania,1007.15,6708
2023-01-10,United States,1118.17,4705
2023-01-10,Australia,1045.74,9367
2023-01-10,Canada,1195.86,6032
2023-01-10,Argentina,970.45,6653
2023-01-10,Germany,1058.3,6857
2023-01-10,Romania,1052.8,6425
2023-01-11,United States,1142.36,8407
2023-01-11,Australia,1039.1,7882
2023-01-11,Canada,1213.61,10865
2023-01-11,Argentina,974.1,5420
2023-01-11,Germany,1096.33,5193
2023-01-11,Romania,1023.57,2718
2023-01-12,United States,1110.17,6799
2023-01-12,Australia,1055.19,12931
2023-01-12,Canada,1218.84,13447
2023-01-12,Argentina,958.59,3346
2023-01-12,Germany,1080.78,5995
2023-01-12,Romania,1021.54,2896
2023-01-13,United States,1118.53,11574
2023-01-13,Australia,1052.1,16084
2023-01-13,Canada,1157.34,13947
2023-01-13,Argentina,978.54,3184
2023-01-13,Germany,1075.52,5242
2023-01-13,Romania,1054.08,5239
2023-01-14,United States,1147.51,9437
2023-01-14,Australia,992.85,9554
2023-01-14,Canada,1173.34,5217
2023-01-14,Argentina,1001.37,6733
2023-01-14,Germany,1112.72,7467
2023-01-14,Romania,1025.78,4533
2023-01-15,United States,1121.58,5188
2023-01-15,Australia,1008.36,16456
2023-01-15,Canada,1166.1,10975
2023-01-15,Argentina,973.13,4839
2023-01-15,Germany,1086.12,7292
2023-01-15,Romania,1022.38,3796
2023-01-16,United States,1126.08,11995
2023-01-16,Australia,1062.34,15645
2023-01-16,Canada,1208.25,13967
2023-01-16,Argentina,978.43,7487
2023-01-16,Germany,1105.73,5320
2023-01-16,Romania,1011.35,4427
2023-01-17,United States,1133.6,10484
2023-01-17,Australia,1092.64,9939
2023-01-17,Canada,1196.16,5905
2023-01-17,Argentina,972.33,3842
2023-01-17,Germany,1091.08,4946
2023-01-17,Romania,1047.96,6781
2023-01-18,United States,1123.89,9695
2023-01-18,Australia,1035.4,14892
2023-01-18,Canada,1215.68,12147
2023-01-18,Argentina,955.91,4599
2023-01-18,Germany,1127.03,8693
2023-01-18,Romania,1016.53,6463
2023-01-19,United States,1115.24,6694
2023-01-19,Australia,1052.6,14688
2023-01-19,Canada,1188.38,6377
2023-01-19,Argentina,994.42,3117
2023-01-19,Germany,1096.98,5511
2023-01-19,Romania,1035.31,6385
2023-01-20,United States,1158.99,9258
2023-01-20,Australia,1045.03,8319
2023-01-20,Canada,1174.8,10380
2023-01-20,Argentina,949.71,5891
2023-01-20,Germany,1095.15,3074
2023-01-20,Romania,1031.31,3064
2023-01-21,United States,1164.72,11940
2023-01-21,Australia,1080.61,14131
2023-01-21,Canada,1176.71,13763
2023-01-21,Argentina,978.9,4100
2023-01-21,Germany,1094.93,7245
2023-01-21,Romania,999.17,3972
2023-01-22,United States,1120.19,4981
2023-01-22,Australia,1064.7,14360
2023-01-22,Canada,1184.99,7873
2023-01-22,Argentina,961.58,4773
2023-01-22,Germany,1100.19,8765
2023-01-22,Romania,1026.72,5334
2023-01-23,United States,1147.48,7178
2023-01-23,Australia,1038.12,6765
2023-01-23,Canada,1210.45,7209
2023-01-23,Argentina,964.29,4132
2023-01-23,Germany,1113.12,4765
2023-01-23,Romania,1032.94,3701
2023-01-24,United States,1148.93,10144
2023-01-24,Australia,1052.82,8251
2023-01-24,Canada,1209.74,12429
2023-01-24,Argentina,988.17,5149
2023-01-24,Germany,1129.93,7134
2023-01-24,Romania,1040.5,6464
2023-01-25,United States,1125.34,8793
2023-01-25,Australia,1082.43,13677
2023-01-25,Canada,1202.12,13444
2023-01-25,Argentina,994.43,4473
2023-01-25,Germany,1078.12,6094
2023-01-25,Romania,1033.2,4507
2023-01-26,United States,1157.08,10859
2023-01-26,Australia,1083.87,8019
2023-01-26,Canada,1189.7,12026
2023-01-26,Argentina,1012.15,5181
2023-01-26,Germany,1129.28,4158
2023-01-26,Romania,1055.24,4211
2023-01-27,United States,1138.73,9448
2023-01-27,Australia,1053.29,9663
2023-01-27,Canada,1194.12,9131
2023-01-27,Argentina,988.2,5950
2023-01-27,Germany,1063.19,6006
2023-01-27,Romania,1028.92,6183
2023-01-28,United States,1133.61,4312
2023-01-28,Australia,1041.47,11937
2023-01-28,Canada,1181.07,9758
2023-01-28,Argentina,997.83,5371
2023-01-28,Germany,1094.58,6593
2023-01-28,Romania,1029.95,6037
2023-01-29,United States,1132.72,8057
2023-01-29,Australia,1042.21,15256
2023-01-29,Canada,1190.58,9961
2023-01-29,Argentina,934.15,7133
2023-01-29,Germany,1107.9,3999
2023-01-29,Romania,1043.62,7004
2023-01-30,United States,1157.12,8914
2023-01-30,Australia,1008.06,11162
2023-01-30,Canada,1167.28,10135
2023-01-30,Argentina,962.55,6688
2023-01-30,Germany,1107.4,5056
2023-01-30,Romania,1073.82,2563
2023-01-31,United States,1127.26,8706
2023-01-31,Australia,1042.43,17049
2023-01-31,Canada,1212.83,8297
2023-01-31,Argentina,965.37,7320
2023-01-31,Germany,1098.84,3896
2023-01-31,Romania,1016.82,3631
2023-02-01,United States,1164.26,4648
2023-02-01,Australia,1064.95,8655
2023-02-01,Canada,1201.59,10980
2023-02-01,Argentina,975.06,3036
2023-02-01,Germany,1135.47,8869
2023-02-01,Romania,1025.73,6191
2023-02-02,United States,1148.72,4026
2023-02-02,Australia,1044.98,11788
2023-02-02,Canada,1202.14,5459
2023-02-02,Argentina,976.02,3777
2023-02-02,Germany,1097.48,8540
2023-02-02,Romania,1011.8,5763
2023-02-03,United States,1141.32,9038
2023-02-03,Australia,1053.02,6193
2023-02-03,Canada,1223.31,11087
2023-02-03,Argentina,1011.99,6741
2023-02-03,Germany,1109.91,6441
2023-02-03,Romania,1022.7,4488
2023-02-04,United States,1142.78,10071
2023-02-04,Australia,1122.74,7750
2023-02-04,Canada,1214.44,8197
2023-02-04,Argentina,966.94,2519
2023-02-04,Germany,1103.01,7936
2023-02-04,Romania,1040.31,3353
2023-02-05,United States,1142.02,11693
2023-02-05,Australia,1014.59,13633
2023-02-05,Canada,1193.61,10327
2023-02-05,Argentina,1013.36,7419
2023-02-05,Germany,1127.01,8240
2023-02-05,Romania,1089.95,4746
2023-02-06,United States,1178.12,5278
2023-02-06,Australia,1051.13,7562
2023-02-06,Canada,1171.39,9355
2023-02-06,Argentina,989.61,6522
2023-02-06,Germany,1131.15,4967
2023-02-06,Romania,1027.85,2698
2023-02-07,United States,1138.97,6543
2023-02-07,Australia,1038.96,11627
2023-02-07,Canada,1209.11,9721
2023-02-07,Argentina,981.98,6787
2023-02-07,Germany,1073.69,7717
2023-02-07,Romania,1051.83,4113
2023-02-08,United States,1137.93,8856
2023-02-08,Australia,1096.87,7334
2023-02-08,Canada,1207.63,9528
