date,country,wheat_price_sar_per_ton,availability_tons
2022-06-27,Saudi Arabia,1506.17,44309
2022-06-27,Egypt,1425.54,20624
2022-06-27,Pakistan,1341.59,35222
2022-06-27,Turkey,1461.12,22223
2022-06-27,Australia,1650.11,32257
2022-06-27,Canada,1750.39,36984
2022-06-28,Saudi Arabia,1475.03,32215
2022-06-28,Egypt,1387.3,41657
2022-06-28,Pakistan,1300.65,21772
2022-06-28,Turkey,1527.06,8332
2022-06-28,Australia,1670.84,20472
2022-06-28,Canada,1634.12,9959
2022-06-29,Saudi Arabia,1617.6,6301
2022-06-29,Egypt,1424.1,48319
2022-06-29,Pakistan,1271.97,9112
2022-06-29,Turkey,1439.79,49542
2022-06-29,Australia,1658.62,7105
2022-06-29,Canada,1767.53,47513
2022-06-30,Saudi Arabia,1551.66,23953
2022-06-30,Egypt,1473.49,40396
2022-06-30,Pakistan,1282.37,6067
2022-06-30,Turkey,1377.57,20245
2022-06-30,Australia,1644.05,41834
2022-06-30,Canada,1726.23,38715
2022-07-01,Saudi Arabia,1521.9,11114
2022-07-01,Egypt,1457.89,37939
2022-07-01,Pakistan,1404.14,11209
2022-07-01,Turkey,1576.16,48148
2022-07-01,Australia,1776.34,44968
2022-07-01,Canada,1712.27,33400
2022-07-02,Saudi Arabia,1530.29,26574
2022-07-02,Egypt,1473.92,33562
2022-07-02,Pakistan,1478.01,44091
2022-07-02,Turkey,1541.33,27131
2022-07-02,Australia,1648.04,23728
2022-07-02,Canada,1772.56,38387
2022-07-03,Saudi Arabia,1597.19,40772
2022-07-03,Egypt,1481.78,25298
2022-07-03,Pakistan,1363.11,41807
2022-07-03,Turkey,1472.63,39072
2022-07-03,Australia,1822.25,30741
2022-07-03,Canada,1769.35,27286
2022-07-04,Saudi Arabia,1600.6,49113
2022-07-04,Egypt,1536.23,17318
2022-07-04,Pakistan,1394.69,14321
2022-07-04,Turkey,1504.22,19432
2022-07-04,Australia,1763.73,31044
2022-07-04,Canada,1781.3,26971
2022-07-05,Saudi Arabia,1522.79,30727
2022-07-05,Egypt,1450.27,27559
2022-07-05,Pakistan,1414.56,9511
2022-07-05,Turkey,1532.85,15796
2022-07-05,Australia,1782.61,33106
2022-07-05,Canada,1817.85,32222
2022-07-06,Saudi Arabia,1525.67,43394
2022-07-06,Egypt,1420.15,42282
2022-07-06,Pakistan,1319.9,42016
2022-07-06,Turkey,1489.05,18523
2022-07-06,Australia,1709.81,20305
2022-07-06,Canada,1813.24,48561
2022-07-07,Saudi Arabia,1616.01,38297
2022-07-07,Egypt,1477.67,30842
2022-07-07,Pakistan,1388.32,31173
2022-07-07,Turkey,1531.37,23909
2022-07-07,Australia,1709.91,27525
2022-07-07,Canada,1760.39,40510
2022-07-08,Saudi Arabia,1541.44,5533
2022-07-08,Egypt,1486.67,25946
2022-07-08,Pakistan,1355.56,10539
2022-07-08,Turkey,1548.48,12493
2022-07-08,Australia,1734.03,42707
2022-07-08,Canada,1831.29,8644
2022-07-09,Saudi Arabia,1633.71,5183
2022-07-09,Egypt,1434.33,14475
2022-07-09,Pakistan,1376.66,31008
2022-07-09,Turkey,1476.65,16332
2022-07-09,Australia,1681.64,20976
2022-07-09,Canada,1790.03,43623
2022-07-10,Saudi Arabia,1600.1,38444
2022-07-10,Egypt,1500.37,28634
2022-07-10,Pakistan,1376.0,35008
2022-07-10,Turkey,1554.46,27107
2022-07-10,Australia,1733.36,13382
2022-07-10,Canada,1889.78,14034
2022-07-11,Saudi Arabia,1572.8,21445
2022-07-11,Egypt,1485.69,5386
2022-07-11,Pakistan,1386.46,29440
2022-07-11,Turkey,1503.39,36566
2022-07-11,Australia,1762.08,18565
2022-07-11,Canada,1762.63,28027
2022-07-12,Saudi Arabia,1570.35,48020
2022-07-12,Egypt,1462.62,42937
2022-07-12,Pakistan,1371.73,43000
2022-07-12,Turkey,1500.5,31875
2022-07-12,Australia,1711.17,44008
2022-07-12,Canada,1814.67,12814
2022-07-13,Saudi Arabia,1599.1,19847
2022-07-13,Egypt,1491.1,19507
2022-07-13,Pakistan,1434.94,43076
2022-07-13,Turkey,1541.71,34815
2022-07-13,Australia,1712.76,46848
2022-07-13,Canada,1792.6,48883
2022-07-14,Saudi Arabia,1626.53,24615
2022-07-14,Egypt,1462.12,44776
2022-07-14,Pakistan,1408.63,25473
2022-07-14,Turkey,1536.99,23249
2022-07-14,Australia,1627.34,21388
2022-07-14,Canada,1707.62,45727
2022-07-15,Saudi Arabia,1551.77,38115
2022-07-15,Egypt,1445.0,47773
2022-07-15,Pakistan,1369.11,25977
2022-07-15,Turkey,1496.69,43040
2022-07-15,Australia,1703.97,8521
2022-07-15,Canada,1743.5,6300
2022-07-16,Saudi Arabia,1553.34,16481
2022-07-16,Egypt,1491.74,26217
2022-07-16,Pakistan,1374.36,19755
2022-07-16,Turkey,1437.43,29914
2022-07-16,Australia,1686.68,29555
2022-07-16,Canada,1746.72,24874
2022-07-17,Saudi Arabia,1519.03,12925
2022-07-17,Egypt,1400.2,8107
2022-07-17,Pakistan,1424.03,13722
2022-07-17,Turkey,1504.94,27631
2022-07-17,Australia,1755.92,12883
2022-07-17,Canada,1796.24,24708
2022-07-18,Saudi Arabia,1502.27,38550
2022-07-18,Egypt,1455.0,19642
2022-07-18,Pakistan,1364.99,33349
2022-07-18,Turkey,1531.69,19002
2022-07-18,Australia,1724.35,16294
2022-07-18,Canada,1779.79,43405
2022-07-19,Saudi Arabia,1526.31,17699
2022-07-19,Egypt,1392.05,39633
2022-07-19,Pakistan,1362.03,43176
2022-07-19,Turkey,1548.28,13163
2022-07-19,Australia,1706.29,11443
2022-07-19,Canada,1783.09,18324
2022-07-20,Saudi Arabia,1544.25,22375
2022-07-20,Egypt,1508.61,42996
2022-07-20,Pakistan,1423.37,11450
2022-07-20,Turkey,1493.55,30010
2022-07-20,Australia,1695.61,28225
2022-07-20,Canada,1805.03,7637
2022-07-21,Saudi Arabia,1575.14,15807
2022-07-21,Egypt,1479.7,22738
2022-07-21,Pakistan,1405.87,13382
2022-07-21,Turkey,1461.94,42121
2022-07-21,Australia,1740.78,45799
2022-07-21,Canada,1709.55,20510
2022-07-22,Saudi Arabia,1548.98,16341
2022-07-22,Egypt,1446.38,30654
2022-07-22,Pakistan,1343.15,22579
2022-07-22,Turkey,1588.72,35194
2022-07-22,Australia,1710.25,21555
2022-07-22,Canada,1746.69,10906
2022-07-23,Saudi Arabia,1536.35,47378
2022-07-23,Egypt,1492.82,13142
2022-07-23,Pakistan,1377.74,10104
2022-07-23,Turkey,1465.92,32299
2022-07-23,Australia,1674.28,28211
2022-07-23,Canada,1710.77,16202
2022-07-24,Saudi Arabia,1526.15,29661
2022-07-24,Egypt,1502.02,47637
2022-07-24,Pakistan,1321.44,46230
2022-07-24,Turkey,1504.93,18888
2022-07-24,Australia,1713.8,8081
2022-07-24,Canada,1759.89,28021
2022-07-25,Saudi Arabia,1558.72,42130
2022-07-25,Egypt,1482.75,21015
2022-07-25,Pakistan,1344.59,14106
2022-07-25,Turkey,1508.57,39206
2022-07-25,Australia,1775.87,18703
2022-07-25,Canada,1789.84,23642
2022-07-26,Saudi Arabia,1565.14,20414
2022-07-26,Egypt,1428.57,19329
2022-07-26,Pakistan,1336.39,46091
2022-07-26,Turkey,1545.41,12588
2022-07-26,Australia,1657.35,47723
2022-07-26,Canada,1773.11,40572
2022-07-27,Saudi Arabia,1548.08,42550
2022-07-27,Egypt,1371.6,34011
2022-07-27,Pakistan,1399.93,29064
2022-07-27,Turkey,1521.23,33702
2022-07-27,Australia,1639.57,26852
2022-07-27,Canada,1737.31,9507
2022-07-28,Saudi Arabia,1512.5,38471
2022-07-28,Egypt,1439.85,5662
2022-07-28,Pakistan,1342.0,13367
2022-07-28,Turkey,1497.87,43065
2022-07-28,Australia,1636.37,18500
2022-07-28,Canada,1672.9,5305
2022-07-29,Saudi Arabia,1551.59,12222
2022-07-29,Egypt,1414.02,12933
2022-07-29,Pakistan,1385.08,17901
2022-07-29,Turkey,1482.66,11940
2022-07-29,Australia,1651.6,48610
2022-07-29,Canada,1817.29,9544
2022-07-30,Saudi Arabia,1562.56,44618
2022-07-30,Egypt,1417.54,38518
2022-07-30,Pakistan,1268.45,29789
2022-07-30,Turkey,1415.42,6617
2022-07-30,Australia,1806.75,5511
2022-07-30,Canada,1753.84,42850
2022-07-31,Saudi Arabia,1521.66,13820
2022-07-31,Egypt,1407.49,41244
2022-07-31,Pakistan,1298.59,39469
2022-07-31,Turkey,1449.12,13496
2022-07-31,Australia,1706.96,24359
2022-07-31,Canada,1786.48,13698
2022-08-01,Saudi Arabia,1462.85,48634
2022-08-01,Egypt,1396.17,47864
2022-08-01,Pakistan,1194.6,36645
2022-08-01,Turkey,1447.7,24278
2022-08-01,Australia,1571.68,47596
2022-08-01,Canada,1692.05,20797
2022-08-02,Saudi Arabia,1477.75,11265
2022-08-02,Egypt,1415.36,11598
2022-08-02,Pakistan,1231.49,33878
2022-08-02,Turkey,1385.09,19306
2022-08-02,Australia,1642.16,36839
2022-08-02,Canada,1641.58,22084
2022-08-03,Saudi Arabia,1464.54,19758
2022-08-03,Egypt,1384.74,34521
2022-08-03,Pakistan,1278.56,44794
2022-08-03,Turkey,1403.0,36381
2022-08-03,Australia,1621.21,6908
2022-08-03,Canada,1710.03,44722
2022-08-04,Saudi Arabia,1455.03,23174
2022-08-04,Egypt,1398.16,20496
2022-08-04,Pakistan,1287.87,14280
2022-08-04,Turkey,1388.85,45449
2022-08-04,Australia,1568.69,32521
2022-08-04,Canada,1660.73,37615
2022-08-05,Saudi Arabia,1489.52,45084
2022-08-05,Egypt,1342.0,36318
2022-08-05,Pakistan,1272.91,42146
2022-08-05,Turkey,1382.55,34032
2022-08-05,Australia,1641.78,23318
2022-08-05,Canada,1726.14,18246
2022-08-06,Saudi Arabia,1490.37,20169
2022-08-06,Egypt,1365.18,30968
2022-08-06,Pakistan,1212.8,30444
2022-08-06,Turkey,1438.57,43248
2022-08-06,Australia,1615.5,38718
2022-08-06,Canada,1685.21,13250
2022-08-07,Saudi Arabia,1440.58,34361
2022-08-07,Egypt,1391.19,21007
2022-08-07,Pakistan,1282.6,29506
2022-08-07,Turkey,1375.17,22562
2022-08-07,Australia,1693.17,14290
2022-08-07,Canada,1673.93,5211
2022-08-08,Saudi Arabia,1428.95,20115
2022-08-08,Egypt,1369.23,10149
2022-08-08,Pakistan,1282.59,11820
2022-08-08,Turkey,1464.82,47800
2022-08-08,Australia,1616.19,48098
2022-08-08,Canada,1687.97,33750
2022-08-09,Saudi Arabia,1463.05,31193
2022-08-09,Egypt,1366.83,15222
2022-08-09,Pakistan,1293.48,6634
2022-08-09,Turkey,1389.69,45878
2022-08-09,Australia,1623.99,26952
2022-08-09,Canada,1635.39,29816
2022-08-10,Saudi Arabia,1498.02,24163
2022-08-10,Egypt,1343.06,15707
2022-08-10,Pakistan,1333.94,16548
2022-08-10,Turkey,1405.21,20115
2022-08-10,Australia,1591.43,8841
2022-08-10,Canada,1644.0,11416
2022-08-11,Saudi Arabia,1460.97,19393
2022-08-11,Egypt,1366.18,40380
2022-08-11,Pakistan,1214.44,9861
2022-08-11,Turkey,1374.88,42534
2022-08-11,Australia,1555.89,46452
2022-08-11,Canada,1705.39,20100
2022-08-12,Saudi Arabia,1549.64,29974
2022-08-12,Egypt,1333.52,36129
2022-08-12,Pakistan,1222.65,12276
2022-08-12,Turkey,1464.55,5551
2022-08-12,Australia,1611.03,14745
2022-08-12,Canada,1621.01,46128
2022-08-13,Saudi Arabia,1513.4,43585
2022-08-13,Egypt,1355.73,29829
2022-08-13,Pakistan,1304.97,20589
2022-08-13,Turkey,1389.86,41375
2022-08-13,Australia,1637.81,31732
2022-08-13,Canada,1705.62,36511
2022-08-14,Saudi Arabia,1496.79,33514
2022-08-14,Egypt,1436.06,8851
2022-08-14,Pakistan,1340.42,39592
2022-08-14,Turkey,1427.0,49845
2022-08-14,Australia,1689.37,46590
2022-08-14,Canada,1645.71,26159
2022-08-15,Saudi Arabia,1477.14,40139
2022-08-15,Egypt,1338.16,44836
2022-08-15,Pakistan,1209.87,49627
2022-08-15,Turkey,1410.87,12464
2022-08-15,Australia,1614.16,42080
2022-08-15,Canada,1681.15,45768
2022-08-16,Saudi Arabia,1388.96,20329
2022-08-16,Egypt,1506.48,20791
2022-08-16,Pakistan,1273.39,32354
2022-08-16,Turkey,1426.55,49018
2022-08-16,Australia,1648.42,20234
2022-08-16,Canada,1747.46,12532
2022-08-17,Saudi Arabia,1523.76,18788
2022-08-17,Egypt,1345.04,40249
2022-08-17,Pakistan,1281.01,37294
2022-08-17,Turkey,1368.97,8684
2022-08-17,Australia,1690.74,15431
2022-08-17,Canada,1628.3,15131
2022-08-18,Saudi Arabia,1456.55,9830
2022-08-18,Egypt,1301.33,33640
2022-08-18,Pakistan,1256.18,14304
2022-08-18,Turkey,1408.92,22032
2022-08-18,Australia,1626.13,13308
2022-08-18,Canada,1657.07,34654
2022-08-19,Saudi Arabia,1494.85,7693
2022-08-19,Egypt,1310.68,20562
2022-08-19,Pakistan,1227.08,28404
2022-08-19,Turkey,1435.88,12120
2022-08-19,Australia,1575.78,44419
2022-08-19,Canada,1708.23,30040
2022-08-20,Saudi Arabia,1398.46,47733
2022-08-20,Egypt,1421.97,13308
2022-08-20,Pakistan,1214.53,35690
2022-08-20,Turkey,1423.35,12393
2022-08-20,Australia,1569.74,14388
2022-08-20,Canada,1595.02,46756
2022-08-21,Saudi Arabia,1499.74,19008
2022-08-21,Egypt,1406.43,41017
2022-08-21,Pakistan,1246.57,45168
2022-08-21,Turkey,1424.34,7379
2022-08-21,Australia,1611.33,22809
2022-08-21,Canada,1683.27,13469
2022-08-22,Saudi Arabia,1474.89,24491
2022-08-22,Egypt,1391.0,9533
2022-08-22,Pakistan,1229.23,35261
2022-08-22,Turkey,1399.39,42536
2022-08-22,Australia,1647.47,34354
2022-08-22,Canada,1510.86,12169
2022-08-23,Saudi Arabia,1453.01,26404
2022-08-23,Egypt,1384.69,32757
2022-08-23,Pakistan,1204.03,37419
2022-08-23,Turkey,1468.93,21668
2022-08-23,Australia,1641.08,15467
2022-08-23,Canada,1678.64,49844
2022-08-24,Saudi Arabia,1516.59,15033
2022-08-24,Egypt,1361.53,39169
2022-08-24,Pakistan,1211.93,40319
2022-08-24,Turkey,1378.35,31543
2022-08-24,Australia,1599.15,23179
2022-08-24,Canada,1621.64,31219
2022-08-25,Saudi Arabia,1562.76,14431
2022-08-25,Egypt,1366.66,41918
2022-08-25,Pakistan,1256.35,8712
2022-08-25,Turkey,1464.77,33531
2022-08-25,Australia,1622.84,10315
2022-08-25,Canada,1550.92,10381
2022-08-26,Saudi Arabia,1466.98,18494
2022-08-26,Egypt,1402.14,36752
2022-08-26,Pakistan,1281.99,21950
2022-08-26,Turkey,1448.95,20752
2022-08-26,Australia,1653.02,33276
2022-08-26,Canada,1667.05,44763
2022-08-27,Saudi Arabia,1397.76,15041
2022-08-27,Egypt,1337.43,14054
2022-08-27,Pakistan,1311.65,32484
2022-08-27,Turkey,1397.01,17329
2022-08-27,Australia,1608.62,41622
2022-08-27,Canada,1651.6,40886
2022-08-28,Saudi Arabia,1425.24,37806
2022-08-28,Egypt,1395.65,22659
2022-08-28,Pakistan,1237.56,21312
2022-08-28,Turkey,1424.88,6436
2022-08-28,Australia,1617.98,12693
2022-08-28,Canada,1680.89,42019
2022-08-29,Saudi Arabia,1440.27,32302
2022-08-29,Egypt,1357.8,15590
2022-08-29,Pakistan,1260.61,8123
2022-08-29,Turkey,1476.2,9158
2022-08-29,Australia,1610.9,10543
2022-08-29,Canada,1702.71,47348
2022-08-30,Saudi Arabia,1448.11,35276
2022-08-30,Egypt,1277.01,43003
2022-08-30,Pakistan,1225.12,29605
2022-08-30,Turkey,1442.84,41534
2022-08-30,Australia,1592.65,28194
2022-08-30,Canada,1651.31,49104
2022-08-31,Saudi Arabia,1415.78,34954
2022-08-31,Egypt,1338.52,26652
2022-08-31,Pakistan,1264.73,5425
2022-08-31,Turkey,1414.35,8044
2022-08-31,Australia,1585.2,43997
2022-08-31,Canada,1703.82,6239
2022-09-01,Saudi Arabia,1448.28,8006
2022-09-01,Egypt,1374.49,12025
2022-09-01,Pakistan,1213.58,38952
2022-09-01,Turkey,1447.79,32326
2022-09-01,Australia,1661.24,17937
2022-09-01,Canada,1732.91,35161
2022-09-02,Saudi Arabia,1370.44,19735
2022-09-02,Egypt,1348.14,34713
2022-09-02,Pakistan,1240.08,43135
2022-09-02,Turkey,1397.77,40658
2022-09-02,Australia,1623.48,25955
2022-09-02,Canada,1688.05,49588
2022-09-03,Saudi Arabia,1456.36,27253
2022-09-03,Egypt,1408.57,39889
2022-09-03,Pakistan,1244.53,19755
2022-09-03,Turkey,1375.6,5472
2022-09-03,Australia,1647.7,21462
2022-09-03,Canada,1581.88,25943
2022-09-04,Saudi Arabia,1476.71,10385
2022-09-04,Egypt,1360.4,35362
2022-09-04,Pakistan,1197.16,19571
2022-09-04,Turkey,1368.24,26307
2022-09-04,Australia,1653.74,37556
2022-09-04,Canada,1676.52,7427
2022-09-05,Saudi Arabia,1493.56,19387
2022-09-05,Egypt,1279.41,10840
2022-09-05,Pakistan,1218.83,9352
2022-09-05,Turkey,1388.29,5184
2022-09-05,Australia,1576.78,12504
2022-09-05,Canada,1613.55,38368
2022-09-06,Saudi Arabia,1479.72,13724
2022-09-06,Egypt,1323.84,10084
2022-09-06,Pakistan,1247.39,18336
2022-09-06,Turkey,1410.28,25872
2022-09-06,Australia,1651.55,37568
2022-09-06,Canada,1601.97,7596
2022-09-07,Saudi Arabia,1512.86,16795
2022-09-07,Egypt,1369.39,19984
2022-09-07,Pakistan,1251.74,19618
2022-09-07,Turkey,1401.27,22245
2022-09-07,Australia,1543.1,8526
2022-09-07,Canada,1752.97,31261
2022-09-08,Saudi Arabia,1531.94,34533
2022-09-08,Egypt,1381.41,40425
2022-09-08,Pakistan,1308.5,36543
2022-09-08,Turkey,1335.46,40424
2022-09-08,Australia,1646.12,28707
2022-09-08,Canada,1665.55,24213
2022-09-09,Saudi Arabia,1371.56,26196
2022-09-09,Egypt,1396.55,30976
2022-09-09,Pakistan,1262.23,37548
2022-09-09,Turkey,1384.45,23371
2022-09-09,Australia,1623.51,33123
2022-09-09,Canada,1626.89,28874
2022-09-10,Saudi Arabia,1462.95,34312
2022-09-10,Egypt,1404.16,35981
2022-09-10,Pakistan,1252.76,31558
2022-09-10,Turkey,1359.27,48188
2022-09-10,Australia,1626.34,33931
2022-09-10,Canada,1664.57,37076
2022-09-11,Saudi Arabia,1512.68,22335
2022-09-11,Egypt,1404.0,48773
2022-09-11,Pakistan,1314.61,12077
2022-09-11,Turkey,1393.36,6971
2022-09-11,Australia,1585.88,45533
2022-09-11,Canada,1668.77,48022
2022-09-12,Saudi Arabia,1456.07,42676
2022-09-12,Egypt,1312.27,48395
2022-09-12,Pakistan,1272.21,22096
2022-09-12,Turkey,1462.69,28232
2022-09-12,Australia,1587.27,13366
2022-09-12,Canada,1686.21,24589
2022-09-13,Saudi Arabia,1453.38,11506
2022-09-13,Egypt,1379.71,33842
2022-09-13,Pakistan,1235.37,13783
2022-09-13,Turkey,1339.96,16170
2022-09-13,Australia,1571.92,31862
2022-09-13,Canada,1623.92,32273
2022-09-14,Saudi Arabia,1437.21,7365
2022-09-14,Egypt,1308.5,11668
2022-09-14,Pakistan,1321.07,8675
2022-09-14,Turkey,1421.85,17907
2022-09-14,Australia,1635.27,20136
2022-09-14,Canada,1666.98,48923
2022-09-15,Saudi Arabia,1385.56,11472
2022-09-15,Egypt,1426.4,27380
2022-09-15,Pakistan,1269.79,13262
2022-09-15,Turkey,1438.38,16066
2022-09-15,Australia,1644.95,21238
2022-09-15,Canada,1648.38,43410
2022-09-16,Saudi Arabia,1407.43,48152
2022-09-16,Egypt,1348.81,29283
2022-09-16,Pakistan,1197.5,33887
2022-09-16,Turkey,1343.29,9355
2022-09-16,Australia,1637.2,17572
2022-09-16,Canada,1752.87,17279
2022-09-17,Saudi Arabia,1433.44,12862
2022-09-17,Egypt,1335.15,48724
2022-09-17,Pakistan,1193.57,7035
2022-09-17,Turkey,1415.87,39735
2022-09-17,Australia,1621.58,44386
2022-09-17,Canada,1642.29,13303
2022-09-18,Saudi Arabia,1474.11,5164
2022-09-18,Egypt,1372.09,44726
2022-09-18,Pakistan,1271.58,35694
2022-09-18,Turkey,1393.71,36253
2022-09-18,Australia,1598.9,11033
2022-09-18,Canada,1628.26,7665
2022-09-19,Saudi Arabia,1474.72,43957
2022-09-19,Egypt,1366.35,28057
2022-09-19,Pakistan,1233.29,45351
2022-09-19,Turkey,1390.49,6637
2022-09-19,Australia,1638.25,42438
2022-09-19,Canada,1548.64,33658
2022-09-20,Saudi Arabia,1475.22,14907
2022-09-20,Egypt,1337.58,44374
2022-09-20,Pakistan,1233.73,40085
2022-09-20,Turkey,1454.49,25426
2022-09-20,Australia,1627.27,38024
2022-09-20,Canada,1680.76,30469
2022-09-21,Saudi Arabia,1553.49,32799
2022-09-21,Egypt,1325.77,21087
2022-09-21,Pakistan,1252.53,19877
2022-09-21,Turkey,1393.91,29723
2022-09-21,Australia,1541.46,25455
2022-09-21,Canada,1546.17,29491
2022-09-22,Saudi Arabia,1437.64,33368
2022-09-22,Egypt,1403.99,7995
2022-09-22,Pakistan,1190.33,31563
2022-09-22,Turkey,1398.57,27150
2022-09-22,Australia,1680.74,18786
2022-09-22,Canada,1618.37,33500
2022-09-23,Saudi Arabia,1420.6,38944
2022-09-23,Egypt,1270.45,26302
2022-09-23,Pakistan,1224.6,12820
2022-09-23,Turkey,1429.93,6499
2022-09-23,Australia,1623.0,37746
2022-09-23,Canada,1687.81,21137
2022-09-24,Saudi Arabia,1413.68,6769
2022-09-24,Egypt,1352.76,47278
2022-09-24,Pakistan,1214.87,38143
2022-09-24,Turkey,1430.34,24420
2022-09-24,Australia,1548.86,13495
2022-09-24,Canada,1668.25,38853
2022-09-25,Saudi Arabia,1475.72,9965
2022-09-25,Egypt,1331.24,18336
2022-09-25,Pakistan,1236.33,45110
2022-09-25,Turkey,1466.87,27407
2022-09-25,Australia,1619.69,11360
2022-09-25,Canada,1751.38,8743
2022-09-26,Saudi Arabia,1402.25,10475
2022-09-26,Egypt,1333.1,41953
2022-09-26,Pakistan,1216.38,16221
2022-09-26,Turkey,1393.19,29395
2022-09-26,Australia,1585.78,5500
2022-09-26,Canada,1629.66,31675
2022-09-27,Saudi Arabia,1405.98,8276
2022-09-27,Egypt,1332.55,35635
2022-09-27,Pakistan,1231.95,10769
2022-09-27,Turkey,1436.78,29883
2022-09-27,Australia,1562.36,42323
2022-09-27,Canada,1705.41,40162
2022-09-28,Saudi Arabia,1447.08,26536
2022-09-28,Egypt,1347.25,17355
2022-09-28,Pakistan,1255.11,36147
2022-09-28,Turkey,1406.92,28659
2022-09-28,Australia,1589.33,28088
2022-09-28,Canada,1632.35,7928
2022-09-29,Saudi Arabia,1481.35,33184
2022-09-29,Egypt,1365.06,25099
2022-09-29,Pakistan,1240.51,13389
2022-09-29,Turkey,1447.15,22352
2022-09-29,Australia,1597.43,7504
2022-09-29,Canada,1683.72,43774
2022-09-30,Saudi Arabia,1450.39,45711
2022-09-30,Egypt,1344.13,22748
2022-09-30,Pakistan,1268.59,37708
2022-09-30,Turkey,1397.19,15246
2022-09-30,Australia,1635.88,19860
2022-09-30,Canada,1669.64,22013
2022-10-01,Saudi Arabia,1434.74,28581
2022-10-01,Egypt,1379.61,37277
2022-10-01,Pakistan,1294.25,5934
2022-10-01,Turkey,1347.51,39754
2022-10-01,Australia,1631.11,27695
2022-10-01,Canada,1620.71,29952
2022-10-02,Saudi Arabia,1508.32,24861
2022-10-02,Egypt,1355.18,29125
2022-10-02,Pakistan,1271.48,25223
2022-10-02,Turkey,1350.03,37150
2022-10-02,Australia,1585.78,9389
2022-10-02,Canada,1664.74,26950
2022-10-03,Saudi Arabia,1494.25,8051
2022-10-03,Egypt,1359.62,43090
2022-10-03,Pakistan,1333.44,17767
2022-10-03,Turkey,1405.08,5458
2022-10-03,Australia,1557.49,11304
2022-10-03,Canada,1683.73,47967
2022-10-04,Saudi Arabia,1460.95,11298
2022-10-04,Egypt,1413.71,44397
2022-10-04,Pakistan,1187.26,15306
2022-10-04,Turkey,1410.53,7589
2022-10-04,Australia,1543.72,18601
2022-10-04,Canada,1661.08,12711
2022-10-05,Saudi Arabia,1490.22,34610
2022-10-05,Egypt,1333.57,42069
2022-10-05,Pakistan,1230.93,41176
2022-10-05,Turkey,1410.89,46730
2022-10-05,Australia,1582.83,40694
2022-10-05,Canada,1665.83,12975
2022-10-06,Saudi Arabia,1497.26,31761
2022-10-06,Egypt,1296.94,36533
2022-10-06,Pakistan,1305.31,27880
2022-10-06,Turkey,1401.95,10091
2022-10-06,Australia,1607.23,6561
2022-10-06,Canada,1609.21,46412
2022-10-07,Saudi Arabia,1435.93,26618
2022-10-07,Egypt,1339.11,25530
2022-10-07,Pakistan,1251.1,37977
2022-10-07,Turkey,1398.11,9983
2022-10-07,Australia,1584.14,26329
2022-10-07,Canada,1683.46,41734
2022-10-08,Saudi Arabia,1390.1,6250
2022-10-08,Egypt,1330.91,9758
2022-10-08,Pakistan,1242.18,22137
2022-10-08,Turkey,1410.31,37103
2022-10-08,Australia,1674.3,43006
2022-10-08,Canada,1698.01,33029
2022-10-09,Saudi Arabia,1485.27,42012
2022-10-09,Egypt,1292.92,7164
2022-10-09,Pakistan,1288.65,19088
2022-10-09,Turkey,1487.38,23405
2022-10-09,Australia,1577.93,47530
2022-10-09,Canada,1634.61,43737
2022-10-10,Saudi Arabia,1435.29,32018
2022-10-10,Egypt,1386.55,22097
2022-10-10,Pakistan,1217.4,22809
2022-10-10,Turkey,1387.58,23688
2022-10-10,Australia,1593.77,28118
2022-10-10,Canada,1612.02,5443
2022-10-11,Saudi Arabia,1481.63,42874
2022-10-11,Egypt,1332.19,42204
2022-10-11,Pakistan,1274.62,40505
2022-10-11,Turkey,1413.26,28340
2022-10-11,Australia,1650.13,7953
2022-10-11,Canada,1620.61,49941
2022-10-12,Saudi Arabia,1486.49,16154
2022-10-12,Egypt,1328.92,14047
2022-10-12,Pakistan,1189.05,28634
2022-10-12,Turkey,1405.0,31292
2022-10-12,Australia,1625.25,34717
2022-10-12,Canada,1626.83,44491
2022-10-13,Saudi Arabia,1407.53,31234
2022-10-13,Egypt,1321.46,18349
2022-10-13,Pakistan,1299.96,16330
2022-10-13,Turkey,1372.79,31504
2022-10-13,Australia,1619.91,23001
2022-10-13,Canada,1655.24,22044
2022-10-14,Saudi Arabia,1442.05,45280
2022-10-14,Egypt,1293.86,28289
2022-10-14,Pakistan,1286.68,20494
2022-10-14,Turkey,1445.33,30574
2022-10-14,Australia,1577.81,37539
2022-10-14,Canada,1676.31,19030
2022-10-15,Saudi Arabia,1511.65,19677
2022-10-15,Egypt,1355.63,36241
2022-10-15,Pakistan,1310.15,6293
2022-10-15,Turkey,1345.13,27443
2022-10-15,Australia,1619.82,17559
2022-10-15,Canada,1701.07,47741
2022-10-16,Saudi Arabia,1465.11,20333
2022-10-16,Egypt,1415.24,35129
2022-10-16,Pakistan,1286.78,33207
2022-10-16,Turkey,1389.24,48624
2022-10-16,Australia,1651.81,19834
2022-10-16,Canada,1697.17,20577
2022-10-17,Saudi Arabia,1437.75,26383
2022-10-17,Egypt,1450.37,29660
2022-10-17,Pakistan,1256.92,48833
2022-10-17,Turkey,1440.78,27820
2022-10-17,Australia,1609.55,7076
2022-10-17,Canada,1636.76,42555
2022-10-18,Saudi Arabia,1428.25,7581
2022-10-18,Egypt,1321.61,20600
2022-10-18,Pakistan,1284.5,29298
