date,country,wheat_price_sar_per_ton,availability_tons
2024-03-14,United States,1080.16,11000
2024-03-14,Australia,1001.74,10955
2024-03-14,Canada,1161.45,6665
2024-03-14,Argentina,922.74,5171
2024-03-14,Germany,1045.49,6768
2024-03-14,Romania,978.27,5637
2024-03-15,Romania,1018.61,4645
2024-03-15,Germany,1038.15,3658
2024-03-15,Argentina,920.61,7498
2024-03-15,United States,1062.22,9127
2024-03-15,Australia,995.43,7016
2024-03-15,Canada,1138.79,9366
2024-03-16,Romania,998.53,2578
2024-03-16,Germany,1065.18,3352
2024-03-16,Argentina,931.12,4257
2024-03-16,Australia,984.38,17319
2024-03-16,United States,1085.23,4840
2024-03-16,Canada,1117.14,13286
2024-03-17,Romania,991.66,6751
2024-03-17,Argentina,935.93,6965
2024-03-17,Germany,1050.32,8240
2024-03-17,Australia,989.36,17531
2024-03-17,United States,1069.03,8192
2024-03-17,Canada,1147.65,6996
2024-03-18,Germany,1039.69,5036
2024-03-18,Argentina,930.45,7120
2024-03-18,Romania,1005.02,2753
2024-03-18,Australia,989.86,9100
2024-03-18,United States,1081.53,6460
2024-03-18,Canada,1146.97,5897
2024-03-19,United States,1061.9,6362
2024-03-19,Germany,1016.19,5039
2024-03-19,Argentina,925.31,2778
2024-03-19,Romania,1007.77,3533
2024-03-19,Australia,1011.33,10775
2024-03-19,Canada,1151.25,9949
2024-03-20,Germany,1040.91,4280
2024-03-20,Romania,983.3,3843
2024-03-20,Argentina,948.81,5599
2024-03-20,Canada,1120.12,11485
2024-03-20,Australia,990.67,16460
2024-03-20,United States,1071.18,11014
2024-03-21,Germany,1058.57,7816
2024-03-21,Romania,957.53,3901
2024-03-21,Argentina,930.26,4617
2024-03-21,Canada,1152.34,8524
2024-03-21,Australia,957.84,13071
2024-03-21,United States,1062.75,6872
2024-03-22,Germany,1036.57,7922
2024-03-22,Argentina,935.72,6423
2024-03-22,Romania,997.87,5159
2024-03-22,Australia,989.65,11614
2024-03-22,United States,1073.14,11060
2024-03-22,Canada,1115.7,7394
2024-03-23,Australia,991.47,11015
2024-03-23,United States,1064.71,5371
2024-03-23,Canada,1119.38,11510
2024-03-23,Germany,1046.17,3986
2024-03-23,Romania,977.93,3473
2024-03-23,Argentina,951.66,3213
2024-03-24,Germany,1064.82,4046
2024-03-24,Romania,1009.33,2760
2024-03-24,Argentina,914.92,6846
2024-03-24,United States,1074.33,10406
2024-03-24,Australia,999.16,12504
2024-03-24,Canada,1091.54,5009
2024-03-25,Germany,1038.51,7837
2024-03-25,Argentina,939.33,5719
2024-03-25,Romania,996.27,7038
2024-03-25,Australia,986.37,17978
2024-03-25,Canada,1084.54,11797
2024-03-25,United States,1079.05,9088
2024-03-26,Germany,1071.01,5736
2024-03-26,Romania,988.84,5939
2024-03-26,Argentina,950.11,2660
2024-03-26,Canada,1120.51,6918
2024-03-26,Australia,972.5,12251
2024-03-26,United States,1078.4,6516
2024-03-27,United States,1050.99,5209
2024-03-27,Australia,1018.56,12559
2024-03-27,Canada,1124.31,11171
2024-03-27,Argentina,926.81,6128
2024-03-27,Germany,1034.65,7580
2024-03-27,Romania,992.07,4438
2024-03-28,Canada,1130.36,11459
2024-03-28,Australia,985.65,8373
2024-03-28,United States,1066.53,9339
2024-03-28,Romania,991.94,6818
2024-03-28,Germany,1074.76,5031
2024-03-28,Argentina,918.97,4725
2024-03-29,Germany,1061.93,7037
2024-03-29,Argentina,911.22,2975
2024-03-29,Romania,1019.8,3269
2024-03-29,Australia,1022.74,17068
2024-03-29,United States,1078.67,4133
2024-03-29,Canada,1127.7,11722
2024-03-30,United States,1059.39,5203
2024-03-30,Australia,979.69,12792
2024-03-30,Canada,1122.93,12612
2024-03-30,Argentina,928.67,3685
2024-03-30,Germany,1041.75,6702
2024-03-30,Romania,985.25,4770
2024-03-31,Canada,1132.73,9453
2024-03-31,Argentina,937.95,4908
2024-03-31,Australia,988.78,6801
2024-03-31,Romania,974.08,7336
2024-03-31,Germany,1061.27,6085
2024-03-31,United States,1064.86,11910
2024-04-01,Germany,1032.19,5046
2024-04-01,Romania,970.75,5126
2024-04-01,Argentina,906.55,4458
2024-04-01,United States,1084.07,11998
2024-04-01,Australia,996.67,6015
2024-04-01,Canada,1140.39,7478
2024-04-02,Germany,1052.92,7267
2024-04-02,Argentina,954.52,4746
2024-04-02,Romania,1005.47,3053
2024-04-02,Australia,1030.77,13868
2024-04-02,United States,1083.33,5967
2024-04-02,Canada,1135.21,13000
2024-04-03,United States,1072.07,5309
2024-04-03,Australia,1002.78,14384
2024-04-03,Canada,1125.1,11577
2024-04-03,Argentina,974.84,6597
2024-04-03,Germany,1052.36,5117
2024-04-03,Romania,1010.67,2501
2024-04-04,Germany,1077.81,8054
2024-04-04,Argentina,963.3,6548
2024-04-04,Romania,998.27,7085
2024-04-04,Australia,1014.88,8477
2024-04-04,United States,1067.65,6574
2024-04-04,Canada,1119.06,14618
2024-04-05,Germany,1054.3,3064
2024-04-05,Romania,971.52,4009
2024-04-05,Canada,1138.08,9569
2024-04-05,Australia,992.41,16287
2024-04-05,United States,1068.77,7951
2024-04-05,Argentina,943.4,5736
2024-04-06,Germany,1041.05,5639
2024-04-06,Argentina,911.91,5908
2024-04-06,Romania,999.38,3771
2024-04-06,Australia,1006.94,16750
2024-04-06,Canada,1139.33,6870
2024-04-06,United States,1073.33,11336
2024-04-07,Germany,1039.71,3404
2024-04-07,Romania,1012.87,3108
2024-04-07,Argentina,911.67,3829
2024-04-07,Canada,1105.67,12063
2024-04-07,Australia,997.77,11212
2024-04-07,United States,1084.97,11105
2024-04-08,United States,1092.33,7177
2024-04-08,Australia,1015.54,17943
2024-04-08,Canada,1112.94,10271
2024-04-08,Argentina,921.91,5276
2024-04-08,Germany,1082.63,8360
2024-04-08,Romania,955.67,4825
2024-04-09,Romania,991.15,6379
2024-04-09,United States,1098.47,9803
2024-04-09,Australia,1021.79,16337
2024-04-09,Germany,1068.29,3549
2024-04-09,Argentina,949.71,4650
2024-04-09,Canada,1136.33,13159
2024-04-10,Germany,1014.82,7652
2024-04-10,Romania,928.79,2536
2024-04-10,Argentina,915.73,6387
2024-04-10,Canada,1104.43,6559
2024-04-10,Australia,969.48,14738
2024-04-10,United States,1019.75,7337
2024-04-11,United States,1019.03,5446
2024-04-11,Australia,975.41,6890
2024-04-11,Canada,1094.21,14990
2024-04-11,Argentina,869.0,5337
2024-04-11,Germany,977.02,3225
2024-04-11,Romania,981.06,6158
2024-04-12,United States,1041.55,10675
2024-04-12,Australia,952.58,8684
2024-04-12,Canada,1088.42,10575
2024-04-12,Argentina,895.42,4636
2024-04-12,Romania,955.59,5321
2024-04-12,Germany,1035.88,6699
2024-04-13,Germany,1015.0,5567
2024-04-13,Argentina,903.08,5117
2024-04-13,Romania,991.64,4071
2024-04-13,Australia,959.05,12145
2024-04-13,United States,1030.09,5176
2024-04-13,Canada,1063.74,11791
2024-04-14,United States,1039.94,11901
2024-04-14,Australia,983.21,16126
2024-04-14,Canada,1079.18,11419
2024-04-14,Argentina,909.48,5686
2024-04-14,Germany,1049.44,3036
2024-04-14,Romania,921.02,3231
2024-04-15,Australia,1003.38,8271
2024-04-15,Canada,1084.66,7884
2024-04-15,United States,1028.92,6067
2024-04-15,Argentina,925.83,4210
2024-04-15,Germany,995.55,5357
2024-04-15,Romania,977.2,5079
2024-04-16,United States,1039.16,4720
2024-04-16,Australia,955.61,16635
2024-04-16,Canada,1098.69,9024
2024-04-16,Argentina,894.21,7416
2024-04-16,Germany,989.19,6376
2024-04-16,Romania,956.02,2761
2024-04-17,Canada,1068.93,13542
2024-04-17,United States,1074.64,5078
2024-04-17,Australia,946.85,7970
2024-04-17,Romania,970.08,5622
2024-04-17,Argentina,910.98,5571
2024-04-17,Germany,963.65,8753
2024-04-18,Argentina,896.58,4774
2024-04-18,Germany,1026.65,3045
2024-04-18,Romania,931.31,3184
2024-04-18,Canada,1084.39,5348
2024-04-18,United States,1033.35,4982
2024-04-18,Australia,944.83,14815
2024-04-19,Germany,995.87,3898
2024-04-19,United States,1013.05,7902
2024-04-19,Australia,926.54,10238
2024-04-19,Canada,1076.97,14323
2024-04-19,Argentina,842.65,5134
2024-04-19,Romania,948.23,6285
2024-04-20,Romania,953.28,6921
2024-04-20,Argentina,902.73,2890
2024-04-20,Canada,1086.81,5287
2024-04-20,Australia,968.6,9938
2024-04-20,United States,1033.97,11695
2024-04-20,Germany,976.56,7524
2024-04-21,Argentina,875.98,2912
2024-04-21,Germany,1000.34,4789
2024-04-21,Romania,935.04,4088
2024-04-21,Canada,1101.4,5508
2024-04-21,United States,1064.23,9799
2024-04-21,Australia,939.57,11680
2024-04-22,Romania,933.56,4813
2024-04-22,Germany,1004.24,5373
2024-04-22,Argentina,902.61,4877
2024-04-22,United States,1032.49,7866
2024-04-22,Australia,941.67,16585
2024-04-22,Canada,1079.76,14615
2024-04-23,Germany,990.49,8712
2024-04-23,Romania,959.76,6197
2024-04-23,Argentina,897.26,7042
2024-04-23,United States,1045.96,9913
2024-04-23,Australia,926.95,7617
2024-04-23,Canada,1052.57,13864
2024-04-24,Romania,978.78,3994
2024-04-24,Germany,1013.93,6509
2024-04-24,Argentina,892.77,7161
2024-04-24,Australia,940.79,13105
2024-04-24,United States,1039.17,8946
2024-04-24,Canada,1068.27,6961
2024-04-25,Germany,988.36,3642
2024-04-25,Romania,934.67,4510
2024-04-25,Argentina,871.25,6004
2024-04-25,Canada,1101.78,13525
2024-04-25,Australia,950.86,13872
2024-04-25,United States,1019.27,11428
2024-04-26,Romania,955.76,6737
2024-04-26,Argentina,883.5,5182
2024-04-26,Germany,1005.85,3948
2024-04-26,Australia,958.08,13456
2024-04-26,United States,1029.55,10751
2024-04-26,Canada,1067.36,11301
2024-04-27,Germany,1002.09,7266
2024-04-27,Argentina,885.29,7326
2024-04-27,Romania,931.17,5280
2024-04-27,Australia,972.93,13117
2024-04-27,United States,1024.03,8306
2024-04-27,Canada,1084.0,11296
2024-04-28,United States,1041.33,9030
2024-04-28,Germany,1030.84,3179
2024-04-28,Argentina,914.83,3439
2024-04-28,Romania,956.99,3303
2024-04-28,Australia,937.12,11586
2024-04-28,Canada,1065.99,7739
2024-04-29,Romania,914.06,4443
2024-04-29,Argentina,900.96,2933
2024-04-29,Germany,1035.78,8719
2024-04-29,Australia,945.46,15238
2024-04-29,Canada,1060.73,8380
2024-04-29,United States,1034.8,6935
2024-04-30,United States,1033.23,10171
2024-04-30,Australia,930.19,9114
2024-04-30,Canada,1092.76,10206
2024-04-30,Argentina,873.86,5918
2024-04-30,Germany,1028.03,5548
2024-04-30,Romania,938.0,5786
2024-05-01,United States,1056.98,8524
2024-05-01,Australia,917.68,15573
2024-05-01,Canada,1078.13,7925
2024-05-01,Argentina,884.38,5035
2024-05-01,Germany,995.98,5006
2024-05-01,Romania,967.25,5984
2024-05-02,Canada,1071.56,12681
2024-05-02,United States,1060.66,9612
2024-05-02,Australia,927.93,16834
2024-05-02,Argentina,921.53,4745
2024-05-02,Germany,1008.78,4792
2024-05-02,Romania,939.22,6029
2024-05-03,Germany,1021.38,6699
2024-05-03,Argentina,908.7,5750
2024-05-03,Romania,942.57,2735
2024-05-03,Australia,976.65,7686
2024-05-03,United States,1046.13,9141
2024-05-03,Canada,1097.03,13652
2024-05-04,Germany,976.46,7378
2024-05-04,United States,1033.95,7189
2024-05-04,Australia,956.8,16131
2024-05-04,Canada,1064.62,8385
2024-05-04,Argentina,915.57,6992
2024-05-04,Romania,970.71,7487
2024-05-05,United States,1019.23,8771
2024-05-05,Canada,1080.75,7190
2024-05-05,Australia,934.69,13977
2024-05-05,Romania,976.0,2881
2024-05-05,Germany,1020.89,8189
2024-05-05,Argentina,893.44,6914
2024-05-06,United States,1052.12,4662
2024-05-06,Australia,953.42,12879
2024-05-06,Canada,1093.09,5959
2024-05-06,Argentina,852.39,5205
2024-05-06,Germany,988.83,4403
2024-05-06,Romania,946.5,3171
2024-05-07,Romania,969.85,4054
2024-05-07,Germany,1015.87,6920
2024-05-07,Argentina,884.41,3643
2024-05-07,United States,995.97,8145
2024-05-07,Australia,951.27,12764
2024-05-07,Canada,1083.87,10437
2024-05-08,United States,1049.32,6961
2024-05-08,Australia,908.05,10364
2024-05-08,Canada,1102.29,12995
2024-05-08,Argentina,886.71,4939
2024-05-08,Germany,992.82,6857
2024-05-08,Romania,949.32,3719
2024-05-09,United States,1035.21,8964
2024-05-09,Australia,964.27,16864
2024-05-09,Canada,1069.44,12875
2024-05-09,Argentina,918.29,7154
2024-05-09,Germany,1031.09,8879
2024-05-09,Romania,949.85,2944
2024-05-10,United States,1025.8,10739
2024-05-10,Australia,984.84,15012
2024-05-10,Canada,1094.76,8674
2024-05-10,Germany,986.17,7645
2024-05-10,Romania,962.57,6491
2024-05-10,Argentina,885.46,4474
2024-05-11,Romania,978.62,7313
2024-05-11,Germany,961.08,7014
2024-05-11,Argentina,868.47,3882
2024-05-11,Australia,982.71,12655
2024-05-11,United States,1015.01,7758
2024-05-11,Canada,1072.47,6633
2024-05-12,Romania,975.28,7352
2024-05-12,Germany,1035.51,3129
2024-05-12,Argentina,884.28,6723
2024-05-12,United States,1038.68,4956
2024-05-12,Australia,891.34,16935
2024-05-12,Canada,1069.11,10298
2024-05-13,Canada,1065.63,5861
2024-05-13,Australia,947.86,14018
2024-05-13,United States,1009.04,5122
2024-05-13,Germany,993.0,3683
2024-05-13,Romania,950.81,4859
2024-05-13,Argentina,884.3,4631
2024-05-14,Romania,955.3,6009
2024-05-14,Germany,1007.44,6421
2024-05-14,Argentina,884.01,4516
2024-05-14,Australia,1012.82,16678
2024-05-14,United States,1062.33,8024
2024-05-14,Canada,1069.75,5099
2024-05-15,Germany,983.51,7093
2024-05-15,Romania,938.6,4621
2024-05-15,Argentina,883.48,6157
2024-05-15,Canada,1082.27,11109
2024-05-15,Australia,935.53,6128
2024-05-15,United States,1019.15,10326
2024-05-16,Germany,1001.76,6088
2024-05-16,United States,1013.83,5672
2024-05-16,Australia,927.24,10703
2024-05-16,Canada,1051.6,8589
2024-05-16,Argentina,894.88,2567
2024-05-16,Romania,988.46,5710
2024-05-17,United States,1045.24,8085
2024-05-17,Canada,1069.21,11402
2024-05-17,Australia,948.39,16592
2024-05-17,Germany,1020.74,3019
2024-05-17,Argentina,872.27,2617
2024-05-17,Romania,943.33,2779
2024-05-18,Germany,1016.52,7536
2024-05-18,Argentina,860.05,4648
2024-05-18,Romania,946.32,5145
2024-05-18,Australia,980.67,12454
2024-05-18,United States,1005.1,11147
2024-05-18,Canada,1035.24,9813
2024-05-19,Romania,902.62,7236
2024-05-19,Germany,1046.95,3643
2024-05-19,Argentina,904.59,7211
2024-05-19,United States,1035.32,11534
2024-05-19,Australia,951.66,7886
2024-05-19,Canada,1047.69,6994
2024-05-20,United States,1032.86,6919
2024-05-20,Canada,1064.44,10278
2024-05-20,Australia,941.28,9155
2024-05-20,Romania,956.2,2901
2024-05-20,Argentina,873.66,2723
2024-05-20,Germany,984.13,5605
2024-05-21,United States,1072.4,4395
2024-05-21,Australia,939.69,16420
2024-05-21,Canada,1054.99,6659
2024-05-21,Argentina,857.68,6919
2024-05-21,Germany,972.33,7318
2024-05-21,Romania,920.93,4077
2024-05-22,Germany,949.75,5873
2024-05-22,Argentina,864.59,5743
2024-05-22,Romania,977.64,4856
2024-05-22,Australia,933.66,6511
2024-05-22,United States,964.79,10385
2024-05-22,Canada,1104.31,14124
2024-05-23,Canada,1059.87,11366
2024-05-23,United States,1017.74,9470
2024-05-23,Australia,946.17,14747
2024-05-23,Romania,932.76,4988
2024-05-23,Argentina,897.32,5696
2024-05-23,Germany,1002.79,6552
2024-05-24,Germany,1015.03,7359
2024-05-24,Argentina,906.43,4512
2024-05-24,Romania,945.09,4300
2024-05-24,Australia,938.07,10465
2024-05-24,United States,1025.04,10805
2024-05-24,Canada,1080.69,7808
2024-05-25,Germany,1026.38,3658
2024-05-25,Romania,940.37,5359
2024-05-25,Argentina,874.11,3104
2024-05-25,Canada,1084.81,11562
2024-05-25,Australia,921.89,10495
2024-05-25,United States,1040.5,4646
2024-05-26,Germany,995.8,6643
2024-05-26,Romania,955.74,5375
2024-05-26,Canada,1044.53,12740
2024-05-26,Australia,961.71,12628
2024-05-26,United States,1010.21,11429
2024-05-26,Argentina,906.98,5493
2024-05-27,Germany,955.89,3849
2024-05-27,Argentina,836.77,3053
2024-05-27,Romania,917.24,6118
2024-05-27,Australia,960.09,13239
2024-05-27,United States,1058.1,4839
2024-05-27,Canada,1046.11,9340
2024-05-28,United States,1034.05,10786
2024-05-28,Germany,1018.75,3569
2024-05-28,Argentina,884.43,2891
2024-05-28,Romania,942.42,6601
2024-05-28,Australia,952.62,15935
2024-05-28,Canada,1077.51,10143
2024-05-29,Germany,1007.15,4446
2024-05-29,Romania,945.29,5426
2024-05-29,Argentina,876.3,7213
2024-05-29,United States,1043.4,11024
2024-05-29,Australia,974.27,13953
2024-05-29,Canada,1078.37,14027
2024-05-30,Germany,1011.49,8564
2024-05-30,Argentina,872.37,2908
2024-05-30,Romania,924.59,5728
2024-05-30,Australia,922.94,14526
2024-05-30,United States,1005.84,10619
2024-05-30,Canada,1084.46,5761
2024-05-31,United States,1026.3,11457
2024-05-31,Australia,960.18,11093
2024-05-31,Canada,1055.92,6679
2024-05-31,Argentina,863.16,5038
2024-05-31,Germany,1024.16,4830
2024-05-31,Romania,941.24,7055
2024-06-01,Canada,1094.32,11863
2024-06-01,United States,1057.85,11851
2024-06-01,Australia,984.48,6314
2024-06-01,Argentina,892.29,3975
2024-06-01,Germany,987.83,3007
2024-06-01,Romania,955.05,6970
2024-06-02,Canada,1097.34,7253
2024-06-02,Germany,1003.03,6176
2024-06-02,Argentina,886.99,5776
2024-06-02,Romania,959.03,5667
2024-06-02,Australia,962.7,6167
2024-06-02,United States,1027.55,7082
2024-06-03,United States,1014.42,4223
2024-06-03,Australia,977.47,11026
2024-06-03,Canada,1083.67,14171
2024-06-03,Argentina,906.76,4211
2024-06-03,Germany,991.77,8398
2024-06-03,Romania,936.16,7225
2024-06-04,Canada,1076.86,6436
2024-06-04,United States,1050.24,6082
2024-06-04,Australia,974.87,14887
2024-06-04,Germany,1029.2,5270
2024-06-04,Argentina,872.91,5137
2024-06-04,Romania,980.07,5847
2024-06-05,United States,1058.88,6142
2024-06-05,Australia,1012.15,6345
2024-06-05,Canada,1086.35,6943
2024-06-05,Argentina,912.1,4015
2024-06-05,Germany,1010.81,8352
2024-06-05,Romania,960.27,6373
2024-06-06,Romania,955.56,7002
2024-06-06,Germany,1026.97,8514
2024-06-06,Argentina,956.27,4230
2024-06-06,United States,1067.48,8388
2024-06-06,Australia,970.2,7064
2024-06-06,Canada,1074.96,11942
2024-06-07,United States,1075.09,11517
2024-06-07,Australia,957.68,17602
2024-06-07,Canada,1077.57,9979
2024-06-07,Romania,961.23,6255
2024-06-07,Argentina,887.07,6847
2024-06-07,Germany,1045.09,5846
2024-06-08,United States,1059.67,10377
2024-06-08,Australia,956.46,8698
2024-06-08,Canada,1103.54,13288
2024-06-08,Argentina,908.93,3721
2024-06-08,Germany,1015.74,4201
2024-06-08,Romania,949.09,6855
2024-06-09,Germany,986.43,4980
2024-06-09,Romania,968.21,5261
2024-06-09,Argentina,908.18,3422
2024-06-09,United States,1053.49,11344
2024-06-09,Australia,948.1,17577
2024-06-09,Canada,1085.0,10293
2024-06-10,Germany,1020.77,5287
2024-06-10,Argentina,924.76,5714
2024-06-10,Romania,983.67,4399
2024-06-10,Australia,949.43,13024
2024-06-10,United States,1036.76,6720
2024-06-10,Canada,1052.77,13655
2024-06-11,United States,1053.27,10742
2024-06-11,Australia,956.96,7309
2024-06-11,Canada,1098.8,11027
2024-06-11,Argentina,907.06,6231
2024-06-11,Germany,1013.52,7661
2024-06-11,Romania,973.02,7294
2024-06-12,Canada,1103.66,12599
2024-06-12,United States,1023.35,9235
2024-06-12,Australia,923.2,11982
2024-06-12,Germany,1015.55,3192
2024-06-12,Argentina,869.2,2528
2024-06-12,Romania,1001.09,4223
2024-06-13,Germany,1020.51,8122
2024-06-13,Argentina,871.56,5201
2024-06-13,Romania,979.04,6847
2024-06-13,Australia,960.29,8705
2024-06-13,United States,1021.26,7159
2024-06-13,Canada,1131.76,11666
2024-06-14,Germany,1027.23,6170
2024-06-14,Argentina,904.07,6574
2024-06-14,Romania,993.15,4351
2024-06-14,Australia,947.12,12634
2024-06-14,United States,1026.4,4564
2024-06-14,Canada,1077.43,9693
2024-06-15,United States,1006.08,9391
2024-06-15,Australia,953.54,13722
2024-06-15,Canada,1075.91,14863
2024-06-15,Germany,1015.4,3468
2024-06-15,Romania,993.27,2797
2024-06-15,Argentina,880.2,3022
2024-06-16,United States,1049.98,4357
2024-06-16,Australia,988.19,9456
2024-06-16,Canada,1096.63,7413
2024-06-16,Argentina,864.03,6473
2024-06-16,Germany,1005.77,5532
2024-06-16,Romania,922.82,2857
2024-06-17,Australia,928.77,16620
2024-06-17,United States,1011.33,5164
2024-06-17,Canada,1108.49,10822
2024-06-17,Germany,993.62,7391
2024-06-17,Argentina,888.43,2548
2024-06-17,Romania,986.85,5947
2024-06-18,Germany,997.62,7231
2024-06-18,Romania,971.42,3705
2024-06-18,Argentina,893.58,4285
2024-06-18,United States,1056.93,4164
2024-06-18,Australia,984.43,17580
2024-06-18,Canada,1106.96,6648
2024-06-19,United States,1041.51,6799
2024-06-19,Australia,963.06,11860
2024-06-19,Canada,1069.9,14510
2024-06-19,Argentina,890.64,4434
2024-06-19,Germany,1020.42,3545
2024-06-19,Romania,925.72,3478
2024-06-20,United States,1009.57,10056
2024-06-20,Australia,976.44,10028
2024-06-20,Canada,1083.05,8513
2024-06-20,Romania,926.79,4702
2024-06-20,Germany,1025.85,7047
2024-06-20,Argentina,915.57,2703
2024-06-21,United States,1029.25,11596
2024-06-21,Australia,958.06,12119
2024-06-21,Canada,1099.94,6379
2024-06-21,Argentina,886.74,6001
2024-06-21,Germany,1016.01,6615
2024-06-21,Romania,939.96,5350
2024-06-22,United States,1000.27,11166
2024-06-22,Australia,997.84,6443
2024-06-22,Canada,1081.39,8288
2024-06-22,Argentina,913.5,5479
2024-06-22,Germany,1002.98,6762
2024-06-22,Romania,921.86,4369
2024-06-23,United States,1053.67,9003
2024-06-23,Australia,925.98,9755
2024-06-23,Canada,1104.63,6132
2024-06-23,Argentina,901.42,7194
2024-06-23,Germany,1008.91,8416
2024-06-23,Romania,935.36,3778
2024-06-24,United States,1034.33,7844
2024-06-24,Australia,960.42,13511
2024-06-24,Canada,1058.25,5214
2024-06-24,Argentina,895.55,4741
2024-06-24,Germany,998.15,8043
2024-06-24,Romania,927.64,5244
2024-06-25,United States,1040.31,7600
2024-06-25,Australia,950.42,6486
2024-06-25,Canada,1095.68,12465
2024-06-25,Germany,1011.48,3554
2024-06-25,Argentina,898.64,7390
2024-06-25,Romania,925.83,7378
2024-06-26,United States,1063.94,11636
2024-06-26,Australia,954.43,8794
2024-06-26,Canada,1121.91,9433
2024-06-26,Argentina,902.74,4626
2024-06-26,Germany,1016.22,4001
2024-06-26,Romania,931.44,3409
2024-06-27,Romania,938.53,2671
2024-06-27,Argentina,887.63,4944
2024-06-27,Germany,1010.7,4529
2024-06-27,Australia,962.11,12266
2024-06-27,United States,971.97,9195
2024-06-27,Canada,1075.2,10887
2024-06-28,Romania,948.17,2678
2024-06-28,Argentina,877.03,6763
2024-06-28,Germany,998.89,8412
2024-06-28,Canada,1076.24,8130
2024-06-28,United States,1034.74,11426
2024-06-28,Australia,951.98,16173
2024-06-29,Germany,1007.47,4111
2024-06-29,United States,1035.22,11725
2024-06-29,Australia,982.51,8912
2024-06-29,Canada,1075.19,11008
2024-06-29,Argentina,889.95,2837
2024-06-29,Romania,942.64,7389
2024-06-30,United States,1025.37,6517
2024-06-30,Australia,907.11,9341
2024-06-30,Canada,1097.39,9979
2024-06-30,Germany,1012.3,6496
2024-06-30,Romania,955.04,3352
2024-06-30,Argentina,878.21,6443
2024-07-01,Germany,978.17,4543
2024-07-01,Romania,930.49,3128
2024-07-01,Argentina,868.53,4073
2024-07-01,United States,978.99,10114
2024-07-01,Australia,950.2,8456
2024-07-01,Canada,1042.17,13019
2024-07-02,Germany,957.58,3925
2024-07-02,Argentina,834.04,4905
2024-07-02,Romania,940.51,5187
2024-07-02,Australia,933.43,9852
2024-07-02,United States,1006.61,9337
2024-07-02,Canada,1062.82,8957
2024-07-03,Germany,994.17,7299
2024-07-03,Argentina,850.87,4091
2024-07-03,Romania,916.0,2802
2024-07-03,Australia,914.96,8812
2024-07-03,United States,1013.56,8729
2024-07-03,Canada,1038.6,13916
2024-07-04,Romania,915.1,5766
2024-07-04,Germany,958.72,3808
2024-07-04,Argentina,880.05,3636
2024-07-04,Australia,929.1,11325
2024-07-04,United States,984.5,5134
2024-07-04,Canada,1047.73,11846
2024-07-05,Canada,1063.78,5015
2024-07-05,Romania,918.73,5519
2024-07-05,Germany,982.22,6482
2024-07-05,Argentina,873.07,5892
2024-07-05,Australia,940.77,14788
2024-07-05,United States,997.64,10991
2024-07-06,United States,1051.51,5654
2024-07-06,Australia,925.4,11693
2024-07-06,Canada,1017.9,11082
2024-07-06,Argentina,854.17,5885
2024-07-06,Germany,969.57,7083
2024-07-06,Romania,927.53,3489
2024-07-07,Canada,1049.01,8010
2024-07-07,Australia,954.03,12009
2024-07-07,United States,1006.44,7710
2024-07-07,Argentina,857.31,4948
2024-07-07,Romania,920.78,4192
2024-07-07,Germany,1018.79,3394
2024-07-08,United States,993.1,8073
2024-07-08,Australia,898.27,16193
2024-07-08,Canada,1054.33,12859
2024-07-08,Argentina,882.76,4519
2024-07-08,Germany,966.54,3624
2024-07-08,Romania,902.56,2527
2024-07-09,Germany,961.85,8579
2024-07-09,United States,997.24,8659
2024-07-09,Australia,924.39,16024
2024-07-09,Canada,1059.34,7418
2024-07-09,Argentina,835.35,5147
2024-07-09,Romania,918.23,3388
2024-07-10,Canada,1068.87,6651
2024-07-10,Australia,972.67,10521
2024-07-10,United States,977.58,10434
2024-07-10,Argentina,873.97,5864
2024-07-10,Germany,985.85,8928
2024-07-10,Romania,915.11,6002
2024-07-11,United States,965.79,6101
2024-07-11,Australia,938.67,11749
2024-07-11,Canada,1097.05,13085
2024-07-11,Argentina,894.69,6715
2024-07-11,Germany,977.24,7544
2024-07-11,Romania,872.06,6859
2024-07-12,Canada,1047.09,13224
2024-07-12,Australia,912.45,9011
2024-07-12,United States,1011.17,11354
2024-07-12,Romania,923.84,3404
2024-07-12,Germany,977.83,5033
2024-07-12,Argentina,858.03,6713
2024-07-13,Australia,911.0,11592
2024-07-13,Canada,1090.41,10079
2024-07-13,United States,978.38,4866
2024-07-13,Romania,901.57,5506
2024-07-13,Germany,1006.5,7321
2024-07-13,Argentina,890.62,3378
2024-07-14,United States,1008.93,4473
2024-07-14,Australia,946.55,15238
2024-07-14,Canada,1022.8,5348
2024-07-14,Argentina,846.3,4120
2024-07-14,Germany,993.2,4876
2024-07-14,Romania,921.29,5037
2024-07-15,United States,997.14,6271
2024-07-15,Germany,964.38,8240
2024-07-15,Romania,885.46,4654
2024-07-15,Argentina,856.31,6089
2024-07-15,Canada,1061.38,11109
2024-07-15,Australia,899.84,7751
2024-07-16,Romania,913.32,7345
2024-07-16,Germany,968.9,5776
2024-07-16,Argentina,844.97,2968
2024-07-16,Australia,913.63,6850
2024-07-16,United States,982.87,8655
2024-07-16,Canada,1037.48,5381
2024-07-17,Germany,958.93,7720
2024-07-17,Argentina,848.5,5435
2024-07-17,Romania,923.13,6851
2024-07-17,Australia,918.91,14919
2024-07-17,United States,1026.58,4021
2024-07-17,Canada,1011.16,5037
2024-07-18,Canada,1048.66,13316
