date,mill_id,recipe_id,start_hour,end_hour,duration_hours,changeover_hours,tons_produced,recipe_cost_index
2022-09-20,M2,R2,0.0,9.67,9.67,0.0,105.81,1.1
2022-09-20,M2,R1,10.17,16.26,6.09,0.5,59.56,1.05
2022-09-20,M2,R4,16.76,19.99,3.23,0.5,36.23,1.02
2022-09-20,M3,R2,0.0,8.06,8.06,0.0,105.81,1.1
2022-09-20,M3,R1,8.56,14.83,6.28,0.5,59.56,1.05
2022-09-20,M3,R4,15.33,18.0,2.67,0.5,27.64,1.02
2022-09-21,M1,R2,0.0,8.22,8.22,0.0,107.46,1.1
2022-09-21,M1,R1,8.72,14.66,5.94,0.5,60.85,1.05
2022-09-21,M1,R4,15.16,18.38,3.23,0.5,36.2,1.02
2022-09-21,M1,R3,18.88,20.0,1.12,0.5,9.92,1.0
2022-09-21,M2,R2,0.0,9.82,9.82,0.0,107.46,1.1
2022-09-21,M2,R1,10.32,16.54,6.22,0.5,60.85,1.05
2022-09-21,M2,R4,17.04,20.0,2.96,0.5,33.16,1.02
2022-09-21,M3,R2,0.0,8.18,8.18,0.0,107.46,1.1
2022-09-21,M3,R1,8.68,15.1,6.41,0.5,60.85,1.05
2022-09-21,M3,R4,15.6,18.0,2.4,0.5,24.93,1.02
2022-09-22,M1,R2,0.0,7.99,7.99,0.0,104.47,1.1
2022-09-22,M1,R1,8.49,14.31,5.82,0.5,59.63,1.05
2022-09-22,M1,R3,14.81,18.63,3.82,0.5,33.93,1.0
2022-09-22,M1,R4,19.13,20.0,0.87,0.5,9.8,1.02
2022-09-22,M2,R2,0.0,9.55,9.55,0.0,104.47,1.1
2022-09-22,M2,R1,10.05,16.15,6.1,0.5,59.63,1.05
2022-09-22,M2,R3,16.65,20.0,3.35,0.5,30.59,1.0
2022-09-22,M3,R2,0.0,7.96,7.96,0.0,104.47,1.1
2022-09-22,M3,R1,8.46,14.74,6.28,0.5,59.63,1.05
2022-09-22,M3,R3,15.24,18.0,2.76,0.5,25.04,1.0
2022-09-23,M1,R2,0.0,7.05,7.05,0.0,92.2,1.1
2022-09-23,M1,R1,7.55,12.24,4.69,0.5,48.07,1.05
2022-09-23,M1,R4,12.74,14.0,1.26,0.5,14.1,1.02
2022-09-23,M2,R2,0.0,8.43,8.43,0.0,92.2,1.1
2022-09-23,M2,R1,8.93,13.84,4.91,0.5,48.07,1.05
2022-09-23,M3,R2,0.0,7.02,7.02,0.0,92.2,1.1
2022-09-23,M3,R1,7.52,12.59,5.06,0.5,48.07,1.05
2022-09-24,M1,R2,0.0,7.15,7.15,0.0,93.56,1.1
2022-09-24,M1,R1,7.65,12.37,4.71,0.5,48.28,1.05
2022-09-24,M1,R4,12.87,14.0,1.13,0.5,12.71,1.02
2022-09-24,M2,R2,0.0,8.55,8.55,0.0,93.56,1.1
2022-09-24,M2,R1,9.05,13.99,4.94,0.5,48.28,1.05
2022-09-24,M3,R2,0.0,7.13,7.13,0.0,93.56,1.1
2022-09-24,M3,R1,7.63,12.6,4.97,0.5,47.21,1.05
2022-09-25,M1,R2,0.0,7.69,7.69,0.0,100.6,1.1
2022-09-25,M1,R1,8.19,13.71,5.52,0.5,56.48,1.05
2022-09-25,M1,R3,14.21,18.22,4.01,0.5,35.67,1.0
2022-09-25,M1,R4,18.72,20.0,1.28,0.5,14.37,1.02
2022-09-25,M2,R2,0.0,9.2,9.2,0.0,100.6,1.1
2022-09-25,M2,R1,9.7,15.47,5.77,0.5,56.48,1.05
2022-09-25,M2,R3,15.97,19.88,3.91,0.5,35.67,1.0
2022-09-25,M3,R2,0.0,7.66,7.66,0.0,100.6,1.1
2022-09-25,M3,R1,8.16,14.11,5.95,0.5,56.48,1.05
2022-09-25,M3,R3,14.61,18.0,3.39,0.5,30.72,1.0
2022-09-26,M1,R2,0.0,7.92,7.92,0.0,103.65,1.1
2022-09-26,M1,R1,8.42,14.16,5.74,0.5,58.76,1.05
2022-09-26,M1,R3,14.66,18.71,4.05,0.5,36.0,1.0
2022-09-26,M1,R4,19.21,20.0,0.79,0.5,8.84,1.02
2022-09-26,M2,R2,0.0,9.47,9.47,0.0,103.65,1.1
2022-09-26,M2,R1,9.97,15.98,6.01,0.5,58.76,1.05
2022-09-26,M2,R3,16.48,20.0,3.52,0.5,32.08,1.0
2022-09-27,M1,R2,0.0,7.99,7.99,0.0,104.46,1.1
2022-09-27,M1,R1,8.49,14.02,5.53,0.5,56.65,1.05
2022-09-27,M1,R3,14.52,18.54,4.02,0.5,35.72,1.0
2022-09-27,M1,R4,19.04,20.0,0.96,0.5,10.81,1.02
2022-09-27,M2,R2,0.0,9.55,9.55,0.0,104.46,1.1
2022-09-27,M2,R1,10.05,15.84,5.79,0.5,56.65,1.05
2022-09-27,M2,R3,16.34,20.0,3.66,0.5,33.37,1.0
2022-09-27,M3,R2,0.0,7.96,7.96,0.0,104.46,1.1
2022-09-27,M3,R1,8.46,14.43,5.97,0.5,56.65,1.05
2022-09-27,M3,R3,14.93,18.0,3.07,0.5,27.89,1.0
2022-09-28,M1,R2,0.0,8.01,8.01,0.0,104.75,1.1
2022-09-28,M1,R1,8.51,14.01,5.5,0.5,56.36,1.05
2022-09-28,M1,R4,14.51,17.71,3.19,0.5,35.83,1.02
2022-09-28,M1,R3,18.21,20.0,1.79,0.5,15.96,1.0
2022-09-28,M2,R2,0.0,9.57,9.57,0.0,104.75,1.1
2022-09-28,M2,R1,10.07,15.84,5.76,0.5,56.36,1.05
2022-09-28,M2,R4,16.34,19.53,3.19,0.5,35.83,1.02
2022-09-28,M3,R2,0.0,7.98,7.98,0.0,104.75,1.1
2022-09-28,M3,R1,8.48,14.42,5.94,0.5,56.36,1.05
2022-09-28,M3,R4,14.92,18.0,3.08,0.5,31.98,1.02
2022-09-29,M2,R2,0.0,9.37,9.37,0.0,102.52,1.1
2022-09-29,M2,R1,9.87,15.89,6.02,0.5,58.84,1.05
2022-09-29,M2,R4,16.39,19.48,3.09,0.5,34.66,1.02
2022-09-29,M2,R3,19.98,20.0,0.02,0.5,0.21,1.0
2022-09-29,M3,R2,0.0,7.81,7.81,0.0,102.52,1.1
2022-09-29,M3,R1,8.31,14.51,6.2,0.5,58.84,1.05
2022-09-29,M3,R4,15.01,18.0,2.99,0.5,31.02,1.02
2022-09-30,M1,R2,0.0,7.4,7.4,0.0,96.76,1.1
2022-09-30,M1,R1,7.9,12.92,5.03,0.5,51.46,1.05
2022-09-30,M1,R4,13.42,14.0,0.58,0.5,6.47,1.02
2022-09-30,M2,R2,0.0,8.84,8.84,0.0,96.76,1.1
2022-09-30,M2,R1,9.34,14.0,4.66,0.5,45.53,1.05
2022-09-30,M3,R2,0.0,7.37,7.37,0.0,96.76,1.1
2022-09-30,M3,R1,7.87,12.6,4.73,0.5,44.89,1.05
2022-10-01,M1,R2,0.0,7.4,7.4,0.0,96.82,1.1
2022-10-01,M1,R1,7.9,13.21,5.31,0.5,54.4,1.05
2022-10-01,M1,R4,13.71,14.0,0.29,0.5,3.2,1.02
2022-10-01,M2,R2,0.0,8.85,8.85,0.0,96.82,1.1
2022-10-01,M2,R1,9.35,14.0,4.65,0.5,45.48,1.05
2022-10-01,M3,R2,0.0,7.37,7.37,0.0,96.82,1.1
2022-10-01,M3,R1,7.87,12.6,4.73,0.5,44.85,1.05
2022-10-02,M1,R2,0.0,7.91,7.91,0.0,103.44,1.1
2022-10-02,M1,R1,8.41,14.17,5.76,0.5,59.0,1.05
2022-10-02,M1,R4,14.67,17.74,3.07,0.5,34.48,1.02
2022-10-02,M1,R3,18.24,20.0,1.76,0.5,15.63,1.0
2022-10-02,M2,R2,0.0,9.46,9.46,0.0,103.44,1.1
2022-10-02,M2,R1,9.96,15.99,6.03,0.5,59.0,1.05
2022-10-02,M2,R4,16.49,19.56,3.07,0.5,34.48,1.02
2022-10-02,M3,R2,0.0,7.88,7.88,0.0,103.44,1.1
2022-10-02,M3,R1,8.38,14.59,6.22,0.5,59.0,1.05
2022-10-02,M3,R4,15.09,18.0,2.91,0.5,30.13,1.02
2022-10-03,M1,R2,0.0,8.55,8.55,0.0,111.84,1.1
2022-10-03,M1,R1,9.05,14.54,5.49,0.5,56.23,1.05
2022-10-03,M1,R4,15.04,18.52,3.48,0.5,39.02,1.02
2022-10-03,M1,R3,19.02,20.0,0.98,0.5,8.71,1.0
2022-10-03,M2,R2,0.0,10.22,10.22,0.0,111.85,1.1
2022-10-03,M2,R1,10.72,16.47,5.75,0.5,56.23,1.05
2022-10-03,M2,R4,16.97,20.0,3.03,0.5,33.97,1.02
2022-10-04,M1,R2,0.0,7.62,7.62,0.0,99.69,1.1
2022-10-04,M1,R1,8.12,13.59,5.47,0.5,56.04,1.05
2022-10-04,M1,R4,14.09,17.25,3.16,0.5,35.42,1.02
2022-10-04,M1,R3,17.75,20.0,2.25,0.5,19.99,1.0
2022-10-04,M2,R2,0.0,9.11,9.11,0.0,99.69,1.1
2022-10-04,M2,R1,9.61,15.34,5.73,0.5,56.04,1.05
2022-10-04,M2,R4,15.84,19.0,3.16,0.5,35.42,1.02
2022-10-04,M2,R3,19.5,20.0,0.5,0.5,4.57,1.0
2022-10-04,M3,R2,0.0,7.59,7.59,0.0,99.69,1.1
2022-10-04,M3,R1,8.09,14.0,5.91,0.5,56.04,1.05
2022-10-04,M3,R4,14.5,17.91,3.42,0.5,35.42,1.02
2022-10-05,M1,R2,0.0,8.24,8.24,0.0,107.81,1.1
2022-10-05,M1,R1,8.74,14.23,5.48,0.5,56.15,1.05
2022-10-05,M1,R4,14.73,18.22,3.49,0.5,39.16,1.02
2022-10-05,M1,R3,18.72,20.0,1.28,0.5,11.42,1.0
2022-10-05,M2,R2,0.0,9.85,9.85,0.0,107.81,1.1
2022-10-05,M2,R1,10.35,16.1,5.74,0.5,56.15,1.05
2022-10-05,M2,R4,16.6,20.0,3.4,0.5,38.2,1.02
2022-10-05,M3,R2,0.0,8.21,8.21,0.0,107.81,1.1
2022-10-05,M3,R1,8.71,14.63,5.92,0.5,56.15,1.05
2022-10-05,M3,R4,15.13,18.0,2.87,0.5,29.79,1.02
2022-10-06,M1,R2,0.0,8.1,8.1,0.0,105.99,1.1
2022-10-06,M1,R1,8.6,14.06,5.45,0.5,55.85,1.05
2022-10-06,M1,R4,14.56,17.88,3.32,0.5,37.23,1.02
2022-10-06,M1,R3,18.38,20.0,1.62,0.5,14.44,1.0
2022-10-06,M2,R2,0.0,9.69,9.69,0.0,105.99,1.1
2022-10-06,M2,R1,10.19,15.9,5.71,0.5,55.85,1.05
2022-10-06,M2,R4,16.4,19.72,3.32,0.5,37.23,1.02
2022-10-06,M3,R2,0.0,8.07,8.07,0.0,105.99,1.1
2022-10-06,M3,R1,8.57,14.46,5.88,0.5,55.85,1.05
2022-10-06,M3,R4,14.96,18.0,3.04,0.5,31.55,1.02
2022-10-07,M1,R2,0.0,7.11,7.11,0.0,93.0,1.1
2022-10-07,M1,R1,7.61,12.75,5.14,0.5,52.65,1.05
2022-10-07,M1,R4,13.25,14.0,0.75,0.5,8.4,1.02
2022-10-07,M2,R2,0.0,8.5,8.5,0.0,93.0,1.1
2022-10-07,M2,R1,9.0,14.0,5.0,0.5,48.89,1.05
2022-10-07,M3,R2,0.0,7.08,7.08,0.0,93.0,1.1
2022-10-07,M3,R1,7.58,12.6,5.02,0.5,47.61,1.05
2022-10-08,M1,R2,0.0,7.32,7.32,0.0,95.78,1.1
2022-10-08,M1,R1,7.82,12.96,5.13,0.5,52.57,1.05
2022-10-08,M1,R4,13.46,14.0,0.54,0.5,6.1,1.02
2022-10-08,M2,R2,0.0,8.76,8.76,0.0,95.78,1.1
2022-10-08,M2,R1,9.26,14.0,4.74,0.5,46.4,1.05
2022-10-08,M3,R2,0.0,7.29,7.29,0.0,95.78,1.1
2022-10-08,M3,R1,7.79,12.6,4.81,0.5,45.6,1.05
2022-10-09,M1,R2,0.0,8.04,8.04,0.0,105.22,1.1
2022-10-09,M1,R1,8.54,14.06,5.52,0.5,56.5,1.05
2022-10-09,M1,R4,14.56,17.85,3.29,0.5,36.88,1.02
2022-10-09,M1,R3,18.35,20.0,1.65,0.5,14.68,1.0
2022-10-09,M2,R2,0.0,9.62,9.62,0.0,105.22,1.1
2022-10-09,M2,R1,10.12,15.9,5.78,0.5,56.5,1.05
2022-10-09,M2,R4,16.4,19.68,3.29,0.5,36.88,1.02
2022-10-09,M3,R2,0.0,8.01,8.01,0.0,105.22,1.1
2022-10-09,M3,R1,8.51,14.47,5.95,0.5,56.5,1.05
2022-10-09,M3,R4,14.97,18.0,3.03,0.5,31.44,1.02
2022-10-10,M1,R2,0.0,7.97,7.97,0.0,104.18,1.1
2022-10-10,M1,R1,8.47,13.76,5.29,0.5,54.19,1.05
2022-10-10,M1,R4,14.26,17.83,3.57,0.5,40.07,1.02
2022-10-10,M1,R3,18.33,20.0,1.67,0.5,14.86,1.0
2022-10-10,M3,R2,0.0,7.93,7.93,0.0,104.18,1.1
2022-10-10,M3,R1,8.43,14.15,5.71,0.5,54.19,1.05
2022-10-10,M3,R4,14.65,18.0,3.35,0.5,34.79,1.02
2022-10-11,M1,R2,0.0,7.83,7.83,0.0,102.39,1.1
2022-10-11,M1,R1,8.33,14.1,5.78,0.5,59.14,1.05
2022-10-11,M1,R4,14.6,17.69,3.08,0.5,34.6,1.02
2022-10-11,M1,R3,18.19,20.0,1.81,0.5,16.11,1.0
2022-10-11,M2,R2,0.0,9.36,9.36,0.0,102.39,1.1
2022-10-11,M2,R1,9.86,15.91,6.05,0.5,59.14,1.05
2022-10-11,M2,R4,16.41,19.49,3.08,0.5,34.6,1.02
2022-10-11,M2,R3,19.99,20.0,0.01,0.5,0.09,1.0
2022-10-11,M3,R2,0.0,7.8,7.8,0.0,102.39,1.1
2022-10-11,M3,R1,8.3,14.53,6.23,0.5,59.14,1.05
2022-10-11,M3,R4,15.03,18.0,2.97,0.5,30.8,1.02
2022-10-12,M1,R2,0.0,8.23,8.23,0.0,107.64,1.1
2022-10-12,M1,R1,8.73,14.55,5.82,0.5,59.64,1.05
2022-10-12,M1,R4,15.05,18.3,3.25,0.5,36.48,1.02
2022-10-12,M1,R3,18.8,20.0,1.2,0.5,10.63,1.0
2022-10-12,M3,R2,0.0,8.2,8.2,0.0,107.64,1.1
2022-10-12,M3,R1,8.7,14.98,6.28,0.5,59.64,1.05
2022-10-12,M3,R4,15.48,18.0,2.52,0.5,26.11,1.02
2022-10-13,M1,R2,0.0,7.78,7.78,0.0,101.82,1.1
2022-10-13,M1,R1,8.28,13.73,5.45,0.5,55.79,1.05
2022-10-13,M1,R3,14.23,18.34,4.11,0.5,36.5,1.0
2022-10-13,M1,R4,18.84,20.0,1.16,0.5,13.04,1.02
2022-10-13,M2,R2,0.0,9.31,9.31,0.0,101.82,1.1
2022-10-13,M2,R1,9.81,15.51,5.7,0.5,55.79,1.05
2022-10-13,M2,R3,16.01,20.0,3.99,0.5,36.38,1.0
2022-10-13,M3,R2,0.0,7.75,7.75,0.0,101.82,1.1
2022-10-13,M3,R1,8.25,14.13,5.88,0.5,55.79,1.05
2022-10-13,M3,R3,14.63,18.0,3.37,0.5,30.54,1.0
2022-10-14,M1,R2,0.0,7.33,7.33,0.0,95.85,1.1
2022-10-14,M1,R1,7.83,12.58,4.75,0.5,48.67,1.05
2022-10-14,M1,R3,13.08,14.0,0.92,0.5,8.17,1.0
2022-10-14,M2,R2,0.0,8.76,8.76,0.0,95.85,1.1
2022-10-14,M2,R1,9.26,14.0,4.74,0.5,46.34,1.05
2022-10-14,M3,R2,0.0,7.3,7.3,0.0,95.85,1.1
2022-10-14,M3,R1,7.8,12.6,4.8,0.5,45.55,1.05
2022-10-15,M1,R2,0.0,7.18,7.18,0.0,93.92,1.1
2022-10-15,M1,R1,7.68,12.45,4.77,0.5,48.83,1.05
2022-10-15,M1,R4,12.95,14.0,1.05,0.5,11.78,1.02
2022-10-15,M2,R2,0.0,8.59,8.59,0.0,93.92,1.1
2022-10-15,M2,R1,9.09,14.0,4.91,0.5,48.07,1.05
2022-10-16,M1,R2,0.0,8.01,8.01,0.0,104.72,1.1
2022-10-16,M1,R1,8.51,14.27,5.76,0.5,59.01,1.05
2022-10-16,M1,R4,14.77,18.25,3.48,0.5,39.08,1.02
2022-10-16,M1,R3,18.75,20.0,1.25,0.5,11.1,1.0
2022-10-16,M2,R2,0.0,9.57,9.57,0.0,104.72,1.1
2022-10-16,M2,R1,10.07,16.11,6.03,0.5,59.01,1.05
2022-10-16,M2,R4,16.61,20.0,3.39,0.5,38.08,1.02
2022-10-16,M3,R2,0.0,7.98,7.98,0.0,104.72,1.1
2022-10-16,M3,R1,8.48,14.69,6.22,0.5,59.01,1.05
2022-10-16,M3,R4,15.19,18.0,2.81,0.5,29.1,1.02
2022-10-17,M1,R2,0.0,8.13,8.13,0.0,106.35,1.1
2022-10-17,M1,R1,8.63,14.04,5.41,0.5,55.42,1.05
2022-10-17,M1,R4,14.54,17.92,3.37,0.5,37.84,1.02
2022-10-17,M1,R3,18.42,20.0,1.58,0.5,14.09,1.0
2022-10-17,M2,R2,0.0,9.72,9.72,0.0,106.35,1.1
2022-10-17,M2,R1,10.22,15.89,5.67,0.5,55.42,1.05
2022-10-17,M2,R4,16.39,19.76,3.37,0.5,37.84,1.02
2022-10-17,M3,R2,0.0,8.1,8.1,0.0,106.35,1.1
2022-10-17,M3,R1,8.6,14.44,5.84,0.5,55.42,1.05
2022-10-17,M3,R4,14.94,18.0,3.06,0.5,31.74,1.02
2022-10-18,M1,R2,0.0,8.13,8.13,0.0,106.37,1.1
2022-10-18,M1,R1,8.63,13.86,5.23,0.5,53.53,1.05
2022-10-18,M1,R4,14.36,17.78,3.42,0.5,38.33,1.02
2022-10-18,M1,R3,18.28,20.0,1.72,0.5,15.33,1.0
2022-10-18,M2,R2,0.0,9.72,9.72,0.0,106.37,1.1
2022-10-18,M2,R1,10.22,15.7,5.47,0.5,53.53,1.05
2022-10-18,M2,R4,16.2,19.61,3.42,0.5,38.33,1.02
2022-10-18,M3,R2,0.0,8.1,8.1,0.0,106.37,1.1
2022-10-18,M3,R1,8.6,14.24,5.64,0.5,53.53,1.05
2022-10-18,M3,R4,14.74,18.0,3.26,0.5,33.79,1.02
2022-10-19,M1,R2,0.0,8.44,8.44,0.0,110.39,1.1
2022-10-19,M1,R1,8.94,14.88,5.94,0.5,60.79,1.05
2022-10-19,M1,R4,15.38,18.89,3.51,0.5,39.4,1.02
2022-10-19,M1,R3,19.39,20.0,0.61,0.5,5.45,1.0
2022-10-19,M2,R2,0.0,10.09,10.09,0.0,110.39,1.1
2022-10-19,M2,R1,10.59,16.81,6.22,0.5,60.79,1.05
2022-10-19,M2,R4,17.31,20.0,2.69,0.5,30.23,1.02
2022-10-19,M3,R2,0.0,8.41,8.41,0.0,110.39,1.1
2022-10-19,M3,R1,8.91,15.31,6.41,0.5,60.79,1.05
2022-10-19,M3,R4,15.81,18.0,2.19,0.5,22.68,1.02
2022-10-20,M1,R2,0.0,8.15,8.15,0.0,106.59,1.1
2022-10-20,M1,R1,8.65,14.54,5.89,0.5,60.28,1.05
2022-10-20,M1,R4,15.04,18.26,3.22,0.5,36.12,1.02
2022-10-20,M1,R3,18.76,20.0,1.24,0.5,11.06,1.0
2022-10-20,M2,R2,0.0,9.74,9.74,0.0,106.59,1.1
2022-10-20,M2,R1,10.24,16.41,6.16,0.5,60.28,1.05
2022-10-20,M2,R4,16.91,20.0,3.09,0.5,34.7,1.02
2022-10-20,M3,R2,0.0,8.12,8.12,0.0,106.59,1.1
2022-10-20,M3,R1,8.62,14.97,6.35,0.5,60.28,1.05
2022-10-20,M3,R4,15.47,18.0,2.53,0.5,26.23,1.02
2022-10-21,M1,R2,0.0,7.45,7.45,0.0,97.45,1.1
2022-10-21,M1,R1,7.95,13.49,5.54,0.5,56.75,1.05
2022-10-21,M1,R4,13.99,14.0,0.01,0.5,0.08,1.02
2022-10-21,M2,R2,0.0,8.91,8.91,0.0,97.45,1.1
2022-10-21,M2,R1,9.41,14.0,4.59,0.5,44.91,1.05
2022-10-21,M3,R2,0.0,7.42,7.42,0.0,97.45,1.1
2022-10-21,M3,R1,7.92,12.6,4.68,0.5,44.39,1.05
2022-10-22,M1,R2,0.0,6.86,6.86,0.0,89.7,1.1
2022-10-22,M1,R1,7.36,12.17,4.81,0.5,49.24,1.05
2022-10-22,M1,R4,12.67,14.0,1.33,0.5,14.97,1.02
2022-10-22,M2,R2,0.0,8.2,8.2,0.0,89.7,1.1
2022-10-22,M2,R1,8.7,13.73,5.03,0.5,49.24,1.05
2022-10-22,M3,R2,0.0,6.83,6.83,0.0,89.7,1.1
2022-10-22,M3,R1,7.33,12.52,5.19,0.5,49.24,1.05
2022-10-23,M2,R2,0.0,10.09,10.09,0.0,110.38,1.1
2022-10-23,M2,R1,10.59,16.84,6.25,0.5,61.09,1.05
2022-10-23,M2,R4,17.34,20.0,2.66,0.5,29.89,1.02
2022-10-23,M3,R2,0.0,8.41,8.41,0.0,110.38,1.1
2022-10-23,M3,R1,8.91,15.34,6.44,0.5,61.09,1.05
2022-10-23,M3,R4,15.84,18.0,2.16,0.5,22.36,1.02
2022-10-24,M1,R2,0.0,8.16,8.16,0.0,106.71,1.1
2022-10-24,M1,R1,8.66,14.3,5.65,0.5,57.81,1.05
2022-10-24,M1,R4,14.8,18.3,3.49,0.5,39.18,1.02
2022-10-24,M1,R3,18.8,20.0,1.2,0.5,10.7,1.0
2022-10-24,M2,R2,0.0,9.75,9.75,0.0,106.71,1.1
2022-10-24,M2,R1,10.25,16.17,5.91,0.5,57.81,1.05
2022-10-24,M2,R4,16.67,20.0,3.33,0.5,37.41,1.02
2022-10-24,M3,R2,0.0,8.13,8.13,0.0,106.71,1.1
2022-10-24,M3,R1,8.63,14.72,6.09,0.5,57.81,1.05
2022-10-24,M3,R4,15.22,18.0,2.78,0.5,28.84,1.02
2022-10-25,M1,R2,0.0,7.95,7.95,0.0,103.98,1.1
2022-10-25,M1,R1,8.45,13.98,5.53,0.5,56.59,1.05
2022-10-25,M1,R3,14.48,18.69,4.22,0.5,37.5,1.0
2022-10-25,M1,R4,19.19,20.0,0.81,0.5,9.04,1.02
2022-10-25,M2,R2,0.0,9.5,9.5,0.0,103.98,1.1
2022-10-25,M2,R1,10.0,15.79,5.79,0.5,56.59,1.05
2022-10-25,M2,R3,16.29,20.0,3.71,0.5,33.83,1.0
2022-10-25,M3,R2,0.0,7.92,7.92,0.0,103.98,1.1
2022-10-25,M3,R1,8.42,14.38,5.96,0.5,56.59,1.05
2022-10-25,M3,R3,14.88,18.0,3.12,0.5,28.28,1.0
2022-10-26,M1,R2,0.0,7.95,7.95,0.0,103.95,1.1
2022-10-26,M1,R1,8.45,14.15,5.7,0.5,58.38,1.05
2022-10-26,M1,R3,14.65,18.67,4.02,0.5,35.76,1.0
2022-10-26,M1,R4,19.17,20.0,0.83,0.5,9.3,1.02
2022-10-26,M2,R2,0.0,9.5,9.5,0.0,103.95,1.1
2022-10-26,M2,R1,10.0,15.97,5.97,0.5,58.38,1.05
2022-10-26,M2,R3,16.47,20.0,3.53,0.5,32.18,1.0
2022-10-27,M1,R2,0.0,8.15,8.15,0.0,106.61,1.1
2022-10-27,M1,R1,8.65,14.17,5.52,0.5,56.56,1.05
2022-10-27,M1,R4,14.67,18.1,3.43,0.5,38.44,1.02
2022-10-27,M1,R3,18.6,20.0,1.4,0.5,12.45,1.0
2022-10-27,M2,R2,0.0,9.74,9.74,0.0,106.61,1.1
2022-10-27,M2,R1,10.24,16.03,5.78,0.5,56.56,1.05
2022-10-27,M2,R4,16.53,19.95,3.43,0.5,38.44,1.02
2022-10-27,M3,R2,0.0,8.12,8.12,0.0,106.6,1.1
2022-10-27,M3,R1,8.62,14.58,5.96,0.5,56.56,1.05
2022-10-27,M3,R4,15.08,18.0,2.92,0.5,30.29,1.02
2022-10-28,M1,R2,0.0,7.27,7.27,0.0,95.13,1.1
2022-10-28,M1,R1,7.77,12.77,5.0,0.5,51.18,1.05
2022-10-28,M1,R4,13.27,14.0,0.73,0.5,8.18,1.02
2022-10-28,M2,R2,0.0,8.7,8.7,0.0,95.13,1.1
2022-10-28,M2,R1,9.2,14.0,4.8,0.5,46.99,1.05
2022-10-29,M1,R2,0.0,7.46,7.46,0.0,97.59,1.1
2022-10-29,M1,R1,7.96,13.16,5.2,0.5,53.26,1.05
2022-10-29,M1,R4,13.66,14.0,0.34,0.5,3.79,1.02
2022-10-29,M2,R2,0.0,8.92,8.92,0.0,97.59,1.1
2022-10-29,M2,R1,9.42,14.0,4.58,0.5,44.79,1.05
2022-10-29,M3,R2,0.0,7.43,7.43,0.0,97.59,1.1
2022-10-29,M3,R1,7.93,12.6,4.67,0.5,44.29,1.05
2022-10-30,M1,R2,0.0,8.17,8.17,0.0,106.84,1.1
2022-10-30,M1,R1,8.67,14.06,5.39,0.5,55.18,1.05
2022-10-30,M1,R4,14.56,18.17,3.61,0.5,40.55,1.02
2022-10-30,M1,R3,18.67,20.0,1.33,0.5,11.82,1.0
2022-10-30,M3,R2,0.0,8.14,8.14,0.0,106.84,1.1
2022-10-30,M3,R1,8.64,14.45,5.81,0.5,55.18,1.05
2022-10-30,M3,R4,14.95,18.0,3.05,0.5,31.62,1.02
2022-10-31,M1,R2,0.0,7.46,7.46,0.0,97.62,1.1
2022-10-31,M1,R1,7.96,13.29,5.32,0.5,54.52,1.05
2022-10-31,M1,R3,13.79,17.73,3.94,0.5,35.01,1.0
2022-10-31,M1,R4,18.23,20.0,1.77,0.5,19.9,1.02
2022-10-31,M2,R2,0.0,8.92,8.92,0.0,97.62,1.1
2022-10-31,M2,R1,9.42,15.0,5.57,0.5,54.52,1.05
2022-10-31,M2,R3,15.5,19.34,3.84,0.5,35.01,1.0
2022-10-31,M2,R4,19.84,20.0,0.16,0.5,1.83,1.02
2022-10-31,M3,R2,0.0,7.44,7.44,0.0,97.62,1.1
2022-10-31,M3,R1,7.94,13.68,5.75,0.5,54.52,1.05
2022-10-31,M3,R3,14.18,18.0,3.82,0.5,34.64,1.0
2022-11-01,M1,R2,0.0,7.94,7.94,0.0,103.9,1.1
2022-11-01,M1,R1,8.44,13.82,5.38,0.5,55.05,1.05
2022-11-01,M1,R4,14.32,17.69,3.37,0.5,37.77,1.02
2022-11-01,M1,R3,18.19,20.0,1.81,0.5,16.13,1.0
2022-11-01,M2,R2,0.0,9.5,9.5,0.0,103.9,1.1
2022-11-01,M2,R1,10.0,15.63,5.63,0.5,55.05,1.05
2022-11-01,M2,R4,16.13,19.49,3.37,0.5,37.77,1.02
2022-11-01,M2,R3,19.99,20.0,0.01,0.5,0.07,1.0
2022-11-01,M3,R2,0.0,7.91,7.91,0.0,103.9,1.1
2022-11-01,M3,R1,8.41,14.21,5.8,0.5,55.05,1.05
2022-11-01,M3,R4,14.71,18.0,3.29,0.5,34.08,1.02
2022-11-02,M1,R2,0.0,8.38,8.38,0.0,109.66,1.1
2022-11-02,M1,R1,8.88,14.75,5.87,0.5,60.1,1.05
2022-11-02,M1,R4,15.25,18.64,3.39,0.5,37.99,1.02
2022-11-02,M1,R3,19.14,20.0,0.86,0.5,7.65,1.0
2022-11-02,M2,R2,0.0,10.02,10.02,0.0,109.66,1.1
2022-11-02,M2,R1,10.52,16.67,6.15,0.5,60.1,1.05
2022-11-02,M2,R4,17.17,20.0,2.83,0.5,31.76,1.02
2022-11-02,M3,R2,0.0,8.35,8.35,0.0,109.66,1.1
2022-11-02,M3,R1,8.85,15.19,6.33,0.5,60.1,1.05
2022-11-02,M3,R4,15.69,18.0,2.31,0.5,24.0,1.02
2022-11-03,M1,R2,0.0,8.33,8.33,0.0,109.01,1.1
2022-11-03,M1,R1,8.83,14.46,5.62,0.5,57.58,1.05
