mill_id,date,recipe_id,planned_hours,actual_hours,status,changeover_hours,tons_produced
M3,2024-11-08,R5,1.55,1.58,completed,2.0,29.36
M3,2024-11-08,R1,2.55,2.5,completed,0.0,51.69
M2,2024-11-08,R1,3.66,3.73,completed,1.5,143.12
M1,2024-11-08,R2,15.32,14.84,completed,0.0,845.78
M2,2024-11-08,R3,8.99,8.97,completed,0.0,337.92
M1,2024-11-08,R1,5.18,5.33,completed,1.5,243.88
M2,2024-11-08,R4,6.35,6.19,completed,1.5,268.71
M1,2024-11-09,R2,9.54,9.77,completed,0.0,526.82
M2,2024-11-09,R3,6.02,6.16,completed,0.0,226.48
M2,2024-11-09,R4,4.02,4.16,completed,1.5,170.09
M2,2024-11-09,R1,1.61,1.62,completed,1.5,63.07
M3,2024-11-09,R5,0.94,0.92,completed,0.0,17.82
M1,2024-11-09,R1,5.46,5.49,completed,1.5,256.99
M1,2024-11-10,R2,9.6,9.76,completed,0.0,529.69
M1,2024-11-10,R1,5.4,5.37,completed,1.5,254.54
M2,2024-11-10,R3,5.85,5.86,completed,0.0,219.85
M2,2024-11-10,R4,4.04,4.08,completed,1.5,170.73
M2,2024-11-10,R1,1.79,1.82,completed,1.5,70.12
M3,2024-11-10,R5,0.92,0.93,completed,0.0,17.46
M2,2024-11-11,R2,7.53,7.37,completed,0.0,331.5
M2,2024-11-11,R1,5.58,5.7,completed,1.5,218.35
M2,2024-11-11,R3,4.55,4.66,completed,2.5,171.0
M3,2024-11-11,R4,3.21,3.09,completed,0.0,69.25
M3,2024-11-11,R5,0.73,0.72,completed,2.0,13.75
M2,2024-11-12,R3,8.85,8.63,completed,0.0,332.83
M2,2024-11-12,R4,6.51,6.56,completed,1.5,275.28
M1,2024-11-12,R1,5.07,4.94,completed,1.5,238.72
M2,2024-11-12,R1,3.64,3.59,completed,1.5,142.34
M3,2024-11-12,R5,1.58,1.55,completed,2.0,29.95
M3,2024-11-12,R1,2.52,2.55,completed,0.0,51.06
M1,2024-11-12,R2,15.43,16.02,completed,0.0,851.83
M3,2024-11-13,R1,2.53,2.55,completed,0.0,51.31
M2,2024-11-13,R1,2.99,3.05,completed,1.5,117.05
M2,2024-11-13,R4,6.52,6.3,completed,1.5,275.68
M3,2024-11-13,R5,1.57,1.57,completed,2.0,29.72
M1,2024-11-13,R1,5.31,5.52,completed,1.5,250.07
M1,2024-11-13,R2,15.19,15.1,completed,0.0,838.53
M2,2024-11-13,R3,9.49,9.39,completed,0.0,356.8
M3,2024-11-14,R1,2.57,2.56,completed,0.0,52.17
M3,2024-11-14,R5,1.53,1.58,completed,2.0,28.92
M2,2024-11-14,R4,6.4,6.24,completed,1.5,270.58
M2,2024-11-14,R1,3.39,3.28,completed,1.5,132.49
M1,2024-11-14,R1,5.27,5.12,completed,1.5,248.24
M1,2024-11-14,R2,15.23,15.73,completed,0.0,840.67
M2,2024-11-14,R3,9.21,9.21,completed,0.0,346.48
M3,2024-11-15,R5,0.75,0.73,completed,2.0,14.15
M3,2024-11-15,R4,3.19,3.27,completed,0.0,68.89
M1,2024-11-15,R2,7.54,7.68,completed,0.0,416.32
M1,2024-11-15,R1,5.55,5.44,completed,1.5,261.62
M1,2024-11-15,R3,4.56,4.55,completed,2.5,202.68
M1,2024-11-16,R2,9.66,9.43,completed,0.0,533.03
M1,2024-11-16,R1,5.34,5.21,completed,1.5,251.68
M2,2024-11-16,R3,5.82,5.87,completed,0.0,218.75
M2,2024-11-16,R4,4.03,3.88,completed,1.5,170.34
M2,2024-11-16,R1,1.77,1.78,completed,1.5,69.14
M3,2024-11-16,R5,0.99,1.01,completed,0.0,18.65
M2,2024-11-17,R1,1.85,1.92,completed,1.5,72.36
M3,2024-11-17,R5,0.94,0.92,completed,0.0,17.8
M2,2024-11-17,R4,4.05,4.15,completed,1.5,171.31
M1,2024-11-17,R1,5.35,5.43,completed,1.5,252.16
M1,2024-11-17,R2,9.65,9.86,completed,0.0,532.48
M2,2024-11-17,R3,5.76,5.63,completed,0.0,216.5
M3,2024-11-18,R5,0.76,0.79,completed,2.0,14.37
M2,2024-11-18,R3,4.31,4.48,completed,2.5,162.15
M3,2024-11-18,R4,3.27,3.22,completed,0.0,70.53
M2,2024-11-18,R2,7.66,7.91,completed,0.0,337.07
M2,2024-11-18,R1,5.6,5.76,completed,1.5,219.0
M3,2024-11-19,R5,1.54,1.56,completed,2.0,29.12
M3,2024-11-19,R1,2.56,2.54,completed,0.0,51.96
M2,2024-11-19,R1,3.15,3.03,completed,1.5,123.21
M1,2024-11-19,R2,15.31,14.92,completed,0.0,844.99
M2,2024-11-19,R3,9.19,8.9,completed,0.0,345.38
M1,2024-11-19,R1,5.19,5.06,completed,1.5,244.55
M2,2024-11-19,R4,6.66,6.62,completed,1.5,281.84
M2,2024-11-20,R4,6.49,6.26,completed,1.5,274.56
M1,2024-11-20,R1,5.29,5.42,completed,1.5,249.12
M2,2024-11-20,R3,9.01,8.86,completed,0.0,338.74
M3,2024-11-20,R1,2.71,2.63,completed,0.0,55.01
M2,2024-11-20,R1,3.5,3.46,completed,1.5,136.85
M3,2024-11-20,R5,1.39,1.42,completed,2.0,26.28
M1,2024-11-20,R2,15.21,14.7,completed,0.0,839.63
M3,2024-11-21,R1,2.55,2.51,completed,0.0,51.68
M3,2024-11-21,R5,1.55,1.59,completed,2.0,29.37
M2,2024-11-21,R1,3.67,3.61,completed,1.5,143.54
M2,2024-11-21,R4,6.49,6.46,completed,1.5,274.5
M2,2024-11-21,R3,8.84,8.81,completed,0.0,332.37
M1,2024-11-21,R1,5.09,4.94,completed,1.5,239.9
M1,2024-11-21,R2,15.41,15.2,completed,0.0,850.44
M1,2024-11-22,R2,15.41,15.58,completed,0.0,850.69
M1,2024-11-22,R1,5.09,4.97,completed,1.5,239.69
M3,2024-11-22,R5,1.58,1.54,completed,2.0,29.77
M2,2024-11-22,R3,8.81,9.12,completed,0.0,331.21
M3,2024-11-22,R1,2.52,2.54,completed,0.0,51.26
M2,2024-11-22,R1,3.81,3.82,completed,1.5,149.01
M2,2024-11-22,R4,6.38,6.28,completed,1.5,269.88
M1,2024-11-23,R2,9.7,9.54,completed,0.0,535.53
M1,2024-11-23,R1,5.3,5.29,completed,1.5,249.56
M2,2024-11-23,R3,5.71,5.6,completed,0.0,214.61
M2,2024-11-23,R4,4.05,3.99,completed,1.5,171.41
M2,2024-11-23,R1,1.85,1.87,completed,1.5,72.49
M3,2024-11-23,R5,0.99,1.0,completed,0.0,18.64
M1,2024-11-24,R2,9.72,9.95,completed,0.0,536.48
M2,2024-11-24,R3,5.79,5.9,completed,0.0,217.69
M1,2024-11-24,R1,5.28,5.12,completed,1.5,248.74
M2,2024-11-24,R4,4.29,4.44,completed,1.5,181.63
M3,2024-11-24,R5,0.98,0.99,completed,0.0,18.49
M2,2024-11-24,R1,1.54,1.55,completed,1.5,60.14
M1,2024-11-25,R2,7.58,7.86,completed,0.0,418.58
M1,2024-11-25,R1,5.37,5.53,completed,1.5,252.99
M1,2024-11-25,R3,4.61,4.63,completed,2.5,204.61
M3,2024-11-25,R4,3.23,3.3,completed,0.0,69.77
M3,2024-11-25,R5,0.81,0.79,completed,2.0,15.25
M2,2024-11-26,R4,6.55,6.52,completed,1.5,276.88
M1,2024-11-26,R1,5.27,5.36,completed,1.5,248.18
M2,2024-11-26,R3,9.22,9.06,completed,0.0,346.69
M3,2024-11-26,R1,2.61,2.69,completed,0.0,52.91
M2,2024-11-26,R1,3.23,3.15,completed,1.5,126.44
M3,2024-11-26,R5,1.49,1.54,completed,2.0,28.23
M1,2024-11-26,R2,15.23,15.12,completed,0.0,840.74
M1,2024-11-27,R1,5.3,5.17,completed,1.5,249.79
M1,2024-11-27,R2,15.2,15.17,completed,0.0,838.85
M2,2024-11-27,R3,9.36,9.49,completed,0.0,351.78
M3,2024-11-27,R5,1.51,1.46,completed,2.0,28.54
M2,2024-11-27,R4,6.55,6.4,completed,1.5,277.21
M3,2024-11-27,R1,2.59,2.69,completed,0.0,52.57
M2,2024-11-27,R1,3.09,3.02,completed,1.5,120.84
M2,2024-11-28,R2,7.63,7.55,completed,0.0,335.54
M2,2024-11-28,R1,5.37,5.39,completed,1.5,209.84
M2,2024-11-28,R3,4.49,4.35,completed,2.5,168.89
M3,2024-11-28,R4,3.34,3.21,completed,0.0,72.08
M3,2024-11-28,R5,0.78,0.78,completed,2.0,14.71
M1,2024-11-29,R1,5.25,5.14,completed,1.5,247.18
M2,2024-11-29,R3,9.28,9.28,completed,0.0,349.09
M2,2024-11-29,R4,6.53,6.45,completed,1.5,276.21
M2,2024-11-29,R1,3.19,3.24,completed,1.5,124.57
M3,2024-11-29,R1,2.55,2.64,completed,0.0,51.72
M3,2024-11-29,R5,1.55,1.58,completed,2.0,29.34
M1,2024-11-29,R2,15.25,14.78,completed,0.0,841.91
M1,2024-11-30,R2,9.78,10.18,completed,0.0,540.06
M2,2024-11-30,R3,5.57,5.48,completed,0.0,209.43
M1,2024-11-30,R1,5.22,5.17,completed,1.5,245.69
M3,2024-11-30,R5,1.0,0.99,completed,0.0,18.85
M2,2024-11-30,R1,1.88,1.94,completed,1.5,73.46
M2,2024-11-30,R4,4.15,4.06,completed,1.5,175.72
M1,2024-12-01,R2,9.8,9.96,completed,0.0,540.91
M1,2024-12-01,R1,5.2,5.27,completed,1.5,244.96
M2,2024-12-01,R3,5.55,5.35,completed,0.0,208.63
M2,2024-12-01,R4,4.2,4.33,completed,1.5,177.86
M2,2024-12-01,R1,1.85,1.85,completed,1.5,72.48
M3,2024-12-01,R5,0.99,0.97,completed,0.0,18.77
M2,2024-12-02,R4,6.6,6.86,completed,1.5,279.13
M1,2024-12-02,R1,4.94,5.04,completed,1.5,232.65
M2,2024-12-02,R3,8.49,8.57,completed,0.0,319.41
M3,2024-12-02,R5,1.56,1.62,completed,2.0,29.46
M2,2024-12-02,R1,3.91,3.99,completed,1.5,152.74
M3,2024-12-02,R1,2.54,2.46,completed,0.0,51.59
M1,2024-12-02,R2,15.56,16.16,completed,0.0,858.94
M1,2024-12-03,R2,15.43,15.55,completed,0.0,851.95
M2,2024-12-03,R1,6.69,6.45,completed,1.5,261.58
M2,2024-12-03,R3,8.62,8.84,completed,0.0,324.11
M3,2024-12-03,R4,2.54,2.47,completed,0.0,54.87
M2,2024-12-03,R4,3.69,3.74,completed,1.5,156.09
M3,2024-12-03,R5,1.56,1.51,completed,2.0,29.48
M1,2024-12-03,R1,5.07,4.98,completed,1.5,238.61
M1,2024-12-04,R2,15.25,15.07,completed,0.0,841.62
M1,2024-12-04,R1,5.25,5.19,completed,1.5,247.43
M2,2024-12-04,R3,9.21,9.29,completed,0.0,346.41
M2,2024-12-04,R4,6.55,6.58,completed,1.5,276.9
M2,2024-12-04,R1,3.24,3.29,completed,1.5,126.72
M3,2024-12-04,R1,2.59,2.52,completed,0.0,52.58
M3,2024-12-04,R5,1.51,1.55,completed,2.0,28.53
M1,2024-12-05,R1,5.07,4.96,completed,1.5,238.93
M2,2024-12-05,R3,8.73,8.71,completed,0.0,328.28
M3,2024-12-05,R5,1.55,1.5,completed,2.0,29.27
M1,2024-12-05,R2,15.43,15.87,completed,0.0,851.58
M2,2024-12-05,R1,3.85,3.98,completed,1.5,150.41
M2,2024-12-05,R4,6.42,6.42,completed,1.5,271.66
M3,2024-12-05,R1,2.55,2.63,completed,0.0,51.79
M1,2024-12-06,R2,15.35,15.91,completed,0.0,847.07
M3,2024-12-06,R1,2.62,2.65,completed,0.0,53.25
M2,2024-12-06,R1,3.17,3.14,completed,1.5,124.01
M2,2024-12-06,R4,6.8,6.7,completed,1.5,287.78
M3,2024-12-06,R5,1.48,1.49,completed,2.0,27.92
M1,2024-12-06,R1,5.15,4.98,completed,1.5,242.78
M2,2024-12-06,R3,9.03,9.06,completed,0.0,339.34
M3,2024-12-07,R5,0.99,1.02,completed,0.0,18.74
M2,2024-12-07,R1,1.68,1.72,completed,1.5,65.61
M2,2024-12-07,R4,4.06,4.01,completed,1.5,171.75
M1,2024-12-07,R2,9.65,9.39,completed,0.0,532.57
M1,2024-12-07,R1,5.35,5.55,completed,1.5,252.07
M2,2024-12-07,R3,5.87,5.65,completed,0.0,220.73
M2,2024-12-08,R3,5.85,5.93,completed,0.0,219.78
M1,2024-12-08,R2,9.64,9.87,completed,0.0,532.17
M1,2024-12-08,R1,5.36,5.3,completed,1.5,252.42
M2,2024-12-08,R1,1.61,1.62,completed,1.5,62.93
M3,2024-12-08,R5,0.93,0.94,completed,0.0,17.55
M2,2024-12-08,R4,4.22,4.31,completed,1.5,178.37
M1,2024-12-09,R2,7.59,7.62,completed,0.0,418.92
M1,2024-12-09,R1,5.42,5.23,completed,1.5,255.22
M1,2024-12-09,R3,4.56,4.48,completed,2.5,202.61
M3,2024-12-09,R4,3.24,3.29,completed,0.0,69.89
M3,2024-12-09,R5,0.79,0.78,completed,2.0,14.99
M2,2024-12-10,R4,6.36,6.24,completed,1.5,269.14
M1,2024-12-10,R2,15.31,15.25,completed,0.0,845.01
M2,2024-12-10,R3,9.28,9.4,completed,0.0,348.77
M3,2024-12-10,R1,2.44,2.46,completed,0.0,49.49
M2,2024-12-10,R1,3.36,3.39,completed,1.5,131.43
M3,2024-12-10,R5,1.66,1.71,completed,2.0,31.42
M1,2024-12-10,R1,5.19,5.21,completed,1.5,244.54
M2,2024-12-11,R1,6.61,6.41,completed,1.5,258.58
M1,2024-12-11,R2,15.38,15.44,completed,0.0,848.94
M1,2024-12-11,R1,5.12,5.04,completed,1.5,241.18
M2,2024-12-11,R3,8.7,8.72,completed,0.0,327.12
M3,2024-12-11,R4,2.58,2.67,completed,0.0,55.76
M3,2024-12-11,R5,1.52,1.52,completed,2.0,28.7
M2,2024-12-11,R4,3.69,3.72,completed,1.5,155.95
M1,2024-12-12,R2,15.23,14.98,completed,0.0,840.82
M1,2024-12-12,R1,5.27,5.23,completed,1.5,248.11
M2,2024-12-12,R3,9.33,9.63,completed,0.0,350.71
M2,2024-12-12,R4,6.52,6.68,completed,1.5,275.62
M2,2024-12-12,R1,3.16,3.23,completed,1.5,123.43
M3,2024-12-12,R1,2.55,2.56,completed,0.0,51.73
M3,2024-12-12,R5,1.55,1.54,completed,2.0,29.32
M1,2024-12-13,R2,15.27,14.82,completed,0.0,842.75
M2,2024-12-13,R4,6.64,6.51,completed,1.5,280.93
M2,2024-12-13,R3,9.26,9.02,completed,0.0,348.21
M1,2024-12-13,R1,5.23,5.43,completed,1.5,246.47
M3,2024-12-13,R5,1.53,1.54,completed,2.0,28.92
M2,2024-12-13,R1,3.1,3.16,completed,1.5,121.12
M3,2024-12-13,R1,2.57,2.54,completed,0.0,52.17
M1,2024-12-14,R2,9.67,9.87,completed,0.0,533.73
M1,2024-12-14,R1,5.33,5.35,completed,1.5,251.09
M2,2024-12-14,R3,5.69,5.68,completed,0.0,213.84
M2,2024-12-14,R4,3.98,3.84,completed,1.5,168.41
M2,2024-12-14,R1,1.97,1.97,completed,1.5,77.21
M3,2024-12-14,R5,0.96,0.95,completed,0.0,18.08
M1,2024-12-15,R2,9.53,9.82,completed,0.0,526.23
M1,2024-12-15,R1,5.47,5.44,completed,1.5,257.49
M2,2024-12-15,R3,6.11,6.18,completed,0.0,229.84
M2,2024-12-15,R4,4.15,4.24,completed,1.5,175.49
M2,2024-12-15,R1,1.4,1.4,completed,1.5,54.88
M3,2024-12-15,R5,0.94,0.92,completed,0.0,17.67
M2,2024-12-16,R3,9.18,9.47,completed,0.0,345.09
M1,2024-12-16,R1,5.25,5.42,completed,1.5,247.42
M1,2024-12-16,R2,15.25,15.73,completed,0.0,841.63
M2,2024-12-16,R4,6.56,6.44,completed,1.5,277.32
M3,2024-12-16,R5,1.49,1.45,completed,2.0,28.2
M2,2024-12-16,R1,3.27,3.22,completed,1.5,127.71
M3,2024-12-16,R1,2.61,2.7,completed,0.0,52.94
M3,2024-12-17,R5,1.61,1.64,completed,2.0,30.34
M1,2024-12-17,R2,15.25,15.44,completed,0.0,841.63
M1,2024-12-17,R1,5.25,5.17,completed,1.5,247.42
M2,2024-12-17,R3,9.27,9.43,completed,0.0,348.41
M2,2024-12-17,R4,6.28,6.45,completed,1.5,265.74
M2,2024-12-17,R1,3.45,3.43,completed,1.5,134.96
M3,2024-12-17,R1,2.49,2.43,completed,0.0,50.64
M1,2024-12-18,R2,15.3,14.75,completed,0.0,844.43
M1,2024-12-18,R1,5.2,5.0,completed,1.5,245.03
M2,2024-12-18,R3,8.91,9.18,completed,0.0,335.06
M3,2024-12-18,R1,2.61,2.65,completed,0.0,53.04
M2,2024-12-18,R1,3.72,3.75,completed,1.5,145.64
M3,2024-12-18,R5,1.49,1.54,completed,2.0,28.1
M2,2024-12-18,R4,6.36,6.53,completed,1.5,269.2
M2,2024-12-19,R1,3.03,2.96,completed,1.5,118.67
M3,2024-12-19,R1,2.67,2.66,completed,0.0,54.18
M3,2024-12-19,R5,1.43,1.46,completed,2.0,27.05
M2,2024-12-19,R3,9.44,9.61,completed,0.0,354.83
M1,2024-12-19,R1,5.4,5.28,completed,1.5,254.51
M1,2024-12-19,R2,15.1,14.57,completed,0.0,833.32
M2,2024-12-19,R4,6.53,6.4,completed,1.5,276.13
M2,2024-12-20,R3,8.97,8.98,completed,0.0,337.1
M1,2024-12-20,R1,5.08,5.05,completed,1.5,239.17
M3,2024-12-20,R5,1.51,1.54,completed,2.0,28.58
M1,2024-12-20,R2,15.42,15.06,completed,0.0,851.3
M2,2024-12-20,R1,3.11,3.11,completed,1.5,121.74
M3,2024-12-20,R1,2.59,2.66,completed,0.0,52.54
M2,2024-12-20,R4,6.92,6.74,completed,1.5,292.76
M1,2024-12-21,R2,9.66,9.66,completed,0.0,532.97
M1,2024-12-21,R1,5.34,5.18,completed,1.5,251.73
M2,2024-12-21,R3,5.73,5.51,completed,0.0,215.55
M2,2024-12-21,R4,3.86,3.73,completed,1.5,163.22
M2,2024-12-21,R1,2.02,2.06,completed,1.5,78.8
M3,2024-12-21,R5,0.99,1.01,completed,0.0,18.77
M2,2024-12-22,R3,5.63,5.44,completed,0.0,211.58
M1,2024-12-22,R2,9.71,9.9,completed,0.0,536.02
M1,2024-12-22,R1,5.29,5.21,completed,1.5,249.14
M2,2024-12-22,R1,1.82,1.88,completed,1.5,71.14
M3,2024-12-22,R5,0.91,0.91,completed,0.0,17.19
M2,2024-12-22,R4,4.24,4.32,completed,1.5,179.51
M1,2024-12-23,R1,5.26,5.35,completed,1.5,247.52
M2,2024-12-23,R3,8.98,9.23,completed,0.0,337.49
M2,2024-12-23,R4,6.38,6.14,completed,1.5,269.87
M1,2024-12-23,R2,15.24,15.57,completed,0.0,841.52
M3,2024-12-23,R5,1.45,1.49,completed,2.0,27.35
M2,2024-12-23,R1,3.64,3.78,completed,1.5,142.49
M3,2024-12-23,R1,2.65,2.73,completed,0.0,53.86
M1,2024-12-24,R2,15.27,15.87,completed,0.0,842.8
M1,2024-12-24,R1,5.23,5.29,completed,1.5,246.42
M2,2024-12-24,R3,9.21,8.9,completed,0.0,346.32
M2,2024-12-24,R4,6.69,6.86,completed,1.5,282.89
M2,2024-12-24,R1,3.1,3.01,completed,1.5,121.27
M3,2024-12-24,R1,2.6,2.65,completed,0.0,52.85
M3,2024-12-24,R5,1.5,1.49,completed,2.0,28.29
M1,2024-12-25,R1,5.13,5.1,completed,1.5,241.64
M2,2024-12-25,R4,6.52,6.3,completed,1.5,275.7
M2,2024-12-25,R3,8.86,9.07,completed,0.0,333.3
M1,2024-12-25,R2,15.37,14.76,completed,0.0,848.4
M2,2024-12-25,R1,3.62,3.47,completed,1.5,141.46
M3,2024-12-25,R1,2.59,2.58,completed,0.0,52.54
M3,2024-12-25,R5,1.51,1.45,completed,2.0,28.58
M1,2024-12-26,R1,5.28,5.42,completed,1.5,248.79
M2,2024-12-26,R3,9.22,9.31,completed,0.0,346.5
M1,2024-12-26,R2,15.22,15.75,completed,0.0,840.03
M2,2024-12-26,R4,6.5,6.25,completed,1.5,274.98
M3,2024-12-26,R5,1.49,1.5,completed,2.0,28.12
M3,2024-12-26,R1,2.61,2.65,completed,0.0,53.02
M2,2024-12-26,R1,3.28,3.3,completed,1.5,128.4
M1,2024-12-27,R2,15.32,15.87,completed,0.0,845.6
M1,2024-12-27,R1,5.18,5.32,completed,1.5,244.03
M2,2024-12-27,R3,9.01,8.92,completed,0.0,338.87
M2,2024-12-27,R4,6.56,6.66,completed,1.5,277.44
M2,2024-12-27,R1,3.43,3.42,completed,1.5,134.06
M3,2024-12-27,R1,2.59,2.68,completed,0.0,52.67
M3,2024-12-27,R5,1.51,1.52,completed,2.0,28.45
M1,2024-12-28,R1,5.44,5.44,completed,1.5,256.18
M2,2024-12-28,R3,5.97,5.91,completed,0.0,224.41
M1,2024-12-28,R2,9.56,9.62,completed,0.0,527.76
M2,2024-12-28,R1,1.65,1.62,completed,1.5,64.47
M3,2024-12-28,R5,0.93,0.92,completed,0.0,17.59
M2,2024-12-28,R4,4.05,3.94,completed,1.5,171.39
M2,2024-12-29,R2,3.93,3.82,completed,0.0,172.91
M2,2024-12-29,R1,2.82,2.89,completed,1.5,110.36
M2,2024-12-29,R3,2.25,2.16,completed,2.5,84.65
M2,2024-12-29,R4,1.71,1.76,completed,1.5,72.15
M3,2024-12-29,R5,0.39,0.38,completed,0.0,7.38
M3,2024-12-30,R1,2.62,2.55,completed,0.0,53.11
M2,2024-12-30,R4,6.64,6.48,completed,1.5,280.83
M3,2024-12-30,R5,1.48,1.48,completed,2.0,28.04
M1,2024-12-30,R1,5.25,5.46,completed,1.5,247.28
M1,2024-12-30,R2,15.25,14.7,completed,0.0,841.79
M2,2024-12-30,R3,9.2,9.57,completed,0.0,345.97
M2,2024-12-30,R1,3.16,3.07,completed,1.5,123.55
M1,2024-12-31,R1,5.27,5.2,completed,1.5,248.19
M1,2024-12-31,R2,15.23,15.01,completed,0.0,840.73
M2,2024-12-31,R3,9.21,9.44,completed,0.0,346.3
M3,2024-12-31,R1,2.59,2.59,completed,0.0,52.51
M2,2024-12-31,R1,3.33,3.46,completed,1.5,130.28
M3,2024-12-31,R5,1.51,1.48,completed,2.0,28.6
M2,2024-12-31,R4,6.46,6.66,completed,1.5,273.16
M3,2025-01-01,R5,1.48,1.46,completed,2.0,27.95
M2,2025-01-01,R4,6.51,6.72,completed,1.5,275.22
M2,2025-01-01,R3,9.11,8.77,completed,0.0,342.67
M2,2025-01-01,R1,3.38,3.31,completed,1.5,132.16
M1,2025-01-01,R2,15.25,15.32,completed,0.0,841.74
M3,2025-01-01,R1,2.62,2.58,completed,0.0,53.2
M1,2025-01-01,R1,5.25,5.41,completed,1.5,247.33
M1,2025-01-02,R2,15.28,15.79,completed,0.0,843.66
M3,2025-01-02,R1,2.53,2.45,completed,0.0,51.42
M3,2025-01-02,R5,1.57,1.57,completed,2.0,29.61
M2,2025-01-02,R1,3.37,3.49,completed,1.5,131.79
M1,2025-01-02,R1,5.22,5.08,completed,1.5,245.69
M2,2025-01-02,R3,9.18,8.98,completed,0.0,345.2
M2,2025-01-02,R4,6.45,6.57,completed,1.5,272.77
M3,2025-01-03,R4,2.47,2.41,completed,0.0,53.37
M3,2025-01-03,R5,1.63,1.68,completed,2.0,30.79
M2,2025-01-03,R4,3.59,3.54,completed,1.5,152.01
M1,2025-01-03,R2,15.22,15.72,completed,0.0,840.07
M2,2025-01-03,R3,9.27,9.6,completed,0.0,348.41
M1,2025-01-03,R1,5.28,5.44,completed,1.5,248.75
M2,2025-01-03,R1,6.14,6.34,completed,1.5,240.08
M2,2025-01-04,R1,1.88,1.89,completed,1.5,73.46
M2,2025-01-04,R4,3.91,3.85,completed,1.5,165.33
M3,2025-01-04,R5,0.95,0.93,completed,0.0,17.98
M1,2025-01-04,R1,5.42,5.36,completed,1.5,255.05
M1,2025-01-04,R2,9.58,9.75,completed,0.0,529.09
M2,2025-01-04,R3,5.86,5.96,completed,0.0,220.39
M3,2025-01-05,R5,0.95,0.92,completed,0.0,17.94
M2,2025-01-05,R1,1.52,1.48,completed,1.5,59.26
M2,2025-01-05,R4,4.12,4.17,completed,1.5,174.42
M1,2025-01-05,R1,5.42,5.61,completed,1.5,255.48
M1,2025-01-05,R2,9.58,9.62,completed,0.0,528.58
M2,2025-01-05,R3,6.01,6.14,completed,0.0,226.05
M3,2025-01-06,R1,2.54,2.55,completed,0.0,51.51
M3,2025-01-06,R5,1.56,1.54,completed,2.0,29.53
M2,2025-01-06,R1,3.84,3.86,completed,1.5,150.14
M1,2025-01-06,R2,15.52,15.78,completed,0.0,856.8
M2,2025-01-06,R3,8.59,8.39,completed,0.0,323.03
M1,2025-01-06,R1,4.98,5.01,completed,1.5,234.47
M2,2025-01-06,R4,6.57,6.8,completed,1.5,277.86
M3,2025-01-07,R1,2.57,2.57,completed,0.0,52.26
M3,2025-01-07,R5,1.53,1.48,completed,2.0,28.84
M2,2025-01-07,R4,6.64,6.43,completed,1.5,280.95
M2,2025-01-07,R1,3.41,3.3,completed,1.5,133.3
M1,2025-01-07,R1,5.12,5.28,completed,1.5,241.28
M1,2025-01-07,R2,15.38,15.84,completed,0.0,848.83
M2,2025-01-07,R3,8.95,9.1,completed,0.0,336.48
M2,2025-01-08,R1,3.55,3.62,completed,1.5,138.71
M3,2025-01-08,R1,2.67,2.6,completed,0.0,54.25
M2,2025-01-08,R4,6.37,6.59,completed,1.5,269.31
M3,2025-01-08,R5,1.43,1.45,completed,2.0,26.98
M1,2025-01-08,R1,5.31,5.17,completed,1.5,250.29
M1,2025-01-08,R2,15.19,14.98,completed,0.0,838.26
M2,2025-01-08,R3,9.09,8.95,completed,0.0,341.62
M1,2025-01-09,R2,15.12,14.55,completed,0.0,834.62
M1,2025-01-09,R1,5.38,5.59,completed,1.5,253.4
M2,2025-01-09,R3,9.38,9.4,completed,0.0,352.71
M2,2025-01-09,R4,6.27,6.27,completed,1.5,265.17
M3,2025-01-09,R5,1.51,1.51,completed,2.0,28.45
M3,2025-01-09,R1,2.59,2.59,completed,0.0,52.67
M2,2025-01-09,R1,3.35,3.28,completed,1.5,131.01
M1,2025-01-10,R2,15.1,15.29,completed,0.0,833.64
M1,2025-01-10,R1,5.4,5.2,completed,1.5,254.24
M2,2025-01-10,R3,9.41,9.29,completed,0.0,353.69
M2,2025-01-10,R4,6.34,6.28,completed,1.5,268.01
M2,2025-01-10,R1,3.26,3.17,completed,1.5,127.36
M3,2025-01-10,R1,2.62,2.57,completed,0.0,53.25
M3,2025-01-10,R5,1.48,1.45,completed,2.0,27.91
M2,2025-01-11,R3,6.03,6.23,completed,0.0,226.74
M1,2025-01-11,R2,9.55,9.79,completed,0.0,527.14
M1,2025-01-11,R1,5.45,5.53,completed,1.5,256.71
M2,2025-01-11,R4,4.07,4.01,completed,1.5,172.27
M2,2025-01-11,R1,1.56,1.61,completed,1.5,60.93
M3,2025-01-11,R5,0.94,0.97,completed,0.0,17.75
M3,2025-01-12,R5,0.41,0.4,completed,0.0,7.72
M1,2025-01-12,R4,1.64,1.61,completed,1.5,82.28
M1,2025-01-12,R3,2.44,2.46,completed,2.5,108.22
M1,2025-01-12,R1,2.76,2.79,completed,1.5,129.84
M1,2025-01-12,R2,3.86,3.85,completed,0.0,213.14
M3,2025-01-13,R5,1.44,1.4,completed,2.0,27.25
M3,2025-01-13,R1,2.66,2.57,completed,0.0,53.96
M2,2025-01-13,R1,3.33,3.34,completed,1.5,130.36
M1,2025-01-13,R1,5.29,5.43,completed,1.5,249.07
M2,2025-01-13,R3,9.14,9.17,completed,0.0,343.75
M1,2025-01-13,R2,15.21,14.81,completed,0.0,839.69
M2,2025-01-13,R4,6.52,6.44,completed,1.5,275.95
M1,2025-01-14,R1,5.17,5.34,completed,1.5,243.47
