date,flour_type_id,required_tons,scenario_id
2024-09-06,FT005,143.74,base
2024-09-06,FT004,229.94,base
2024-09-06,FT003,193.52,base
2024-09-07,FT001,772.21,base
2024-09-07,FT002,547.01,base
2024-09-07,FT003,192.54,base
2024-09-07,FT004,229.39,base
2024-09-07,FT005,131.72,base
2024-09-08,FT004,206.1,base
2024-09-08,FT003,183.21,base
2024-09-08,FT005,133.23,base
2024-09-08,FT001,760.9599999999999,base
2024-09-08,FT002,569.06,base
2024-09-09,FT005,137.68,base
2024-09-09,FT004,223.12,base
2024-09-09,FT003,213.34,base
2024-09-09,FT002,636.87,base
2024-09-09,FT001,846.22,base
2024-09-10,FT001,812.05,base
2024-09-10,FT002,587.81,base
2024-09-10,FT003,204.98,base
2024-09-10,FT004,229.21,base
2024-09-10,FT005,142.25,base
2024-09-11,FT001,840.02,base
2024-09-11,FT005,139.0,base
2024-09-11,FT002,602.89,base
2024-09-11,FT004,246.07,base
2024-09-11,FT003,212.1,base
2024-09-12,FT001,759.27,base
2024-09-12,FT002,610.78,base
2024-09-12,FT003,214.91,base
2024-09-12,FT004,235.03,base
2024-09-12,FT005,147.7,base
2024-09-13,FT001,809.34,base
2024-09-13,FT002,607.1700000000001,base
2024-09-13,FT003,207.26,base
2024-09-13,FT004,247.56,base
2024-09-13,FT005,151.29,base
2024-09-14,FT001,760.5799999999999,base
2024-09-14,FT002,588.02,base
2024-09-14,FT003,191.1,base
2024-09-14,FT005,127.01,base
2024-09-14,FT004,218.26,base
2024-09-15,FT001,733.1500000000001,base
2024-09-15,FT002,568.24,base
2024-09-15,FT003,192.72,base
2024-09-15,FT004,218.1,base
2024-09-15,FT005,145.0,base
2024-09-16,FT004,241.69,base
2024-09-16,FT003,211.26,base
2024-09-16,FT005,140.7,base
2024-09-16,FT001,802.93,base
2024-09-16,FT002,623.9,base
2024-09-17,FT004,243.36,base
2024-09-17,FT003,197.3,base
2024-09-17,FT005,136.0,base
2024-09-17,FT001,830.47,base
2024-09-17,FT002,598.49,base
2024-09-18,FT001,828.23,base
2024-09-18,FT002,571.88,base
2024-09-18,FT003,197.64,base
2024-09-18,FT004,231.8,base
2024-09-18,FT005,139.62,base
2024-09-19,FT005,145.37,base
2024-09-19,FT004,241.07,base
2024-09-19,FT003,208.93,base
2024-09-19,FT002,607.75,base
2024-09-19,FT001,827.21,base
2024-09-20,FT005,149.85,base
2024-09-20,FT004,222.8,base
2024-09-20,FT001,858.82,base
2024-09-20,FT002,619.28,base
2024-09-20,FT003,203.03,base
2024-09-21,FT004,220.51,base
2024-09-21,FT003,176.98,base
2024-09-21,FT005,130.26,base
2024-09-21,FT001,752.4,base
2024-09-21,FT002,582.9,base
2024-09-22,FT001,746.15,base
2024-09-22,FT002,565.65,base
2024-09-22,FT003,199.37,base
2024-09-22,FT004,206.88,base
2024-09-22,FT005,118.61,base
2024-09-23,FT004,231.96,base
2024-09-23,FT005,154.59,base
2024-09-23,FT003,196.05,base
2024-09-23,FT001,797.47,base
2024-09-23,FT002,599.4,base
2024-09-24,FT005,140.34,base
2024-09-24,FT004,230.57,base
2024-09-24,FT003,209.84,base
2024-09-24,FT002,598.3,base
2024-09-24,FT001,831.86,base
2024-09-25,FT001,820.25,base
2024-09-25,FT002,636.1800000000001,base
2024-09-25,FT003,210.47,base
2024-09-25,FT004,231.79,base
2024-09-25,FT005,149.44,base
2024-09-26,FT002,616.87,base
2024-09-26,FT001,805.3399999999999,base
2024-09-26,FT005,148.88,base
2024-09-26,FT004,230.05,base
2024-09-26,FT003,212.63,base
2024-09-27,FT001,816.24,base
2024-09-27,FT002,606.6700000000001,base
2024-09-27,FT003,202.91,base
2024-09-27,FT004,236.08,base
2024-09-27,FT005,132.26,base
2024-09-28,FT001,757.83,base
2024-09-28,FT002,547.75,base
2024-09-28,FT003,192.78,base
2024-09-28,FT004,205.94,base
2024-09-28,FT005,123.98,base
2024-09-29,FT002,553.77,base
2024-09-29,FT003,187.82,base
2024-09-29,FT001,754.97,base
2024-09-29,FT005,135.97,base
2024-09-29,FT004,229.24,base
2024-09-30,FT001,830.35,base
2024-09-30,FT002,598.2,base
2024-09-30,FT003,223.06,base
2024-09-30,FT004,235.83,base
2024-09-30,FT005,146.63,base
2024-10-01,FT004,248.83,base
2024-10-01,FT003,216.89,base
2024-10-01,FT005,141.92,base
2024-10-01,FT001,781.67,base
2024-10-01,FT002,615.61,base
2024-10-02,FT005,143.8,base
2024-10-02,FT003,201.59,base
2024-10-02,FT004,248.22000000000003,base
2024-10-02,FT001,827.27,base
2024-10-02,FT002,623.49,base
2024-10-03,FT001,807.66,base
2024-10-03,FT002,603.01,base
2024-10-03,FT003,200.14,base
2024-10-03,FT004,240.74,base
2024-10-03,FT005,144.56,base
2024-10-04,FT005,144.63,base
2024-10-04,FT004,246.05,base
2024-10-04,FT003,207.91000000000005,base
2024-10-04,FT002,579.28,base
2024-10-04,FT001,836.54,base
2024-10-05,FT005,141.65,base
2024-10-05,FT003,181.79,base
2024-10-05,FT004,208.55,base
2024-10-05,FT001,730.97,base
2024-10-05,FT002,565.3299999999999,base
2024-10-06,FT004,197.14,base
2024-10-06,FT003,195.21,base
2024-10-06,FT005,136.86,base
2024-10-06,FT001,758.01,base
2024-10-06,FT002,543.88,base
2024-10-07,FT001,825.8100000000001,base
2024-10-07,FT002,590.9100000000001,base
2024-10-07,FT003,202.37,base
2024-10-07,FT004,240.11,base
2024-10-07,FT005,133.91,base
2024-10-08,FT003,197.18,base
2024-10-08,FT005,151.57,base
2024-10-08,FT004,238.5,base
2024-10-08,FT002,630.48,base
2024-10-08,FT001,804.89,base
2024-10-09,FT004,228.87,base
2024-10-09,FT003,202.02,base
2024-10-09,FT005,149.65,base
2024-10-09,FT001,787.71,base
2024-10-09,FT002,614.55,base
2024-10-10,FT001,817.66,base
2024-10-10,FT002,621.1,base
2024-10-10,FT003,209.68,base
2024-10-10,FT004,240.58,base
2024-10-10,FT005,160.47,base
2024-10-11,FT002,601.35,base
2024-10-11,FT001,807.29,base
2024-10-11,FT004,234.64,base
2024-10-11,FT003,187.28,base
2024-10-11,FT005,153.48,base
2024-10-12,FT001,753.71,base
2024-10-12,FT002,575.64,base
2024-10-12,FT003,179.17000000000002,base
2024-10-12,FT004,223.45,base
2024-10-12,FT005,139.89,base
2024-10-13,FT004,222.52,base
2024-10-13,FT003,194.67,base
2024-10-13,FT005,142.02,base
2024-10-13,FT001,767.12,base
2024-10-13,FT002,549.51,base
2024-10-14,FT005,131.93,base
2024-10-14,FT004,232.89,base
2024-10-14,FT003,201.81,base
2024-10-14,FT002,588.47,base
2024-10-14,FT001,831.18,base
2024-10-15,FT001,820.1899999999999,base
2024-10-15,FT002,596.1600000000001,base
2024-10-15,FT003,207.72,base
2024-10-15,FT004,215.64,base
2024-10-15,FT005,151.91,base
2024-10-16,FT001,840.74,base
2024-10-16,FT005,142.25,base
2024-10-16,FT002,607.29,base
2024-10-16,FT004,238.3,base
2024-10-16,FT003,212.95,base
2024-10-17,FT001,829.87,base
2024-10-17,FT002,599.99,base
2024-10-17,FT003,212.6,base
2024-10-17,FT004,244.98,base
2024-10-17,FT005,149.12,base
2024-10-18,FT001,839.29,base
2024-10-18,FT002,594.79,base
2024-10-18,FT003,191.41,base
2024-10-18,FT004,227.38,base
2024-10-18,FT005,141.49,base
2024-10-19,FT001,741.1500000000001,base
2024-10-19,FT002,560.26,base
2024-10-19,FT004,220.53,base
2024-10-19,FT005,136.7,base
2024-10-19,FT003,182.71,base
2024-10-20,FT001,729.9,base
2024-10-20,FT002,586.2,base
2024-10-20,FT003,188.92,base
2024-10-20,FT004,216.73,base
2024-10-20,FT005,117.54,base
2024-10-21,FT002,606.26,base
2024-10-21,FT004,232.33,base
2024-10-21,FT003,205.77,base
2024-10-21,FT005,130.83,base
2024-10-21,FT001,842.49,base
2024-10-22,FT005,139.21,base
2024-10-22,FT004,226.07,base
2024-10-22,FT003,215.38,base
2024-10-22,FT002,625.08,base
2024-10-22,FT001,833.2,base
2024-10-23,FT001,835.33,base
2024-10-23,FT002,610.85,base
2024-10-23,FT003,205.64,base
2024-10-23,FT004,238.2,base
2024-10-23,FT005,152.09,base
2024-10-24,FT002,604.03,base
2024-10-24,FT003,215.22,base
2024-10-24,FT001,821.25,base
2024-10-24,FT005,141.58,base
2024-10-24,FT004,234.78,base
2024-10-25,FT001,781.6700000000001,base
2024-10-25,FT002,629.3199999999999,base
2024-10-25,FT003,202.21,base
2024-10-25,FT004,240.31,base
2024-10-25,FT005,142.52,base
2024-10-26,FT004,211.97,base
2024-10-26,FT003,187.08,base
2024-10-26,FT005,136.12,base
2024-10-26,FT001,774.03,base
2024-10-26,FT002,569.8000000000001,base
2024-10-27,FT004,226.25,base
2024-10-27,FT003,195.05,base
2024-10-27,FT005,138.16,base
2024-10-27,FT001,738.66,base
2024-10-27,FT002,591.22,base
2024-10-28,FT001,815.27,base
2024-10-28,FT002,591.1800000000001,base
2024-10-28,FT003,216.55,base
2024-10-28,FT004,247.7,base
2024-10-28,FT005,145.74,base
2024-10-29,FT004,250.75,base
2024-10-29,FT003,220.63,base
2024-10-29,FT005,141.61,base
2024-10-29,FT001,832.13,base
2024-10-29,FT002,609.3499999999999,base
2024-10-30,FT005,150.65,base
2024-10-30,FT004,244.59,base
2024-10-30,FT003,192.66,base
2024-10-30,FT001,812.28,base
2024-10-30,FT002,603.0600000000001,base
2024-10-31,FT004,240.45,base
2024-10-31,FT003,208.66000000000005,base
2024-10-31,FT005,144.73,base
2024-10-31,FT001,845.44,base
2024-10-31,FT002,620.34,base
2024-11-01,FT001,817.3000000000001,base
2024-11-01,FT002,601.3,base
2024-11-01,FT003,219.94,base
2024-11-01,FT004,249.06,base
2024-11-01,FT005,138.16,base
2024-11-02,FT004,237.93,base
2024-11-02,FT003,188.8,base
2024-11-02,FT005,143.93,base
2024-11-02,FT001,769.78,base
2024-11-02,FT002,541.1,base
2024-11-03,FT005,140.41,base
2024-11-03,FT004,198.34,base
2024-11-03,FT003,194.58,base
2024-11-03,FT002,575.37,base
2024-11-03,FT001,768.22,base
2024-11-04,FT001,842.51,base
2024-11-04,FT002,611.67,base
2024-11-04,FT003,196.68,base
2024-11-04,FT004,244.84,base
2024-11-04,FT005,139.35,base
2024-11-05,FT002,625.62,base
2024-11-05,FT001,848.62,base
2024-11-05,FT004,240.84,base
2024-11-05,FT003,193.83,base
2024-11-05,FT005,158.33,base
2024-11-06,FT001,808.47,base
2024-11-06,FT002,621.13,base
2024-11-06,FT003,214.01,base
2024-11-06,FT004,240.4,base
2024-11-06,FT005,146.98,base
2024-11-07,FT001,859.11,base
2024-11-07,FT002,636.2,base
2024-11-07,FT003,210.85,base
2024-11-07,FT004,249.14,base
2024-11-07,FT005,147.8,base
2024-11-08,FT001,833.9100000000001,base
2024-11-08,FT002,598.76,base
2024-11-08,FT005,134.45,base
2024-11-08,FT004,242.36,base
2024-11-08,FT003,211.37,base
2024-11-09,FT001,746.39,base
2024-11-09,FT002,546.27,base
2024-11-09,FT003,184.86,base
2024-11-09,FT004,226.92,base
2024-11-09,FT005,137.1,base
2024-11-10,FT004,217.21,base
2024-11-10,FT003,185.56,base
2024-11-10,FT005,144.82,base
2024-11-10,FT001,778.5699999999999,base
2024-11-10,FT002,561.79,base
2024-11-11,FT005,150.05,base
2024-11-11,FT004,242.09,base
2024-11-11,FT003,203.52,base
2024-11-11,FT001,841.2299999999999,base
2024-11-11,FT002,621.41,base
2024-11-12,FT001,832.0699999999999,base
2024-11-12,FT002,620.76,base
2024-11-12,FT003,218.18,base
2024-11-12,FT004,231.13,base
2024-11-12,FT005,144.47,base
2024-11-13,FT004,246.15,base
2024-11-13,FT003,208.09,base
2024-11-13,FT005,140.9,base
2024-11-13,FT001,771.77,base
2024-11-13,FT002,597.5799999999999,base
2024-11-14,FT005,149.71,base
2024-11-14,FT004,237.06,base
2024-11-14,FT003,208.37,base
2024-11-14,FT001,823.39,base
2024-11-14,FT002,603.5699999999999,base
2024-11-15,FT001,833.3100000000001,base
2024-11-15,FT002,615.72,base
2024-11-15,FT003,208.66000000000005,base
2024-11-15,FT004,253.94,base
2024-11-15,FT005,138.05,base
2024-11-16,FT005,141.24,base
2024-11-16,FT004,219.77,base
2024-11-16,FT003,198.7,base
2024-11-16,FT001,770.99,base
2024-11-16,FT002,561.72,base
2024-11-17,FT005,139.68,base
2024-11-17,FT003,188.54,base
2024-11-17,FT004,215.59,base
2024-11-17,FT001,776.57,base
2024-11-17,FT002,561.71,base
2024-11-18,FT001,834.27,base
2024-11-18,FT002,625.85,base
2024-11-18,FT003,210.38,base
2024-11-18,FT004,235.48,base
2024-11-18,FT005,132.18,base
2024-11-19,FT004,235.63,base
2024-11-19,FT003,211.26,base
2024-11-19,FT005,152.6,base
2024-11-19,FT001,805.0500000000001,base
2024-11-19,FT002,633.0600000000001,base
2024-11-20,FT005,139.49,base
2024-11-20,FT004,252.79,base
2024-11-20,FT001,874.74,base
2024-11-20,FT002,635.37,base
2024-11-20,FT003,196.43,base
2024-11-21,FT004,233.16000000000005,base
2024-11-21,FT003,215.52,base
2024-11-21,FT005,144.7,base
2024-11-21,FT001,844.67,base
2024-11-21,FT002,623.58,base
2024-11-22,FT004,233.1,base
2024-11-22,FT003,217.85,base
2024-11-22,FT005,142.36,base
2024-11-22,FT001,850.75,base
2024-11-22,FT002,611.3299999999999,base
2024-11-23,FT001,779.52,base
2024-11-23,FT002,568.31,base
2024-11-23,FT003,199.6,base
2024-11-23,FT004,217.97,base
2024-11-23,FT005,138.1,base
2024-11-24,FT005,141.98,base
2024-11-24,FT004,224.09,base
2024-11-24,FT003,200.72,base
2024-11-24,FT002,610.3100000000001,base
2024-11-24,FT001,753.25,base
2024-11-25,FT004,241.36,base
2024-11-25,FT003,221.24,base
2024-11-25,FT005,147.97,base
2024-11-25,FT001,792.8,base
2024-11-25,FT002,613.48,base
2024-11-26,FT002,644.87,base
2024-11-26,FT001,850.5699999999999,base
2024-11-26,FT004,254.2,base
2024-11-26,FT003,212.41000000000005,base
2024-11-26,FT005,149.89,base
2024-11-27,FT001,834.52,base
2024-11-27,FT002,640.69,base
2024-11-27,FT003,213.1,base
2024-11-27,FT004,239.49,base
2024-11-27,FT005,167.39,base
2024-11-28,FT004,253.12,base
2024-11-28,FT003,226.41,base
2024-11-28,FT005,149.45,base
2024-11-28,FT001,840.32,base
2024-11-28,FT002,672.37,base
2024-11-29,FT005,160.79,base
2024-11-29,FT004,252.44,base
2024-11-29,FT003,224.18,base
2024-11-29,FT002,653.34,base
2024-11-29,FT001,853.9200000000001,base
2024-11-30,FT005,139.32,base
2024-11-30,FT001,785.42,base
2024-11-30,FT002,591.71,base
2024-11-30,FT003,205.04,base
2024-11-30,FT004,213.61,base
2024-12-01,FT001,787.39,base
2024-12-01,FT002,603.88,base
2024-12-01,FT005,132.8,base
2024-12-01,FT004,221.68,base
2024-12-01,FT003,205.83,base
2024-12-02,FT001,884.36,base
2024-12-02,FT002,659.45,base
2024-12-02,FT003,224.82,base
2024-12-02,FT004,238.36,base
2024-12-02,FT005,139.27,base
2024-12-03,FT001,892.6500000000001,base
2024-12-03,FT002,608.74,base
2024-12-03,FT003,219.93,base
2024-12-03,FT004,225.41,base
2024-12-03,FT005,149.23,base
2024-12-04,FT001,857.18,base
2024-12-04,FT002,651.38,base
2024-12-04,FT004,254.98,base
2024-12-04,FT005,152.82,base
2024-12-04,FT003,216.85,base
2024-12-05,FT001,888.03,base
2024-12-05,FT002,639.77,base
2024-12-05,FT003,222.68,base
2024-12-05,FT004,242.51,base
2024-12-05,FT005,144.38,base
2024-12-06,FT004,241.24,base
2024-12-06,FT003,205.82,base
2024-12-06,FT005,146.38,base
2024-12-06,FT001,821.5699999999999,base
2024-12-06,FT002,656.88,base
2024-12-07,FT005,144.28,base
2024-12-07,FT004,233.57,base
2024-12-07,FT003,207.02,base
2024-12-07,FT001,790.5,base
2024-12-07,FT002,587.47,base
2024-12-08,FT001,784.13,base
2024-12-08,FT002,610.53,base
2024-12-08,FT003,194.07,base
2024-12-08,FT004,227.7,base
2024-12-08,FT005,148.77,base
2024-12-09,FT002,650.69,base
2024-12-09,FT003,230.19,base
2024-12-09,FT001,846.83,base
2024-12-09,FT005,145.52,base
2024-12-09,FT004,262.69,base
2024-12-10,FT001,835.6500000000001,base
2024-12-10,FT002,622.47,base
2024-12-10,FT003,234.72,base
2024-12-10,FT004,252.22,base
2024-12-10,FT005,151.46,base
2024-12-11,FT004,250.5,base
2024-12-11,FT003,222.67,base
2024-12-11,FT005,142.7,base
2024-12-11,FT001,926.5,base
2024-12-11,FT002,636.87,base
2024-12-12,FT004,245.31,base
2024-12-12,FT003,220.39,base
2024-12-12,FT005,163.04,base
2024-12-12,FT001,839.26,base
2024-12-12,FT002,641.27,base
2024-12-13,FT001,854.96,base
2024-12-13,FT002,670.3,base
2024-12-13,FT003,222.91,base
2024-12-13,FT004,244.66,base
2024-12-13,FT005,171.11,base
2024-12-14,FT005,138.3,base
2024-12-14,FT004,228.26,base
2024-12-14,FT003,200.06,base
2024-12-14,FT002,576.84,base
2024-12-14,FT001,822.6400000000001,base
2024-12-15,FT005,151.49,base
2024-12-15,FT004,249.37,base
2024-12-15,FT003,198.97,base
2024-12-15,FT001,787.13,base
2024-12-15,FT002,611.61,base
2024-12-16,FT004,261.66,base
2024-12-16,FT003,217.76,base
2024-12-16,FT005,151.21,base
2024-12-16,FT001,874.52,base
2024-12-16,FT002,663.01,base
2024-12-17,FT001,886.28,base
2024-12-17,FT002,639.72,base
2024-12-17,FT003,235.92,base
2024-12-17,FT004,256.75,base
2024-12-17,FT005,162.98,base
2024-12-18,FT004,240.56,base
2024-12-18,FT003,217.46,base
2024-12-18,FT005,161.09,base
2024-12-18,FT001,908.73,base
2024-12-18,FT002,644.83,base
2024-12-19,FT005,161.73,base
2024-12-19,FT004,257.68,base
2024-12-19,FT003,206.37,base
2024-12-19,FT002,652.2,base
2024-12-19,FT001,862.4399999999999,base
2024-12-20,FT001,857.96,base
2024-12-20,FT002,708.8499999999999,base
2024-12-20,FT003,223.5,base
2024-12-20,FT004,253.36,base
2024-12-20,FT005,155.09,base
2024-12-21,FT002,565.09,base
2024-12-21,FT001,837.63,base
2024-12-21,FT004,228.91,base
2024-12-21,FT003,209.95,base
2024-12-21,FT005,144.53,base
2024-12-22,FT001,820.16,base
2024-12-22,FT002,629.99,base
2024-12-22,FT003,194.89,base
2024-12-22,FT004,226.35,base
2024-12-22,FT005,145.26,base
2024-12-23,FT001,898.5400000000001,base
2024-12-23,FT002,638.53,base
2024-12-23,FT003,209.03,base
2024-12-23,FT004,247.14,base
2024-12-23,FT005,152.46,base
2024-12-24,FT002,681.16,base
2024-12-24,FT001,865.7,base
2024-12-24,FT003,220.03000000000003,base
2024-12-24,FT005,155.95,base
2024-12-24,FT004,261.37,base
2024-12-25,FT001,888.12,base
2024-12-25,FT002,657.03,base
2024-12-25,FT003,220.01,base
2024-12-25,FT004,243.82,base
2024-12-25,FT005,153.69,base
2024-12-26,FT004,263.18,base
2024-12-26,FT003,219.24,base
2024-12-26,FT005,155.24,base
2024-12-26,FT001,886.66,base
2024-12-26,FT002,663.52,base
2024-12-27,FT005,143.86,base
2024-12-27,FT004,267.53,base
2024-12-27,FT003,222.94,base
2024-12-27,FT001,893.51,base
2024-12-27,FT002,673.02,base
2024-12-28,FT001,823.15,base
2024-12-28,FT002,605.48,base
2024-12-28,FT003,200.77,base
2024-12-28,FT004,244.68,base
2024-12-28,FT005,152.06,base
2024-12-29,FT004,236.95,base
2024-12-29,FT003,209.33,base
2024-12-29,FT005,134.93,base
2024-12-29,FT001,814.51,base
2024-12-29,FT002,633.35,base
2024-12-30,FT005,153.11,base
2024-12-30,FT004,265.64,base
2024-12-30,FT003,219.05,base
2024-12-30,FT002,679.22,base
2024-12-30,FT001,876.6800000000001,base
2024-12-31,FT004,253.16,base
2024-12-31,FT003,223.52,base
2024-12-31,FT005,166.17,base
2024-12-31,FT001,889.9300000000001,base
2024-12-31,FT002,660.97,base
2025-01-01,FT004,261.84,base
2025-01-01,FT003,220.17,base
2025-01-01,FT005,156.25,base
2025-01-01,FT001,901.81,base
2025-01-01,FT002,671.01,base
2025-01-02,FT001,878.14,base
2025-01-02,FT002,655.24,base
2025-01-02,FT003,229.8,base
2025-01-02,FT004,253.08,base
2025-01-02,FT005,161.9,base
2025-01-03,FT005,165.64,base
2025-01-03,FT004,270.79,base
2025-01-03,FT003,249.01,base
2025-01-03,FT002,642.1,base
2025-01-03,FT001,939.82,base
2025-01-04,FT004,234.62,base
2025-01-04,FT003,199.1,base
2025-01-04,FT005,143.43,base
2025-01-04,FT001,821.86,base
2025-01-04,FT002,566.73,base
2025-01-05,FT004,251.15,base
2025-01-05,FT003,208.12,base
2025-01-05,FT005,155.23,base
2025-01-05,FT001,819.54,base
2025-01-05,FT002,626.57,base
2025-01-06,FT001,914.58,base
2025-01-06,FT002,680.77,base
2025-01-06,FT003,233.7,base
2025-01-06,FT004,250.24,base
2025-01-06,FT005,145.82,base
2025-01-07,FT005,156.58,base
2025-01-07,FT004,254.45,base
2025-01-07,FT003,227.39,base
2025-01-07,FT001,891.16,base
2025-01-07,FT002,685.81,base
2025-01-08,FT005,161.34,base
2025-01-08,FT004,256.76,base
2025-01-08,FT003,213.17,base
2025-01-08,FT002,658.62,base
2025-01-08,FT001,927.29,base
2025-01-09,FT001,918.13,base
2025-01-09,FT002,653.9200000000001,base
2025-01-09,FT003,226.62,base
2025-01-09,FT004,261.48,base
2025-01-09,FT005,173.8,base
2025-01-10,FT002,655.13,base
2025-01-10,FT001,906.26,base
2025-01-10,FT005,164.02,base
2025-01-10,FT003,220.38,base
2025-01-10,FT004,268.63,base
2025-01-11,FT001,837.23,base
2025-01-11,FT002,626.01,base
2025-01-11,FT003,208.35,base
2025-01-11,FT004,257.73,base
2025-01-11,FT005,154.6,base
2025-01-12,FT004,250.04,base
2025-01-12,FT003,225.61,base
2025-01-12,FT005,164.61,base
2025-01-12,FT001,819.3100000000001,base
2025-01-12,FT002,625.61,base
2025-01-13,FT005,158.78,base
2025-01-13,FT004,257.78,base
2025-01-13,FT003,213.17,base
2025-01-13,FT002,668.22,base
2025-01-13,FT001,897.97,base
2025-01-14,FT001,891.87,base
2025-01-14,FT002,695.06,base
2025-01-14,FT003,228.04,base
2025-01-14,FT004,259.05,base
2025-01-14,FT005,161.5,base
2025-01-15,FT001,920.34,base
2025-01-15,FT005,162.57,base
2025-01-15,FT002,676.74,base
2025-01-15,FT004,243.26,base
2025-01-15,FT003,234.8,base
2025-01-16,FT001,887.9100000000001,base
2025-01-16,FT002,708.75,base
2025-01-16,FT003,237.74,base
2025-01-16,FT004,271.5,base
2025-01-16,FT005,151.63,base
2025-01-17,FT001,909.32,base
2025-01-17,FT002,646.4200000000001,base
2025-01-17,FT003,222.44,base
2025-01-17,FT004,266.5,base
2025-01-17,FT005,166.06,base
2025-01-18,FT002,611.26,base
2025-01-18,FT001,844.8,base
2025-01-18,FT005,140.38,base
2025-01-18,FT004,229.34,base
2025-01-18,FT003,218.88,base
2025-01-19,FT001,820.44,base
2025-01-19,FT002,620.72,base
2025-01-19,FT003,231.03,base
2025-01-19,FT004,240.6,base
2025-01-19,FT005,139.08,base
2025-01-20,FT004,279.7,base
2025-01-20,FT003,238.88,base
2025-01-20,FT005,158.27,base
2025-01-20,FT001,934.05,base
2025-01-20,FT002,673.39,base
2025-01-21,FT004,287.44,base
2025-01-21,FT003,240.29,base
2025-01-21,FT005,162.41,base
2025-01-21,FT001,944.45,base
2025-01-21,FT002,692.99,base
2025-01-22,FT001,958.37,base
2025-01-22,FT002,694.6,base
2025-01-22,FT003,224.74,base
2025-01-22,FT004,272.43,base
2025-01-22,FT005,162.74,base
2025-01-23,FT002,709.72,base
2025-01-23,FT003,231.93,base
2025-01-23,FT001,901.96,base
2025-01-23,FT005,149.05,base
2025-01-23,FT004,270.31,base
2025-01-24,FT001,890.9499999999999,base
2025-01-24,FT002,676.16,base
2025-01-24,FT003,238.87,base
2025-01-24,FT004,269.32,base
2025-01-24,FT005,148.17,base
2025-01-25,FT004,234.42,base
2025-01-25,FT003,211.18,base
2025-01-25,FT005,151.51,base
2025-01-25,FT001,836.12,base
2025-01-25,FT002,616.52,base
2025-01-26,FT004,240.11,base
2025-01-26,FT003,202.91000000000005,base
2025-01-26,FT005,148.87,base
2025-01-26,FT001,860.64,base
2025-01-26,FT002,648.15,base
2025-01-27,FT001,915.73,base
2025-01-27,FT002,688.15,base
2025-01-27,FT003,243.2,base
2025-01-27,FT004,265.72,base
2025-01-27,FT005,172.17,base
2025-01-28,FT004,264.08,base
2025-01-28,FT003,231.11,base
2025-01-28,FT005,156.25,base
2025-01-28,FT001,963.16,base
2025-01-28,FT002,694.47,base
2025-01-29,FT005,152.51,base
2025-01-29,FT004,271.7,base
2025-01-29,FT003,231.29,base
2025-01-29,FT001,901.01,base
2025-01-29,FT002,658.41,base
2025-01-30,FT004,288.51,base
2025-01-30,FT003,230.76,base
2025-01-30,FT005,168.91,base
2025-01-30,FT001,928.32,base
2025-01-30,FT002,674.69,base
2025-01-31,FT001,905.88,base
2025-01-31,FT002,682.99,base
2025-01-31,FT003,223.94,base
2025-01-31,FT004,271.26,base
2025-01-31,FT005,164.54,base
2025-02-01,FT004,255.14,base
2025-02-01,FT003,212.8,base
2025-02-01,FT005,153.5,base
2025-02-01,FT001,855.9200000000001,base
2025-02-01,FT002,637.64,base
2025-02-02,FT004,260.17,base
2025-02-02,FT003,225.08,base
2025-02-02,FT005,142.83,base
2025-02-02,FT001,865.27,base
2025-02-02,FT002,651.72,base
2025-02-03,FT001,908.08,base
2025-02-03,FT002,725.83,base
2025-02-03,FT003,230.55,base
2025-02-03,FT004,251.13,base
2025-02-03,FT005,172.06,base
2025-02-04,FT005,160.97,base
2025-02-04,FT004,260.22,base
2025-02-04,FT001,918.96,base
2025-02-04,FT002,694.3,base
2025-02-04,FT003,256.7,base
2025-02-05,FT005,168.66,base
2025-02-05,FT004,283.94,base
2025-02-05,FT003,240.93,base
2025-02-05,FT001,904.05,base
2025-02-05,FT002,691.76,base
2025-02-06,FT001,935.28,base
2025-02-06,FT002,704.49,base
2025-02-06,FT003,239.87,base
2025-02-06,FT004,277.11,base
2025-02-06,FT005,161.96,base
2025-02-07,FT004,285.76,base
2025-02-07,FT005,172.68,base
2025-02-07,FT003,243.9,base
2025-02-07,FT001,903.05,base
2025-02-07,FT002,709.4300000000001,base
2025-02-08,FT004,254.97,base
2025-02-08,FT003,216.28,base
2025-02-08,FT005,157.3,base
2025-02-08,FT001,867.9200000000001,base
2025-02-08,FT002,617.01,base
2025-02-09,FT001,836.64,base
2025-02-09,FT002,626.54,base
2025-02-09,FT003,218.16,base
2025-02-09,FT004,258.07,base
2025-02-09,FT005,136.32,base
2025-02-10,FT005,164.42,base
2025-02-10,FT004,281.04,base
2025-02-10,FT003,229.18,base
2025-02-10,FT001,960.51,base
2025-02-10,FT002,710.31,base
2025-02-11,FT005,166.66,base
2025-02-11,FT004,280.95,base
2025-02-11,FT001,911.73,base
2025-02-11,FT002,685.66,base
2025-02-11,FT003,247.75,base
2025-02-12,FT001,900.1,base
2025-02-12,FT002,716.13,base
2025-02-12,FT003,236.17,base
2025-02-12,FT004,274.13,base
2025-02-12,FT005,156.95,base
2025-02-13,FT001,961.58,base
2025-02-13,FT004,266.5,base
2025-02-13,FT002,678.59,base
2025-02-13,FT005,159.88,base
2025-02-13,FT003,240.07,base
2025-02-14,FT001,974.97,base
2025-02-14,FT002,735.06,base
2025-02-14,FT003,242.58,base
2025-02-14,FT004,280.3,base
2025-02-14,FT005,181.1,base
