date,recipe_id,required_tons,required_hours,scenario_id
2024-11-26,R1,510.34,13.43,base
2024-11-26,R4,322.44,8.06,base
2024-11-26,R3,404.09,11.54,base
2024-11-26,R5,63.72,1.82,base
2024-11-27,R1,500.71,13.18,base
2024-11-27,R2,803.33,18.68,base
2024-11-27,R3,406.88,11.62,base
2024-11-27,R4,320.35,8.01,base
2024-11-27,R5,63.93,1.83,base
2024-11-28,R4,336.18,8.4,base
2024-11-28,R3,402.57,11.5,base
2024-11-28,R5,67.92,1.94,base
2024-11-28,R1,504.19,13.27,base
2024-11-28,R2,830.8,19.33,base
2024-11-29,R5,67.25,1.92,base
2024-11-29,R4,326.67,8.17,base
2024-11-29,R3,413.23,11.8,base
2024-11-29,R2,825.1700000000001,19.19,base
2024-11-29,R1,512.35,13.48,base
2024-11-30,R5,61.51,1.76,base
2024-11-30,R1,471.25,12.4,base
2024-11-30,R2,753.5600000000001,17.53,base
2024-11-30,R3,352.93,10.08,base
2024-11-30,R4,295.86,7.4,base
2024-12-01,R1,472.43,12.43,base
2024-12-01,R2,760.98,17.69,base
2024-12-01,R5,61.75,1.76,base
2024-12-01,R4,301.94,7.55,base
2024-12-01,R3,354.48,10.12,base
2024-12-02,R1,530.62,13.96,base
2024-12-02,R2,840.83,19.56,base
2024-12-02,R3,377.63,10.79,base
2024-12-02,R4,329.72,8.24,base
2024-12-02,R5,67.45,1.93,base
2024-12-03,R1,535.59,14.09,base
2024-12-03,R2,815.38,18.96,base
2024-12-03,R3,374.64,10.7,base
2024-12-03,R4,304.37,7.61,base
2024-12-03,R5,65.98,1.89,base
2024-12-04,R1,514.31,13.53,base
2024-12-04,R2,820.35,19.07,base
2024-12-04,R4,325.69,8.14,base
2024-12-04,R5,65.05,1.86,base
2024-12-04,R3,407.8,11.66,base
2024-12-05,R1,532.82,14.02,base
2024-12-05,R2,830.97,19.33,base
2024-12-05,R3,386.89,11.06,base
2024-12-05,R4,319.88,8.0,base
2024-12-05,R5,66.8,1.91,base
2024-12-06,R4,328.44,8.21,base
2024-12-06,R3,387.62,11.07,base
2024-12-06,R5,61.75,1.76,base
2024-12-06,R1,492.94,12.97,base
2024-12-06,R2,801.14,18.63,base
2024-12-07,R5,62.11,1.77,base
2024-12-07,R4,293.74,7.34,base
2024-12-07,R3,377.85,10.79,base
2024-12-07,R1,474.3,12.48,base
2024-12-07,R2,754.85,17.55,base
2024-12-08,R1,470.48,12.38,base
2024-12-08,R2,754.76,17.55,base
2024-12-08,R3,376.47,10.76,base
2024-12-08,R4,305.26,7.63,base
2024-12-08,R5,58.22,1.66,base
2024-12-09,R2,825.21,19.2,base
2024-12-09,R3,408.21,11.67,base
2024-12-09,R1,508.1,13.37,base
2024-12-09,R5,69.06,1.97,base
2024-12-09,R4,325.35,8.13,base
2024-12-10,R1,501.39,13.19,base
2024-12-10,R2,809.8,18.83,base
2024-12-10,R3,403.68,11.54,base
2024-12-10,R4,311.24,7.78,base
2024-12-10,R5,70.42,2.01,base
2024-12-11,R4,318.44,7.96,base
2024-12-11,R3,393.2,11.24,base
2024-12-11,R5,66.8,1.91,base
2024-12-11,R1,555.9,14.63,base
2024-12-11,R2,844.9100000000001,19.65,base
2024-12-12,R4,320.64,8.02,base
2024-12-12,R3,408.35,11.67,base
2024-12-12,R5,66.12,1.89,base
2024-12-12,R1,503.56,13.25,base
2024-12-12,R2,810.61,18.86,base
2024-12-13,R1,512.98,13.5,base
2024-12-13,R2,833.17,19.37,base
2024-12-13,R3,415.77,11.88,base
2024-12-13,R4,335.15,8.38,base
2024-12-13,R5,66.87,1.91,base
2024-12-14,R5,60.02,1.71,base
2024-12-14,R4,288.42,7.21,base
2024-12-14,R3,366.56,10.47,base
2024-12-14,R2,757.52,17.62,base
2024-12-14,R1,493.58,12.99,base
2024-12-15,R5,59.69,1.71,base
2024-12-15,R4,305.8,7.64,base
2024-12-15,R3,400.86,11.45,base
2024-12-15,R1,472.28,12.43,base
2024-12-15,R2,759.9300000000001,17.67,base
2024-12-16,R4,331.5,8.29,base
2024-12-16,R3,412.87,11.8,base
2024-12-16,R5,65.33,1.87,base
2024-12-16,R1,524.71,13.81,base
2024-12-16,R2,833.74,19.39,base
2024-12-17,R1,531.77,13.99,base
2024-12-17,R2,839.51,19.52,base
2024-12-17,R3,419.73,12.0,base
2024-12-17,R4,319.86,8.0,base
2024-12-17,R5,70.78,2.02,base
2024-12-18,R4,322.42,8.06,base
2024-12-18,R3,401.65,11.47,base
2024-12-18,R5,65.24,1.86,base
2024-12-18,R1,545.24,14.35,base
2024-12-18,R2,838.13,19.49,base
2024-12-19,R5,61.91,1.77,base
2024-12-19,R4,326.1,8.15,base
2024-12-19,R3,419.41,11.98,base
2024-12-19,R2,815.5400000000001,18.96,base
2024-12-19,R1,517.46,13.62,base
2024-12-20,R1,514.78,13.55,base
2024-12-20,R2,854.05,19.86,base
2024-12-20,R3,408.4500000000001,11.67,base
2024-12-20,R4,354.42,8.86,base
2024-12-20,R5,67.05,1.92,base
2024-12-21,R2,764.5500000000001,17.78,base
2024-12-21,R1,502.58,13.23,base
2024-12-21,R4,282.54,7.06,base
2024-12-21,R3,373.44,10.67,base
2024-12-21,R5,62.98,1.8,base
2024-12-22,R1,492.1,12.95,base
2024-12-22,R2,779.48,18.13,base
2024-12-22,R3,371.61,10.62,base
2024-12-22,R4,315.0,7.88,base
2024-12-22,R5,58.47,1.67,base
2024-12-23,R1,539.12,14.19,base
2024-12-23,R2,825.0,19.18,base
2024-12-23,R3,399.6,11.42,base
2024-12-23,R4,319.26,7.98,base
2024-12-23,R5,62.71,1.79,base
2024-12-24,R2,840.88,19.55,base
2024-12-24,R1,519.42,13.67,base
2024-12-24,R3,417.32,11.93,base
2024-12-24,R5,66.01,1.89,base
2024-12-24,R4,340.58,8.51,base
2024-12-25,R1,532.87,14.02,base
2024-12-25,R2,837.78,19.48,base
2024-12-25,R3,397.51,11.36,base
2024-12-25,R4,328.52,8.21,base
2024-12-25,R5,66.0,1.89,base
2024-12-26,R4,331.76,8.29,base
2024-12-26,R3,418.42,11.96,base
2024-12-26,R5,65.77,1.88,base
2024-12-26,R1,532.0,14.0,base
2024-12-26,R2,839.89,19.54,base
2024-12-27,R5,66.88,1.91,base
2024-12-27,R4,336.51,8.41,base
2024-12-27,R3,411.39,11.75,base
2024-12-27,R1,536.11,14.11,base
2024-12-27,R2,849.97,19.77,base
2024-12-28,R1,493.89,13.0,base
2024-12-28,R2,772.54,17.97,base
2024-12-28,R3,396.74,11.33,base
2024-12-28,R4,302.74,7.57,base
2024-12-28,R5,60.23,1.72,base
2024-12-29,R4,316.68,7.92,base
2024-12-29,R3,371.88,10.63,base
2024-12-29,R5,62.8,1.79,base
2024-12-29,R1,488.71,12.86,base
2024-12-29,R2,789.01,18.35,base
2024-12-30,R5,65.72,1.88,base
2024-12-30,R4,339.61,8.49,base
2024-12-30,R3,418.75,11.96,base
2024-12-30,R2,843.62,19.63,base
2024-12-30,R1,526.01,13.84,base
2024-12-31,R4,330.48,8.26,base
2024-12-31,R3,419.33,11.98,base
2024-12-31,R5,67.06,1.92,base
2024-12-31,R1,533.96,14.05,base
2024-12-31,R2,842.9100000000001,19.61,base
2025-01-01,R4,335.5,8.39,base
2025-01-01,R3,418.09,11.94,base
2025-01-01,R5,66.05,1.89,base
2025-01-01,R1,541.09,14.24,base
2025-01-01,R2,850.34,19.77,base
2025-01-02,R1,526.88,13.87,base
2025-01-02,R2,839.74,19.53,base
2025-01-02,R3,414.98,11.86,base
2025-01-02,R4,327.62,8.19,base
2025-01-02,R5,68.94,1.97,base
2025-01-03,R5,74.7,2.13,base
2025-01-03,R4,321.05,8.03,base
2025-01-03,R3,436.43,12.47,base
2025-01-03,R2,871.29,20.26,base
2025-01-03,R1,563.89,14.84,base
2025-01-04,R4,283.36,7.08,base
2025-01-04,R3,378.05,10.8,base
2025-01-04,R5,59.73,1.71,base
2025-01-04,R1,493.12,12.98,base
2025-01-04,R2,751.47,17.48,base
2025-01-05,R4,313.29,7.83,base
2025-01-05,R3,406.38,11.62,base
2025-01-05,R5,62.44,1.78,base
2025-01-05,R1,491.72,12.94,base
2025-01-05,R2,786.79,18.3,base
2025-01-06,R1,548.75,14.44,base
2025-01-06,R2,869.8,20.23,base
2025-01-06,R3,396.06,11.32,base
2025-01-06,R4,340.38,8.51,base
2025-01-06,R5,70.11,2.0,base
2025-01-07,R5,68.22,1.95,base
2025-01-07,R4,342.9,8.57,base
2025-01-07,R3,411.03,11.739999999999998,base
2025-01-07,R1,534.7,14.07,base
2025-01-07,R2,858.53,19.96,base
2025-01-08,R5,63.95,1.83,base
2025-01-08,R4,329.31,8.23,base
2025-01-08,R3,418.1,11.95,base
2025-01-08,R2,849.45,19.76,base
2025-01-08,R1,556.37,14.64,base
2025-01-09,R1,550.88,14.5,base
2025-01-09,R2,852.8399999999999,19.83,base
2025-01-09,R3,435.28,12.44,base
2025-01-09,R4,326.96,8.17,base
2025-01-09,R5,67.99,1.94,base
2025-01-10,R2,844.33,19.64,base
2025-01-10,R1,543.76,14.31,base
2025-01-10,R5,66.11,1.89,base
2025-01-10,R3,432.65,12.37,base
2025-01-10,R4,327.56,8.19,base
2025-01-11,R1,502.34,13.22,base
2025-01-11,R2,793.73,18.46,base
2025-01-11,R3,412.33,11.78,base
2025-01-11,R4,313.0,7.82,base
2025-01-11,R5,62.5,1.79,base
2025-01-12,R4,312.8,7.82,base
2025-01-12,R3,414.65,11.84,base
2025-01-12,R5,67.68,1.93,base
2025-01-12,R1,491.59,12.94,base
2025-01-12,R2,798.45,18.56,base
2025-01-13,R5,63.95,1.83,base
2025-01-13,R4,334.11,8.35,base
2025-01-13,R3,416.56,11.91,base
2025-01-13,R2,842.52,19.59,base
2025-01-13,R1,538.78,14.18,base
2025-01-14,R1,535.12,14.08,base
2025-01-14,R2,863.91,20.09,base
2025-01-14,R3,420.55,12.010000000000002,base
2025-01-14,R4,347.53,8.69,base
2025-01-14,R5,68.41,1.95,base
2025-01-15,R1,552.2,14.53,base
2025-01-15,R5,70.44,2.01,base
2025-01-15,R2,870.87,20.25,base
2025-01-15,R4,338.37,8.46,base
2025-01-15,R3,405.83,11.59,base
2025-01-16,R1,532.75,14.02,base
2025-01-16,R2,875.96,20.37,base
2025-01-16,R3,423.13,12.09,base
2025-01-16,R4,354.38,8.86,base
2025-01-16,R5,71.32,2.04,base
2025-01-17,R1,545.59,14.36,base
2025-01-17,R2,842.65,19.6,base
2025-01-17,R3,432.56,12.35,base
2025-01-17,R4,323.21,8.08,base
2025-01-17,R5,66.73,1.91,base
2025-01-18,R2,796.77,18.53,base
2025-01-18,R1,506.88,13.34,base
2025-01-18,R5,65.66,1.88,base
2025-01-18,R4,305.63,7.64,base
2025-01-18,R3,369.72,10.56,base
2025-01-19,R1,492.26,12.95,base
2025-01-19,R2,800.26,18.61,base
2025-01-19,R3,379.68,10.84,base
2025-01-19,R4,310.36,7.76,base
2025-01-19,R5,69.31,1.98,base
2025-01-20,R4,336.7,8.42,base
2025-01-20,R3,437.97,12.51,base
2025-01-20,R5,71.66,2.05,base
2025-01-20,R1,560.43,14.75,base
2025-01-20,R2,877.54,20.41,base
2025-01-21,R4,346.5,8.66,base
2025-01-21,R3,449.85,12.85,base
2025-01-21,R5,72.09,2.06,base
2025-01-21,R1,566.67,14.91,base
2025-01-21,R2,892.48,20.76,base
2025-01-22,R1,575.02,15.13,base
2025-01-22,R2,887.97,20.66,base
2025-01-22,R3,435.17,12.43,base
2025-01-22,R4,347.3,8.68,base
2025-01-22,R5,67.42,1.93,base
2025-01-23,R2,877.99,20.42,base
2025-01-23,R3,419.36,11.98,base
2025-01-23,R1,541.18,14.24,base
2025-01-23,R5,69.58,1.99,base
2025-01-23,R4,354.86,8.87,base
2025-01-24,R1,534.57,14.07,base
2025-01-24,R2,861.67,20.04,base
2025-01-24,R3,417.49,11.920000000000002,base
2025-01-24,R4,338.08,8.45,base
2025-01-24,R5,71.66,2.05,base
2025-01-25,R4,308.26,7.71,base
2025-01-25,R3,385.93,11.03,base
2025-01-25,R5,63.35,1.81,base
2025-01-25,R1,501.67,13.2,base
2025-01-25,R2,790.54,18.39,base
2025-01-26,R4,324.08,8.1,base
2025-01-26,R3,388.98,11.11,base
2025-01-26,R5,60.87,1.74,base
2025-01-26,R1,516.38,13.59,base
2025-01-26,R2,810.38,18.85,base
2025-01-27,R1,549.44,14.46,base
2025-01-27,R2,880.61,20.48,base
2025-01-27,R3,437.89,12.51,base
2025-01-27,R4,344.08,8.6,base
2025-01-27,R5,72.96,2.08,base
2025-01-28,R4,347.24,8.68,base
2025-01-28,R3,420.33,12.01,base
2025-01-28,R5,69.33,1.98,base
2025-01-28,R1,577.9,15.21,base
2025-01-28,R2,894.28,20.8,base
2025-01-29,R5,69.39,1.98,base
2025-01-29,R4,329.2,8.23,base
2025-01-29,R3,424.21,12.12,base
2025-01-29,R1,540.61,14.23,base
2025-01-29,R2,851.5,19.81,base
2025-01-30,R4,337.34,8.43,base
2025-01-30,R3,457.42,13.07,base
2025-01-30,R5,69.23,1.98,base
2025-01-30,R1,556.99,14.66,base
2025-01-30,R2,870.1999999999999,20.25,base
2025-01-31,R1,543.53,14.3,base
2025-01-31,R2,860.61,20.02,base
2025-01-31,R3,435.8,12.45,base
2025-01-31,R4,341.5,8.54,base
2025-01-31,R5,67.18,1.92,base
2025-02-01,R4,318.82,7.97,base
2025-02-01,R3,408.64,11.68,base
2025-02-01,R5,63.84,1.82,base
2025-02-01,R1,513.55,13.51,base
2025-02-01,R2,810.15,18.83,base
2025-02-02,R4,325.86,8.15,base
2025-02-02,R3,403.0,11.51,base
2025-02-02,R5,67.52,1.93,base
2025-02-02,R1,519.16,13.66,base
2025-02-02,R2,829.53,19.29,base
2025-02-03,R1,544.85,14.34,base
2025-02-03,R2,887.53,20.64,base
2025-02-03,R3,423.19,12.1,base
2025-02-03,R4,362.92,9.07,base
2025-02-03,R5,69.17,1.98,base
2025-02-04,R5,77.01,2.2,base
2025-02-04,R4,347.15,8.68,base
2025-02-04,R1,551.38,14.51,base
2025-02-04,R2,894.42,20.8,base
2025-02-04,R3,421.19000000000005,12.03,base
2025-02-05,R5,72.28,2.07,base
2025-02-05,R4,345.88,8.65,base
2025-02-05,R3,452.6,12.93,base
2025-02-05,R1,542.43,14.27,base
2025-02-05,R2,876.15,20.37,base
2025-02-06,R1,561.17,14.77,base
2025-02-06,R2,894.26,20.79,base
2025-02-06,R3,439.0700000000001,12.55,base
2025-02-06,R4,352.24,8.81,base
2025-02-06,R5,71.96,2.06,base
2025-02-07,R4,354.72,8.87,base
2025-02-07,R5,73.17,2.09,base
2025-02-07,R3,458.44,13.09,base
2025-02-07,R1,541.83,14.26,base
2025-02-07,R2,886.6700000000001,20.62,base
2025-02-08,R4,308.5,7.71,base
2025-02-08,R3,412.27,11.77,base
2025-02-08,R5,64.88,1.85,base
2025-02-08,R1,520.75,13.7,base
2025-02-08,R2,807.07,18.76,base
2025-02-09,R1,501.98,13.21,base
2025-02-09,R2,800.64,18.62,base
2025-02-09,R3,394.39,11.26,base
2025-02-09,R4,313.27,7.83,base
2025-02-09,R5,65.45,1.87,base
2025-02-10,R5,68.75,1.96,base
2025-02-10,R4,355.16,8.88,base
2025-02-10,R3,445.46,12.73,base
2025-02-10,R1,576.31,15.17,base
2025-02-10,R2,899.79,20.92,base
2025-02-11,R5,74.32,2.12,base
2025-02-11,R4,342.83,8.57,base
2025-02-11,R1,547.04,14.4,base
2025-02-11,R2,880.9399999999999,20.48,base
2025-02-11,R3,447.61,12.79,base
2025-02-12,R1,540.06,14.21,base
2025-02-12,R2,883.4200000000001,20.54,base
2025-02-12,R3,431.08,12.31,base
2025-02-12,R4,358.06,8.95,base
2025-02-12,R5,70.85,2.02,base
2025-02-13,R1,576.95,15.18,base
2025-02-13,R4,339.3,8.48,base
2025-02-13,R2,891.98,20.74,base
2025-02-13,R5,72.02,2.06,base
2025-02-13,R3,426.38,12.18,base
2025-02-14,R1,584.98,15.39,base
2025-02-14,R2,927.33,21.57,base
2025-02-14,R3,461.4,13.18,base
2025-02-14,R4,367.53,9.19,base
2025-02-14,R5,72.77,2.08,base
2025-02-15,R5,65.24,1.86,base
2025-02-15,R3,414.38,11.84,base
2025-02-15,R4,327.35,8.18,base
2025-02-15,R1,523.97,13.79,base
2025-02-15,R2,828.88,19.27,base
2025-02-16,R5,60.9,1.74,base
2025-02-16,R3,393.44,11.24,base
2025-02-16,R4,321.94,8.05,base
2025-02-16,R1,505.3,13.3,base
2025-02-16,R2,800.9,18.62,base
2025-02-17,R4,361.92,9.05,base
2025-02-17,R1,565.19,14.87,base
2025-02-17,R2,907.71,21.11,base
2025-02-17,R3,455.59,13.02,base
2025-02-17,R5,72.43,2.07,base
2025-02-18,R5,72.3,2.07,base
2025-02-18,R3,456.0,13.03,base
2025-02-18,R4,344.44,8.61,base
2025-02-18,R2,902.44,20.98,base
2025-02-18,R1,583.93,15.37,base
2025-02-19,R5,72.01,2.06,base
2025-02-19,R4,346.82,8.67,base
2025-02-19,R1,557.61,14.67,base
2025-02-19,R2,886.58,20.630000000000003,base
2025-02-19,R3,431.8200000000001,12.34,base
2025-02-20,R1,564.48,14.85,base
2025-02-20,R2,880.34,20.47,base
2025-02-20,R3,437.47,12.5,base
2025-02-20,R4,343.72,8.59,base
2025-02-20,R5,68.7,1.96,base
2025-02-21,R2,896.1600000000001,20.83,base
2025-02-21,R1,552.89,14.55,base
2025-02-21,R3,456.23,13.03,base
2025-02-21,R5,71.96,2.06,base
2025-02-21,R4,359.66,8.99,base
2025-02-22,R1,519.07,13.66,base
2025-02-22,R2,819.46,19.06,base
2025-02-22,R3,400.56,11.45,base
2025-02-22,R4,315.06,7.88,base
2025-02-22,R5,67.87,1.94,base
2025-02-23,R4,342.1,8.55,base
2025-02-23,R5,70.06,2.0,base
2025-02-23,R3,393.74,11.25,base
2025-02-23,R2,860.64,20.02,base
2025-02-23,R1,532.58,14.02,base
2025-02-24,R4,353.13,8.83,base
2025-02-24,R3,442.5,12.65,base
2025-02-24,R5,72.44,2.07,base
2025-02-24,R1,558.19,14.69,base
2025-02-24,R2,894.27,20.790000000000003,base
2025-02-25,R2,940.84,21.880000000000003,base
2025-02-25,R1,577.88,15.21,base
2025-02-25,R4,373.5,9.34,base
2025-02-25,R3,452.7,12.94,base
2025-02-25,R5,78.04,2.23,base
2025-02-26,R1,562.66,14.81,base
2025-02-26,R2,895.03,20.81,base
2025-02-26,R3,437.9500000000001,12.51,base
2025-02-26,R4,349.15,8.73,base
2025-02-26,R5,73.19,2.09,base
2025-02-27,R3,444.02,12.69,base
2025-02-27,R2,926.71,21.55,base
2025-02-27,R5,71.92,2.05,base
2025-02-27,R4,361.51,9.04,base
2025-02-27,R1,596.11,15.69,base
2025-02-28,R4,343.34,8.58,base
2025-02-28,R3,441.17,12.61,base
2025-02-28,R5,67.93,1.94,base
2025-02-28,R1,548.71,14.44,base
2025-02-28,R2,867.64,20.18,base
2025-03-01,R3,583.51,16.669999999999998,base
2025-03-01,R5,78.81,2.25,base
2025-03-01,R4,433.14,10.83,base
2025-03-01,R1,642.48,16.91,base
2025-03-01,R2,1245.45,28.96,base
2025-03-02,R4,449.73,11.24,base
2025-03-02,R5,79.03,2.26,base
2025-03-02,R3,575.05,16.43,base
2025-03-02,R1,627.89,16.52,base
2025-03-02,R2,1249.26,29.06,base
2025-03-03,R5,85.46,2.44,base
2025-03-03,R4,482.43,12.06,base
2025-03-03,R3,589.27,16.84,base
2025-03-03,R2,1320.35,30.71,base
2025-03-03,R1,649.88,17.1,base
2025-03-04,R1,677.8,17.84,base
2025-03-04,R2,1351.4,31.42,base
2025-03-04,R3,615.45,17.58,base
2025-03-04,R4,477.82,11.95,base
2025-03-04,R5,89.02,2.54,base
2025-03-05,R2,1324.3000000000002,30.8,base
2025-03-05,R1,644.98,16.97,base
2025-03-05,R3,602.91,17.22,base
2025-03-05,R4,498.8,12.47,base
2025-03-05,R5,82.67,2.36,base
2025-03-06,R1,678.8,17.86,base
2025-03-06,R2,1340.0,31.16,base
2025-03-06,R3,618.2,17.66,base
2025-03-06,R4,480.89,12.02,base
2025-03-06,R5,83.58,2.39,base
2025-03-07,R4,466.12,11.65,base
2025-03-07,R3,579.69,16.560000000000002,base
2025-03-07,R5,83.14,2.38,base
2025-03-07,R1,652.83,17.18,base
2025-03-07,R2,1300.18,30.24,base
2025-03-08,R5,76.9,2.2,base
2025-03-08,R4,436.29,10.91,base
2025-03-08,R3,530.77,15.170000000000002,base
2025-03-08,R1,608.39,16.01,base
2025-03-08,R2,1211.91,28.19,base
2025-03-09,R1,609.37,16.04,base
2025-03-09,R2,1221.49,28.4,base
2025-03-09,R3,548.65,15.67,base
2025-03-09,R4,449.98,11.25,base
2025-03-09,R5,75.13,2.15,base
2025-03-10,R1,670.69,17.65,base
2025-03-10,R5,84.61,2.42,base
2025-03-10,R2,1339.67,31.15,base
2025-03-10,R4,485.09,12.13,base
2025-03-10,R3,642.8399999999999,18.37,base
2025-03-11,R5,91.41,2.61,base
2025-03-11,R4,476.63,11.92,base
2025-03-11,R3,635.65,18.16,base
2025-03-11,R2,1360.42,31.63,base
2025-03-11,R1,681.52,17.93,base
2025-03-12,R1,689.38,18.14,base
2025-03-12,R2,1364.28,31.73,base
2025-03-12,R3,578.99,16.55,base
2025-03-12,R4,471.44,11.79,base
2025-03-12,R5,92.06,2.63,base
2025-03-13,R2,1333.71,31.02,base
2025-03-13,R3,577.32,16.49,base
2025-03-13,R1,669.76,17.63,base
2025-03-13,R5,86.63,2.48,base
2025-03-13,R4,474.23,11.86,base
2025-03-14,R1,657.4,17.3,base
2025-03-14,R2,1344.94,31.28,base
2025-03-14,R3,584.95,16.72,base
2025-03-14,R4,493.2,12.33,base
2025-03-14,R5,87.91,2.51,base
2025-03-15,R4,471.68,11.79,base
2025-03-15,R3,543.79,15.54,base
2025-03-15,R5,75.63,2.16,base
2025-03-15,R1,618.82,16.28,base
2025-03-15,R2,1253.3,29.14,base
2025-03-16,R1,618.6,16.28,base
2025-03-16,R2,1255.69,29.2,base
2025-03-16,R3,569.72,16.28,base
2025-03-16,R5,81.81,2.34,base
2025-03-16,R4,456.79,11.42,base
2025-03-17,R1,681.43,17.93,base
2025-03-17,R2,1368.24,31.82,base
2025-03-17,R3,601.8,17.19,base
2025-03-17,R4,493.32,12.33,base
2025-03-17,R5,88.31,2.52,base
2025-03-18,R4,467.26,11.68,base
2025-03-18,R5,83.05,2.37,base
2025-03-18,R1,689.41,18.14,base
2025-03-18,R2,1334.58,31.04,base
2025-03-18,R3,596.12,17.04,base
2025-03-19,R4,487.4,12.18,base
2025-03-19,R3,590.77,16.87,base
2025-03-19,R5,86.27,2.46,base
2025-03-19,R1,646.72,17.02,base
2025-03-19,R2,1324.71,30.8,base
2025-03-20,R1,655.08,17.24,base
2025-03-20,R2,1319.32,30.68,base
2025-03-20,R3,647.8199999999999,18.51,base
2025-03-20,R4,475.15,11.88,base
2025-03-20,R5,85.98,2.46,base
2025-03-21,R4,507.3,12.68,base
2025-03-21,R5,83.98,2.4,base
2025-03-21,R3,627.45,17.93,base
2025-03-21,R1,696.1,18.32,base
2025-03-21,R2,1383.39,32.17,base
2025-03-22,R5,81.49,2.33,base
2025-03-22,R4,462.91,11.57,base
2025-03-22,R1,653.28,17.19,base
2025-03-22,R2,1292.7,30.07,base
2025-03-22,R3,556.45,15.9,base
2025-03-23,R4,427.8,10.7,base
2025-03-23,R3,551.1800000000001,15.75,base
2025-03-23,R5,78.78,2.25,base
2025-03-23,R1,606.72,15.97,base
2025-03-23,R2,1207.21,28.08,base
2025-03-24,R1,684.78,18.02,base
2025-03-24,R2,1364.25,31.72,base
2025-03-24,R3,643.41,18.380000000000003,base
2025-03-24,R4,492.53,12.31,base
2025-03-24,R5,86.1,2.46,base
2025-03-25,R4,499.69,12.49,base
2025-03-25,R5,89.77,2.56,base
2025-03-25,R3,606.3499999999999,17.32,base
2025-03-25,R1,658.61,17.33,base
2025-03-25,R2,1357.83,31.57,base
2025-03-26,R5,88.73,2.54,base
2025-03-26,R4,468.46,11.71,base
2025-03-26,R3,591.88,16.91,base
2025-03-26,R2,1347.39,31.33,base
2025-03-26,R1,684.51,18.01,base
2025-03-27,R1,643.21,16.93,base
2025-03-27,R2,1330.86,30.94,base
2025-03-27,R3,593.69,16.97,base
2025-03-27,R4,495.0,12.38,base
2025-03-27,R5,86.89,2.48,base
2025-03-28,R2,1378.8,32.07,base
2025-03-28,R1,714.29,18.8,base
2025-03-28,R5,84.32,2.41,base
2025-03-28,R4,485.06,12.13,base
2025-03-28,R3,606.61,17.330000000000002,base
2025-03-29,R1,616.66,16.23,base
2025-03-29,R2,1221.43,28.4,base
2025-03-29,R3,542.95,15.510000000000002,base
2025-03-29,R4,433.65,10.84,base
2025-03-29,R5,78.52,2.24,base
2025-03-30,R1,640.05,16.84,base
2025-03-30,R2,1261.94,29.35,base
2025-03-30,R3,543.8,15.54,base
2025-03-30,R4,457.02,11.43,base
2025-03-30,R5,76.99,2.2,base
2025-03-31,R1,576.74,15.18,base
2025-03-31,R2,910.47,21.17,base
2025-03-31,R3,452.74,12.94,base
2025-03-31,R4,356.22,8.91,base
2025-03-31,R5,72.76,2.08,base
2025-04-01,R1,579.5,15.25,base
2025-04-01,R2,929.96,21.62,base
2025-04-01,R3,438.44,12.52,base
2025-04-01,R4,367.0,9.18,base
2025-04-01,R5,75.69,2.16,base
2025-04-02,R1,576.01,15.16,base
2025-04-02,R5,73.9,2.11,base
2025-04-02,R2,922.72,21.46,base
2025-04-02,R4,366.28,9.16,base
2025-04-02,R3,453.71,12.96,base
2025-04-03,R1,575.24,15.14,base
2025-04-03,R2,928.74,21.6,base
2025-04-03,R3,467.35,13.36,base
2025-04-03,R4,363.66,9.09,base
2025-04-03,R5,77.82,2.22,base
2025-04-04,R1,549.62,14.46,base
2025-04-04,R2,898.04,20.88,base
2025-04-04,R3,433.16,12.38,base
2025-04-04,R4,342.76,8.57,base
2025-04-04,R5,80.94,2.31,base
2025-04-05,R2,810.82,18.86,base
2025-04-05,R3,425.64,12.16,base
2025-04-05,R1,505.48,13.3,base
2025-04-05,R5,66.51,1.9,base
2025-04-05,R4,318.66,7.97,base
2025-04-06,R1,515.37,13.56,base
2025-04-06,R2,834.98,19.42,base
2025-04-06,R3,406.6,11.62,base
2025-04-06,R4,338.03,8.45,base
2025-04-06,R5,65.73,1.88,base
2025-04-07,R4,355.67,8.89,base
2025-04-07,R3,465.22,13.29,base
2025-04-07,R5,68.45,1.96,base
2025-04-07,R1,571.8,15.05,base
2025-04-07,R2,896.6,20.85,base
2025-04-08,R5,76.26,2.18,base
2025-04-08,R4,353.52,8.84,base
2025-04-08,R3,480.32,13.73,base
2025-04-08,R1,602.6,15.86,base
2025-04-08,R2,933.21,21.7,base
2025-04-09,R1,552.89,14.55,base
2025-04-09,R2,893.6,20.78,base
2025-04-09,R3,469.22,13.4,base
2025-04-09,R4,356.0,8.9,base
2025-04-09,R5,72.43,2.07,base
2025-04-10,R4,368.64,9.22,base
2025-04-10,R3,442.01,12.63,base
2025-04-10,R5,73.42,2.1,base
2025-04-10,R1,570.57,15.02,base
2025-04-10,R2,920.34,21.4,base
2025-04-11,R5,72.35,2.07,base
2025-04-11,R4,386.86,9.67,base
2025-04-11,R3,463.12,13.23,base
2025-04-11,R2,939.75,21.86,base
2025-04-11,R1,576.11,15.16,base
2025-04-12,R4,334.68,8.37,base
2025-04-12,R3,420.67,12.010000000000002,base
2025-04-12,R5,66.1,1.89,base
2025-04-12,R1,533.84,14.05,base
2025-04-12,R2,844.81,19.65,base
2025-04-13,R4,333.39,8.33,base
