date,flour_type,recipe_id,allocation_pct,recipe_required_tons
2023-09-01,Patent,R5,0.3,11.544
2023-09-01,Superior,R1,0.6,54.876
2023-09-01,Superior,R2,0.4,36.583999999999996
2023-09-01,Superior Brown,R3,1.0,7.27
2023-09-02,Bakery,R2,0.5,34.48
2023-09-02,Bakery,R4,0.5,34.48
2023-09-02,Brown,R3,1.0,21.99
2023-09-02,Patent,R2,0.7,30.345
2023-09-02,Patent,R5,0.3,13.005
2023-09-02,Superior,R1,0.6,54.455999999999996
2023-09-02,Superior,R2,0.4,36.303999999999995
2023-09-02,Superior Brown,R3,1.0,7.88
2023-09-03,Bakery,R2,0.5,36.685
2023-09-03,Bakery,R4,0.5,36.685
2023-09-03,Brown,R3,1.0,24.310000000000002
2023-09-03,Patent,R2,0.7,35.385
2023-09-03,Patent,R5,0.3,15.165
2023-09-03,Superior,R1,0.6,61.644000000000005
2023-09-03,Superior,R2,0.4,41.096000000000004
2023-09-03,Superior Brown,R3,1.0,9.82
2023-09-04,Bakery,R2,0.5,38.18
2023-09-04,Bakery,R4,0.5,38.18
2023-09-04,Brown,R3,1.0,24.83
2023-09-04,Patent,R2,0.7,30.932999999999996
2023-09-04,Patent,R5,0.3,13.257
2023-09-04,Superior,R1,0.6,59.40599999999999
2023-09-04,Superior,R2,0.4,39.604
2023-09-04,Superior Brown,R3,1.0,10.99
2023-09-05,Bakery,R2,0.5,38.465
2023-09-05,Bakery,R4,0.5,38.465
2023-09-05,Brown,R3,1.0,26.34
2023-09-05,Patent,R2,0.7,31.450999999999997
2023-09-05,Patent,R5,0.3,13.479
2023-09-05,Superior,R1,0.6,61.709999999999994
2023-09-05,Superior,R2,0.4,41.14
2023-09-05,Superior Brown,R3,1.0,11.15
2023-09-06,Bakery,R2,0.5,39.925
2023-09-06,Bakery,R4,0.5,39.925
2023-09-06,Brown,R3,1.0,26.4
2023-09-06,Patent,R2,0.7,29.246
2023-09-06,Patent,R5,0.3,12.534
2023-09-06,Superior,R1,0.6,60.431999999999995
2023-09-06,Superior,R2,0.4,40.288000000000004
2023-09-06,Superior Brown,R3,1.0,10.0
2023-09-07,Bakery,R2,0.5,41.839999999999996
2023-09-07,Bakery,R4,0.5,41.839999999999996
2023-09-07,Brown,R3,1.0,23.240000000000002
2023-09-07,Patent,R2,0.7,33.459999999999994
2023-09-07,Patent,R5,0.3,14.339999999999998
2023-09-07,Superior,R1,0.6,58.776
2023-09-07,Superior,R2,0.4,39.184000000000005
2023-09-07,Superior Brown,R3,1.0,11.86
2023-09-08,Bakery,R2,0.5,34.925
2023-09-08,Bakery,R4,0.5,34.925
2023-09-08,Brown,R3,1.0,24.869999999999997
2023-09-08,Patent,R2,0.7,25.115999999999996
2023-09-08,Patent,R5,0.3,10.763999999999998
2023-09-08,Superior,R1,0.6,54.168
2023-09-08,Superior,R2,0.4,36.112
2023-09-08,Superior Brown,R3,1.0,8.87
2023-09-09,Bakery,R2,0.5,35.68
2023-09-09,Bakery,R4,0.5,35.68
2023-09-09,Brown,R3,1.0,24.72
2023-09-09,Patent,R2,0.7,28.503999999999998
2023-09-09,Patent,R5,0.3,12.216
2023-09-09,Superior,R1,0.6,54.984
2023-09-09,Superior,R2,0.4,36.656
2023-09-09,Superior Brown,R3,1.0,8.97
2023-09-10,Bakery,R2,0.5,37.91
2023-09-10,Bakery,R4,0.5,37.91
2023-09-10,Brown,R3,1.0,26.34
2023-09-10,Patent,R2,0.7,29.596
2023-09-10,Patent,R5,0.3,12.684
2023-09-10,Superior,R1,0.6,60.714
2023-09-10,Superior,R2,0.4,40.476
2023-09-10,Superior Brown,R3,1.0,8.7
2023-09-11,Bakery,R2,0.5,37.625
2023-09-11,Bakery,R4,0.5,37.625
2023-09-11,Brown,R3,1.0,27.439999999999998
2023-09-11,Patent,R2,0.7,28.973
2023-09-11,Patent,R5,0.3,12.417
2023-09-11,Superior,R1,0.6,61.709999999999994
2023-09-11,Superior,R2,0.4,41.14
2023-09-11,Superior Brown,R3,1.0,9.83
2023-09-12,Bakery,R2,0.5,39.025
2023-09-12,Bakery,R4,0.5,39.025
2023-09-12,Brown,R3,1.0,25.310000000000002
2023-09-12,Patent,R2,0.7,33.123999999999995
2023-09-12,Patent,R5,0.3,14.196
2023-09-12,Superior,R1,0.6,60.486
2023-09-12,Superior,R2,0.4,40.324000000000005
2023-09-12,Superior Brown,R3,1.0,9.12
2023-09-13,Bakery,R2,0.5,37.714999999999996
2023-09-13,Bakery,R4,0.5,37.714999999999996
2023-09-13,Brown,R3,1.0,24.439999999999998
2023-09-13,Patent,R2,0.7,31.325
2023-09-13,Patent,R5,0.3,13.424999999999999
2023-09-13,Superior,R1,0.6,55.02
2023-09-13,Superior,R2,0.4,36.68
2023-09-13,Superior Brown,R3,1.0,9.47
2023-09-14,Bakery,R2,0.5,40.765
2023-09-14,Bakery,R4,0.5,40.765
2023-09-14,Brown,R3,1.0,28.12
2023-09-14,Patent,R2,0.7,30.127999999999997
2023-09-14,Patent,R5,0.3,12.911999999999999
2023-09-14,Superior,R1,0.6,57.70799999999999
2023-09-14,Superior,R2,0.4,38.472
2023-09-14,Superior Brown,R3,1.0,10.33
2023-09-15,Bakery,R2,0.5,37.839999999999996
2023-09-15,Bakery,R4,0.5,37.839999999999996
2023-09-15,Brown,R3,1.0,22.39
2023-09-15,Patent,R2,0.7,25.654999999999998
2023-09-15,Patent,R5,0.3,10.995
2023-09-15,Superior,R1,0.6,53.105999999999995
2023-09-15,Superior,R2,0.4,35.403999999999996
2023-09-15,Superior Brown,R3,1.0,8.11
2023-09-16,Bakery,R2,0.5,35.925
2023-09-16,Bakery,R4,0.5,35.925
2023-09-16,Brown,R3,1.0,24.69
2023-09-16,Patent,R2,0.7,23.338
2023-09-16,Patent,R5,0.3,10.002
2023-09-16,Superior,R1,0.6,53.43
2023-09-16,Superior,R2,0.4,35.62
2023-09-16,Superior Brown,R3,1.0,9.4
2023-09-17,Bakery,R2,0.5,39.04
2023-09-17,Bakery,R4,0.5,39.04
2023-09-17,Brown,R3,1.0,25.16
2023-09-17,Patent,R2,0.7,32.291
2023-09-17,Patent,R5,0.3,13.839
2023-09-17,Superior,R1,0.6,58.343999999999994
2023-09-17,Superior,R2,0.4,38.896
2023-09-17,Superior Brown,R3,1.0,9.79
2023-09-18,Bakery,R2,0.5,36.95
2023-09-18,Bakery,R4,0.5,36.95
2023-09-18,Brown,R3,1.0,27.52
2023-09-18,Patent,R2,0.7,32.199999999999996
2023-09-18,Patent,R5,0.3,13.799999999999999
2023-09-18,Superior,R1,0.6,60.791999999999994
2023-09-18,Superior,R2,0.4,40.528
2023-09-18,Superior Brown,R3,1.0,9.05
2023-09-19,Bakery,R2,0.5,38.94
2023-09-19,Bakery,R4,0.5,38.94
2023-09-19,Brown,R3,1.0,27.9
2023-09-19,Patent,R2,0.7,30.582999999999995
2023-09-19,Patent,R5,0.3,13.107
2023-09-19,Superior,R1,0.6,56.022
2023-09-19,Superior,R2,0.4,37.348000000000006
2023-09-19,Superior Brown,R3,1.0,10.46
2023-09-20,Bakery,R2,0.5,38.505
2023-09-20,Bakery,R4,0.5,38.505
2023-09-20,Brown,R3,1.0,23.880000000000003
2023-09-20,Patent,R2,0.7,35.160999999999994
2023-09-20,Patent,R5,0.3,15.068999999999999
2023-09-20,Superior,R1,0.6,61.349999999999994
2023-09-20,Superior,R2,0.4,40.900000000000006
2023-09-20,Superior Brown,R3,1.0,9.3
2023-09-21,Bakery,R2,0.5,37.095
2023-09-21,Bakery,R4,0.5,37.095
2023-09-21,Brown,R3,1.0,25.3
2023-09-21,Patent,R2,0.7,30.051
2023-09-21,Patent,R5,0.3,12.879
2023-09-21,Superior,R1,0.6,57.69
2023-09-21,Superior,R2,0.4,38.46000000000001
2023-09-21,Superior Brown,R3,1.0,9.27
2023-09-22,Bakery,R2,0.5,33.565
2023-09-22,Bakery,R4,0.5,33.565
2023-09-22,Brown,R3,1.0,23.0
2023-09-22,Patent,R2,0.7,24.57
2023-09-22,Patent,R5,0.3,10.53
2023-09-22,Superior,R1,0.6,53.064
2023-09-22,Superior,R2,0.4,35.376
2023-09-22,Superior Brown,R3,1.0,8.47
2023-09-23,Bakery,R2,0.5,35.205
2023-09-23,Bakery,R4,0.5,35.205
2023-09-23,Brown,R3,1.0,22.43
2023-09-23,Patent,R2,0.7,28.798
2023-09-23,Patent,R5,0.3,12.342
2023-09-23,Superior,R1,0.6,53.202
2023-09-23,Superior,R2,0.4,35.468
2023-09-23,Superior Brown,R3,1.0,8.89
2023-09-24,Bakery,R2,0.5,38.895
2023-09-24,Bakery,R4,0.5,38.895
2023-09-24,Brown,R3,1.0,24.45
2023-09-24,Patent,R2,0.7,28.573999999999998
2023-09-24,Patent,R5,0.3,12.246
2023-09-24,Superior,R1,0.6,58.812
2023-09-24,Superior,R2,0.4,39.208
2023-09-24,Superior Brown,R3,1.0,8.91
2023-09-25,Bakery,R2,0.5,35.75
2023-09-25,Bakery,R4,0.5,35.75
2023-09-25,Brown,R3,1.0,25.0
2023-09-25,Patent,R2,0.7,29.365
2023-09-25,Patent,R5,0.3,12.585
2023-09-25,Superior,R1,0.6,57.306000000000004
2023-09-25,Superior,R2,0.4,38.204
2023-09-25,Superior Brown,R3,1.0,8.69
2023-09-26,Bakery,R2,0.5,38.475
2023-09-26,Bakery,R4,0.5,38.475
2023-09-26,Brown,R3,1.0,26.52
2023-09-26,Patent,R2,0.7,28.888999999999996
2023-09-26,Patent,R5,0.3,12.380999999999998
2023-09-26,Superior,R1,0.6,56.62799999999999
2023-09-26,Superior,R2,0.4,37.752
2023-09-26,Superior Brown,R3,1.0,9.39
2023-09-27,Bakery,R2,0.5,36.375
2023-09-27,Bakery,R4,0.5,36.375
2023-09-27,Brown,R3,1.0,23.45
2023-09-27,Patent,R2,0.7,31.528000000000002
2023-09-27,Patent,R5,0.3,13.512000000000002
2023-09-27,Superior,R1,0.6,54.023999999999994
2023-09-27,Superior,R2,0.4,36.016
2023-09-27,Superior Brown,R3,1.0,9.91
2023-09-28,Bakery,R2,0.5,40.300000000000004
2023-09-28,Bakery,R4,0.5,40.300000000000004
2023-09-28,Brown,R3,1.0,24.950000000000003
2023-09-28,Patent,R2,0.7,28.090999999999994
2023-09-28,Patent,R5,0.3,12.038999999999998
2023-09-28,Superior,R1,0.6,61.308
2023-09-28,Superior,R2,0.4,40.87200000000001
2023-09-28,Superior Brown,R3,1.0,9.92
2023-09-29,Bakery,R2,0.5,32.87
2023-09-29,Bakery,R4,0.5,32.87
2023-09-29,Brown,R3,1.0,21.189999999999998
2023-09-29,Patent,R2,0.7,27.958
2023-09-29,Patent,R5,0.3,11.982
2023-09-29,Superior,R1,0.6,51.029999999999994
2023-09-29,Superior,R2,0.4,34.02
2023-09-29,Superior Brown,R3,1.0,9.42
2023-09-30,Bakery,R2,0.5,35.035
2023-09-30,Bakery,R4,0.5,35.035
2023-09-30,Brown,R3,1.0,24.4
2023-09-30,Patent,R2,0.7,26.901
2023-09-30,Patent,R5,0.3,11.529
2023-09-30,Superior,R1,0.6,54.924
2023-09-30,Superior,R2,0.4,36.61600000000001
2023-09-30,Superior Brown,R3,1.0,7.84
2023-10-01,Bakery,R2,0.5,39.49
2023-10-01,Bakery,R4,0.5,39.49
2023-10-01,Brown,R3,1.0,21.64
2023-10-01,Patent,R2,0.7,32.248999999999995
2023-10-01,Patent,R5,0.3,13.821
2023-10-01,Superior,R1,0.6,55.722
2023-10-01,Superior,R2,0.4,37.148
2023-10-01,Superior Brown,R3,1.0,9.37
2023-10-02,Bakery,R2,0.5,40.065
2023-10-02,Bakery,R4,0.5,40.065
2023-10-02,Brown,R3,1.0,22.4
2023-10-02,Patent,R2,0.7,31.898999999999994
2023-10-02,Patent,R5,0.3,13.670999999999998
2023-10-02,Superior,R1,0.6,55.434
2023-10-02,Superior,R2,0.4,36.956
2023-10-02,Superior Brown,R3,1.0,10.67
2023-10-03,Bakery,R2,0.5,37.855
2023-10-03,Bakery,R4,0.5,37.855
2023-10-03,Brown,R3,1.0,26.810000000000002
2023-10-03,Patent,R2,0.7,30.092999999999993
2023-10-03,Patent,R5,0.3,12.896999999999998
2023-10-03,Superior,R1,0.6,58.416
2023-10-03,Superior,R2,0.4,38.944
2023-10-03,Superior Brown,R3,1.0,9.9
2023-10-04,Bakery,R2,0.5,36.43
2023-10-04,Bakery,R4,0.5,36.43
2023-10-04,Brown,R3,1.0,23.66
2023-10-04,Patent,R2,0.7,32.367999999999995
2023-10-04,Patent,R5,0.3,13.871999999999998
2023-10-04,Superior,R1,0.6,55.17
2023-10-04,Superior,R2,0.4,36.78
2023-10-04,Superior Brown,R3,1.0,8.69
2023-10-05,Bakery,R2,0.5,38.785000000000004
2023-10-05,Bakery,R4,0.5,38.785000000000004
2023-10-05,Brown,R3,1.0,23.990000000000002
2023-10-05,Patent,R2,0.7,28.559999999999995
2023-10-05,Patent,R5,0.3,12.239999999999998
2023-10-05,Superior,R1,0.6,64.27799999999999
2023-10-05,Superior,R2,0.4,42.852000000000004
2023-10-05,Superior Brown,R3,1.0,8.38
2023-10-06,Bakery,R2,0.5,34.620000000000005
2023-10-06,Bakery,R4,0.5,34.620000000000005
2023-10-06,Brown,R3,1.0,21.57
2023-10-06,Patent,R2,0.7,27.502999999999997
2023-10-06,Patent,R5,0.3,11.786999999999999
2023-10-06,Superior,R1,0.6,51.144
2023-10-06,Superior,R2,0.4,34.096
2023-10-06,Superior Brown,R3,1.0,8.4
2023-10-07,Bakery,R2,0.5,34.955
2023-10-07,Bakery,R4,0.5,34.955
2023-10-07,Brown,R3,1.0,22.14
2023-10-07,Patent,R2,0.7,26.096
2023-10-07,Patent,R5,0.3,11.184
2023-10-07,Superior,R1,0.6,55.379999999999995
2023-10-07,Superior,R2,0.4,36.92
2023-10-07,Superior Brown,R3,1.0,9.1
2023-10-08,Bakery,R2,0.5,37.1
2023-10-08,Bakery,R4,0.5,37.1
2023-10-08,Brown,R3,1.0,26.490000000000002
2023-10-08,Patent,R2,0.7,32.248999999999995
2023-10-08,Patent,R5,0.3,13.821
2023-10-08,Superior,R1,0.6,53.904
2023-10-08,Superior,R2,0.4,35.936
2023-10-08,Superior Brown,R3,1.0,9.79
2023-10-09,Bakery,R2,0.5,37.22
2023-10-09,Bakery,R4,0.5,37.22
2023-10-09,Brown,R3,1.0,23.96
2023-10-09,Patent,R2,0.7,29.203999999999997
2023-10-09,Patent,R5,0.3,12.516
2023-10-09,Superior,R1,0.6,58.763999999999996
2023-10-09,Superior,R2,0.4,39.176
2023-10-09,Superior Brown,R3,1.0,10.65
2023-10-10,Bakery,R2,0.5,36.875
2023-10-10,Bakery,R4,0.5,36.875
2023-10-10,Brown,R3,1.0,23.71
2023-10-10,Patent,R2,0.7,35.14
2023-10-10,Patent,R5,0.3,15.06
2023-10-10,Superior,R1,0.6,62.903999999999996
2023-10-10,Superior,R2,0.4,41.93600000000001
2023-10-10,Superior Brown,R3,1.0,10.66
2023-10-11,Bakery,R2,0.5,36.03
2023-10-11,Bakery,R4,0.5,36.03
2023-10-11,Brown,R3,1.0,26.67
2023-10-11,Patent,R2,0.7,28.398999999999997
2023-10-11,Patent,R5,0.3,12.171
2023-10-11,Superior,R1,0.6,57.797999999999995
2023-10-11,Superior,R2,0.4,38.532000000000004
2023-10-11,Superior Brown,R3,1.0,8.82
2023-10-12,Bakery,R2,0.5,37.36
2023-10-12,Bakery,R4,0.5,37.36
2023-10-12,Brown,R3,1.0,27.53
2023-10-12,Patent,R2,0.7,29.596
2023-10-12,Patent,R5,0.3,12.684
2023-10-12,Superior,R1,0.6,60.666000000000004
2023-10-12,Superior,R2,0.4,40.44400000000001
2023-10-12,Superior Brown,R3,1.0,8.62
2023-10-13,Bakery,R2,0.5,34.46
2023-10-13,Bakery,R4,0.5,34.46
2023-10-13,Brown,R3,1.0,25.11
2023-10-13,Patent,R2,0.7,29.259999999999994
2023-10-13,Patent,R5,0.3,12.54
2023-10-13,Superior,R1,0.6,55.211999999999996
2023-10-13,Superior,R2,0.4,36.808
2023-10-13,Superior Brown,R3,1.0,7.44
2023-10-14,Bakery,R2,0.5,34.12
2023-10-14,Bakery,R4,0.5,34.12
2023-10-14,Brown,R3,1.0,24.1
2023-10-14,Patent,R2,0.7,28.671999999999997
2023-10-14,Patent,R5,0.3,12.288
2023-10-14,Superior,R1,0.6,52.242
2023-10-14,Superior,R2,0.4,34.827999999999996
2023-10-14,Superior Brown,R3,1.0,8.97
2023-10-15,Bakery,R2,0.5,39.17
2023-10-15,Bakery,R4,0.5,39.17
2023-10-15,Brown,R3,1.0,25.97
2023-10-15,Patent,R2,0.7,31.78
2023-10-15,Patent,R5,0.3,13.620000000000001
2023-10-15,Superior,R1,0.6,65.268
2023-10-15,Superior,R2,0.4,43.512
2023-10-15,Superior Brown,R3,1.0,10.1
2023-10-16,Bakery,R2,0.5,36.17
2023-10-16,Bakery,R4,0.5,36.17
2023-10-16,Brown,R3,1.0,26.09
2023-10-16,Patent,R2,0.7,30.59
2023-10-16,Patent,R5,0.3,13.110000000000001
2023-10-16,Superior,R1,0.6,55.85999999999999
2023-10-16,Superior,R2,0.4,37.24
2023-10-16,Superior Brown,R3,1.0,9.39
2023-10-17,Bakery,R2,0.5,36.735
2023-10-17,Bakery,R4,0.5,36.735
2023-10-17,Brown,R3,1.0,24.740000000000002
2023-10-17,Patent,R2,0.7,32.13
2023-10-17,Patent,R5,0.3,13.770000000000001
2023-10-17,Superior,R1,0.6,58.739999999999995
2023-10-17,Superior,R2,0.4,39.16
2023-10-17,Superior Brown,R3,1.0,8.93
2023-10-18,Bakery,R2,0.5,39.315
2023-10-18,Bakery,R4,0.5,39.315
2023-10-18,Brown,R3,1.0,26.67
2023-10-18,Patent,R2,0.7,25.963
2023-10-18,Patent,R5,0.3,11.127
2023-10-18,Superior,R1,0.6,62.135999999999996
2023-10-18,Superior,R2,0.4,41.42400000000001
2023-10-18,Superior Brown,R3,1.0,8.31
2023-10-19,Bakery,R2,0.5,36.905
2023-10-19,Bakery,R4,0.5,36.905
2023-10-19,Brown,R3,1.0,26.560000000000002
2023-10-19,Patent,R2,0.7,29.301999999999996
2023-10-19,Patent,R5,0.3,12.558
2023-10-19,Superior,R1,0.6,57.252
2023-10-19,Superior,R2,0.4,38.168
2023-10-19,Superior Brown,R3,1.0,9.35
2023-10-20,Bakery,R2,0.5,33.8
2023-10-20,Bakery,R4,0.5,33.8
2023-10-20,Brown,R3,1.0,24.02
2023-10-20,Patent,R2,0.7,27.096999999999998
2023-10-20,Patent,R5,0.3,11.613
2023-10-20,Superior,R1,0.6,49.83
2023-10-20,Superior,R2,0.4,33.22
2023-10-20,Superior Brown,R3,1.0,9.83
2023-10-21,Bakery,R2,0.5,35.505
2023-10-21,Bakery,R4,0.5,35.505
2023-10-21,Brown,R3,1.0,21.64
2023-10-21,Patent,R2,0.7,30.155999999999995
2023-10-21,Patent,R5,0.3,12.924
2023-10-21,Superior,R1,0.6,53.1
2023-10-21,Superior,R2,0.4,35.4
2023-10-21,Superior Brown,R3,1.0,8.64
2023-10-22,Bakery,R2,0.5,39.25
2023-10-22,Bakery,R4,0.5,39.25
2023-10-22,Brown,R3,1.0,24.47
2023-10-22,Patent,R2,0.7,28.685999999999996
2023-10-22,Patent,R5,0.3,12.293999999999999
2023-10-22,Superior,R1,0.6,53.26199999999999
2023-10-22,Superior,R2,0.4,35.508
2023-10-22,Superior Brown,R3,1.0,10.2
2023-10-23,Bakery,R2,0.5,38.435
2023-10-23,Bakery,R4,0.5,38.435
2023-10-23,Brown,R3,1.0,24.08
2023-10-23,Patent,R2,0.7,28.343
2023-10-23,Patent,R5,0.3,12.147
2023-10-23,Superior,R1,0.6,63.516
2023-10-23,Superior,R2,0.4,42.344
2023-10-23,Superior Brown,R3,1.0,10.0
2023-10-24,Bakery,R2,0.5,35.72
2023-10-24,Bakery,R4,0.5,35.72
2023-10-24,Brown,R3,1.0,24.689999999999998
2023-10-24,Patent,R2,0.7,30.421999999999997
2023-10-24,Patent,R5,0.3,13.038
2023-10-24,Superior,R1,0.6,60.06
2023-10-24,Superior,R2,0.4,40.040000000000006
2023-10-24,Superior Brown,R3,1.0,8.52
2023-10-25,Bakery,R2,0.5,38.775
2023-10-25,Bakery,R4,0.5,38.775
2023-10-25,Brown,R3,1.0,25.130000000000003
2023-10-25,Patent,R2,0.7,32.473
2023-10-25,Patent,R5,0.3,13.917
2023-10-25,Superior,R1,0.6,59.837999999999994
2023-10-25,Superior,R2,0.4,39.891999999999996
2023-10-25,Superior Brown,R3,1.0,7.93
2023-10-26,Bakery,R2,0.5,39.485
2023-10-26,Bakery,R4,0.5,39.485
2023-10-26,Brown,R3,1.0,27.82
2023-10-26,Patent,R2,0.7,30.184
2023-10-26,Patent,R5,0.3,12.936000000000002
2023-10-26,Superior,R1,0.6,59.586
2023-10-26,Superior,R2,0.4,39.724000000000004
2023-10-26,Superior Brown,R3,1.0,8.45
2023-10-27,Bakery,R2,0.5,35.5
2023-10-27,Bakery,R4,0.5,35.5
2023-10-27,Brown,R3,1.0,23.61
2023-10-27,Patent,R2,0.7,28.860999999999997
2023-10-27,Patent,R5,0.3,12.368999999999998
2023-10-27,Superior,R1,0.6,55.632
2023-10-27,Superior,R2,0.4,37.088
2023-10-27,Superior Brown,R3,1.0,9.29
2023-10-28,Bakery,R2,0.5,33.735
2023-10-28,Bakery,R4,0.5,33.735
2023-10-28,Brown,R3,1.0,23.97
2023-10-28,Patent,R2,0.7,28.636999999999997
2023-10-28,Patent,R5,0.3,12.272999999999998
2023-10-28,Superior,R1,0.6,57.85799999999999
2023-10-28,Superior,R2,0.4,38.572
2023-10-28,Superior Brown,R3,1.0,8.94
2023-10-29,Bakery,R2,0.5,39.49
2023-10-29,Bakery,R4,0.5,39.49
2023-10-29,Brown,R3,1.0,28.700000000000003
2023-10-29,Patent,R2,0.7,32.836999999999996
2023-10-29,Patent,R5,0.3,14.072999999999999
2023-10-29,Superior,R1,0.6,60.431999999999995
2023-10-29,Superior,R2,0.4,40.288000000000004
2023-10-29,Superior Brown,R3,1.0,10.1
2023-10-30,Bakery,R2,0.5,38.260000000000005
2023-10-30,Bakery,R4,0.5,38.260000000000005
2023-10-30,Brown,R3,1.0,25.009999999999998
2023-10-30,Patent,R2,0.7,31.282999999999998
2023-10-30,Patent,R5,0.3,13.406999999999998
2023-10-30,Superior,R1,0.6,56.544
2023-10-30,Superior,R2,0.4,37.696
2023-10-30,Superior Brown,R3,1.0,8.46
2023-10-31,Bakery,R2,0.5,36.91
2023-10-31,Bakery,R4,0.5,36.91
2023-10-31,Brown,R3,1.0,25.69
2023-10-31,Patent,R2,0.7,33.845
2023-10-31,Patent,R5,0.3,14.504999999999999
2023-10-31,Superior,R1,0.6,61.854
2023-10-31,Superior,R2,0.4,41.236000000000004
2023-10-31,Superior Brown,R3,1.0,9.74
2023-11-01,Bakery,R2,0.5,39.019999999999996
2023-11-01,Bakery,R4,0.5,39.019999999999996
2023-11-01,Brown,R3,1.0,28.25
2023-11-01,Patent,R2,0.7,29.967
2023-11-01,Patent,R5,0.3,12.843
2023-11-01,Superior,R1,0.6,56.304
2023-11-01,Superior,R2,0.4,37.536
2023-11-01,Superior Brown,R3,1.0,8.53
2023-11-02,Bakery,R2,0.5,36.965
2023-11-02,Bakery,R4,0.5,36.965
2023-11-02,Brown,R3,1.0,25.36
2023-11-02,Patent,R2,0.7,30.456999999999997
2023-11-02,Patent,R5,0.3,13.052999999999999
2023-11-02,Superior,R1,0.6,59.352
2023-11-02,Superior,R2,0.4,39.568000000000005
2023-11-02,Superior Brown,R3,1.0,10.18
2023-11-03,Bakery,R2,0.5,37.015
2023-11-03,Bakery,R4,0.5,37.015
2023-11-03,Brown,R3,1.0,21.34
2023-11-03,Patent,R2,0.7,26.830999999999996
2023-11-03,Patent,R5,0.3,11.498999999999999
2023-11-03,Superior,R1,0.6,56.129999999999995
2023-11-03,Superior,R2,0.4,37.42
2023-11-03,Superior Brown,R3,1.0,7.9
2023-11-04,Bakery,R2,0.5,35.685
2023-11-04,Bakery,R4,0.5,35.685
2023-11-04,Brown,R3,1.0,24.79
2023-11-04,Patent,R2,0.7,29.049999999999997
2023-11-04,Patent,R5,0.3,12.45
2023-11-04,Superior,R1,0.6,49.529999999999994
2023-11-04,Superior,R2,0.4,33.02
2023-11-04,Superior Brown,R3,1.0,8.12
2023-11-05,Bakery,R2,0.5,39.71
2023-11-05,Bakery,R4,0.5,39.71
2023-11-05,Brown,R3,1.0,29.0
2023-11-05,Patent,R2,0.7,29.490999999999996
2023-11-05,Patent,R5,0.3,12.638999999999998
2023-11-05,Superior,R1,0.6,58.62
2023-11-05,Superior,R2,0.4,39.080000000000005
2023-11-05,Superior Brown,R3,1.0,9.13
2023-11-06,Bakery,R2,0.5,38.12
2023-11-06,Bakery,R4,0.5,38.12
2023-11-06,Brown,R3,1.0,25.59
2023-11-06,Patent,R2,0.7,33.341
2023-11-06,Patent,R5,0.3,14.289
2023-11-06,Superior,R1,0.6,56.97599999999999
2023-11-06,Superior,R2,0.4,37.984
2023-11-06,Superior Brown,R3,1.0,9.46
2023-11-07,Bakery,R2,0.5,37.96
2023-11-07,Bakery,R4,0.5,37.96
2023-11-07,Brown,R3,1.0,28.090000000000003
2023-11-07,Patent,R2,0.7,30.142
2023-11-07,Patent,R5,0.3,12.918000000000001
2023-11-07,Superior,R1,0.6,58.403999999999996
2023-11-07,Superior,R2,0.4,38.93600000000001
2023-11-07,Superior Brown,R3,1.0,9.34
2023-11-08,Bakery,R2,0.5,39.825
2023-11-08,Bakery,R4,0.5,39.825
2023-11-08,Brown,R3,1.0,25.65
2023-11-08,Patent,R2,0.7,32.157999999999994
2023-11-08,Patent,R5,0.3,13.781999999999998
2023-11-08,Superior,R1,0.6,61.158
2023-11-08,Superior,R2,0.4,40.772000000000006
2023-11-08,Superior Brown,R3,1.0,10.92
2023-11-09,Bakery,R2,0.5,38.695
2023-11-09,Bakery,R4,0.5,38.695
2023-11-09,Brown,R3,1.0,27.52
2023-11-09,Patent,R2,0.7,30.471
2023-11-09,Patent,R5,0.3,13.059
2023-11-09,Superior,R1,0.6,63.3
2023-11-09,Superior,R2,0.4,42.2
2023-11-09,Superior Brown,R3,1.0,10.44
2023-11-10,Bakery,R2,0.5,36.11
2023-11-10,Bakery,R4,0.5,36.11
2023-11-10,Brown,R3,1.0,23.939999999999998
2023-11-10,Patent,R2,0.7,32.102
2023-11-10,Patent,R5,0.3,13.758
2023-11-10,Superior,R1,0.6,56.315999999999995
2023-11-10,Superior,R2,0.4,37.544000000000004
2023-11-10,Superior Brown,R3,1.0,8.86
2023-11-11,Bakery,R2,0.5,36.725
2023-11-11,Bakery,R4,0.5,36.725
2023-11-11,Brown,R3,1.0,24.78
2023-11-11,Patent,R2,0.7,27.44
2023-11-11,Patent,R5,0.3,11.76
2023-11-11,Superior,R1,0.6,52.752
2023-11-11,Superior,R2,0.4,35.168
2023-11-11,Superior Brown,R3,1.0,8.36
2023-11-12,Bakery,R2,0.5,36.905
2023-11-12,Bakery,R4,0.5,36.905
2023-11-12,Brown,R3,1.0,25.61
2023-11-12,Patent,R2,0.7,34.153
2023-11-12,Patent,R5,0.3,14.637
2023-11-12,Superior,R1,0.6,59.82599999999999
2023-11-12,Superior,R2,0.4,39.884
2023-11-12,Superior Brown,R3,1.0,10.29
2023-11-13,Bakery,R2,0.5,40.535
2023-11-13,Bakery,R4,0.5,40.535
2023-11-13,Brown,R3,1.0,28.080000000000002
2023-11-13,Patent,R2,0.7,30.694999999999993
2023-11-13,Patent,R5,0.3,13.154999999999998
2023-11-13,Superior,R1,0.6,62.586
2023-11-13,Superior,R2,0.4,41.724000000000004
